# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	34298	34978	+	NM_001355960.1		NP_001343027.1	uncharacterized protein		3361386	SPAC977.04	681	681	
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	34349	34816	+	NP_001343027.1		NM_001355960.1	uncharacterized protein		3361386	SPAC977.04	468	155	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	35768	36382	-						2543096	SPAC977.05c	615		partial
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	35768	36382	-	NM_001018177.1		NP_592777.1	uncharacterized protein		2543096	SPAC977.05c	615	615	partial
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	35768	36382	-	NP_592777.1		NM_001018177.1	uncharacterized protein		2543096	SPAC977.05c	615	204	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	39416	40072	+						2543115	SPAC977.06	657		
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	39416	40072	+	NM_001018178.2		NP_592778.1	uncharacterized protein		2543115	SPAC977.06	607	607	
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	39431	40050	+	NP_592778.1		NM_001018178.2	uncharacterized protein		2543115	SPAC977.06	570	189	
gene	misc_RNA	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	40795	41489	+						5802727	SPNCRNA.136	695		
misc_RNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	40795	41489	+	NR_150235.1			non-coding RNA (predicted)		5802727	SPNCRNA.136	695	695	
gene	misc_RNA	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	40916	41770	-						14218055	SPNCRNA.601	855		
misc_RNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	40916	41770	-	NR_150962.1			intergenic RNA (predicted)		14218055	SPNCRNA.601	855	855	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	42057	43307	-						2543047	SPAC977.07c	1251		partial
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	42057	43307	-	NM_001018179.1		NP_592779.1	putative glycoprotein		2543047	SPAC977.07c	1251	1251	partial
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	42057	43307	-	NP_592779.1		NM_001018179.1	putative glycoprotein		2543047	SPAC977.07c	1251	416	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	44644	45468	+						2543330	SPAC977.08	825		
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	44644	45468	+	NM_001018180.2		NP_592780.1	putative dehydrogenase		2543330	SPAC977.08	825	825	
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	44704	45414	+	NP_592780.1		NM_001018180.2	putative dehydrogenase		2543330	SPAC977.08	711	236	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	45875	48399	-						2541836	SPAC977.09c	2525		
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	45875	48399	-	NM_001018181.2		NP_592781.1	putative phospholipase		2541836	SPAC977.09c	2461	2461	
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	46075	48160	-	NP_592781.1		NM_001018181.2	putative phospholipase		2541836	SPAC977.09c	2022	673	
gene	misc_RNA	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	50851	51545	-						14218020	SPNCRNA.602	695		
misc_RNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	50851	51545	-	NR_150963.1			intergenic RNA (predicted)		14218020	SPNCRNA.602	695	695	
gene	misc_RNA	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	51158	51583	+					prl19	5802847	SPNCRNA.19	426		
misc_RNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	51158	51583	+	NR_150612.1			non-coding RNA, poly(A)-bearing RNA (predicted)	prl19	5802847	SPNCRNA.19	426	426	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	52117	53858	+					sod2	2543239	SPAC977.10	1742		partial
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	52117	53858	+	NM_001018182.3		NP_592782.1	plasma membrane sodium ion/proton antiporter Sod2	sod2	2543239	SPAC977.10	1665	1665	partial
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	52117	53600	+	NP_592782.1		NM_001018182.3	plasma membrane sodium ion/proton antiporter Sod2	sod2	2543239	SPAC977.10	1407	468	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	55059	56308	+						2543234	SPAC977.11	1250		
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	55059	56308	+	NM_001018183.2		NP_592783.1	CRCB domain protein		2543234	SPAC977.11	1250	1250	
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	55274	56209	+	NP_592783.1		NM_001018183.2	CRCB domain protein		2543234	SPAC977.11	936	311	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	56373	57736	+						2543314	SPAC977.12	1364		
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	56373	57736	+	NM_001018184.2		NP_592784.1	putative L-asparaginase		2543314	SPAC977.12	1364	1364	
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	56492	57562	+	NP_592784.1		NM_001018184.2	putative L-asparaginase		2543314	SPAC977.12	1071	356	
gene	pseudogene	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	58277	59105	-						3361389	SPAC977.13c	829		pseudo
CDS	without_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	58277	59105	-				hydrolase, pseudogene		3361389	SPAC977.13c	829		pseudo
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	59614	60907	-						2543325	SPAC977.14c	1294		
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	59614	60907	-	NM_001018185.2		NP_592785.1	aldo-keto reductase family protein		2543325	SPAC977.14c	1294	1294	
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	59715	60770	-	NP_592785.1		NM_001018185.2	aldo-keto reductase family protein		2543325	SPAC977.14c	1056	351	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	62961	63862	+						2543311	SPAC977.15	902		
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	62961	63862	+	NM_001018186.2		NP_592786.1	dienelactone hydrolase family		2543311	SPAC977.15	902	902	
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	62989	63732	+	NP_592786.1		NM_001018186.2	dienelactone hydrolase family		2543311	SPAC977.15	744	247	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	64559	66679	-					dak2	2541810	SPAC977.16c	2121		partial
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	64559	66679	-	NM_001018187.2		NP_592787.1	dihydroxyacetone kinase Dak2	dak2	2541810	SPAC977.16c	2121	2121	partial
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	64904	66679	-	NP_592787.1		NM_001018187.2	dihydroxyacetone kinase Dak2	dak2	2541810	SPAC977.16c	1776	591	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	66219	69821	+						2543301	SPAC977.17	3603		
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	66219	69821	+	NM_001018188.2		NP_592788.1	putative MIP superfamily protein		2543301	SPAC977.17	3603	3603	
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	67143	68939	+	NP_592788.1		NM_001018188.2	putative MIP superfamily protein		2543301	SPAC977.17	1797	598	
gene	misc_RNA	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	71030	71470	+						9407054	SPNCRNA.137	441		
misc_RNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	71030	71470	+	NR_150246.1			non-coding RNA (predicted)		9407054	SPNCRNA.137	441	441	
gene	misc_RNA	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	71982	72380	-					prl37	5802849	SPNCRNA.37	399		
misc_RNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	71982	72380	-	NR_150767.1			non-coding RNA,poly(A)-bearing (predicted)	prl37	5802849	SPNCRNA.37	399	399	
gene	misc_RNA	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	72344	72414	+						5802850	SPNCRNA.83	71		
misc_RNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	72344	72414	+	NR_151210.1			non-coding RNA (predicted)		5802850	SPNCRNA.83	71	71	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	74452	76721	-						14218113	SPAPJ695.02	2270		
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	74452	76721	-	NM_001355961.1		NP_001343098.1	uncharacterized protein		14218113	SPAPJ695.02	2270	2270	
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	75698	75910	-	NP_001343098.1		NM_001355961.1	uncharacterized protein		14218113	SPAPJ695.02	213	70	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	77480	78066	-						2543320	SPAPJ695.01c	587		
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	77480	78066	-	NM_001018189.2		NP_592789.1	uncharacterized protein		2543320	SPAPJ695.01c	587	587	
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	77578	77931	-	NP_592789.1		NM_001018189.2	uncharacterized protein		2543320	SPAPJ695.01c	354	117	
gene	misc_RNA	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	79209	79317	+						9407300	SPNCRNA.138	109		
misc_RNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	79209	79317	+	NR_150257.1			non-coding RNA (predicted)		9407300	SPNCRNA.138	109	109	
gene	misc_RNA	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	79543	79628	+						5802851	SPNCRNA.76	86		
misc_RNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	79543	79628	+	NR_151133.1			non-coding RNA (predicted)		5802851	SPNCRNA.76	86	86	
gene	misc_RNA	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	81468	82345	-						14218099	SPNCRNA.603	878		
misc_RNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	81468	82345	-	NR_150964.1			intergenic RNA (predicted)		14218099	SPNCRNA.603	878	878	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	82746	84786	+					ght3	2541758	SPAC1F8.01	2041		
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	82746	84786	+	NM_001018190.2		NP_592790.1	hexose transporter Ght3	ght3	2541758	SPAC1F8.01	2041	2041	
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	82936	84603	+	NP_592790.1		NM_001018190.2	hexose transporter Ght3	ght3	2541758	SPAC1F8.01	1668	555	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	85566	86324	-						2541821	SPAC1F8.02c	759		
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	85566	86324	-	NM_001018191.2		NP_592791.1	uncharacterized protein		2541821	SPAC1F8.02c	759	759	
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	85598	86278	-	NP_592791.1		NM_001018191.2	uncharacterized protein		2541821	SPAC1F8.02c	681	226	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	88201	90300	-					str3	2541891	SPAC1F8.03c	2100		
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	88201	90300	-	NM_001018192.2		NP_592792.1	siderophore-Fe(3+) transporter Str3	str3	2541891	SPAC1F8.03c	2100	2100	
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	88367	90259	-	NP_592792.1		NM_001018192.2	siderophore-Fe(3+) transporter Str3	str3	2541891	SPAC1F8.03c	1893	630	
gene	misc_RNA	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	90681	91753	-						14218351	SPNCRNA.604	1073		
misc_RNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	90681	91753	-	NR_150965.1			intergenic RNA (predicted)		14218351	SPNCRNA.604	1073	1073	
gene	misc_RNA	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	90868	91753	+						9407122	SPNCRNA.139	886		
misc_RNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	90868	91753	+	NR_150268.1			non-coding RNA (predicted)		9407122	SPNCRNA.139	886	886	
gene	misc_RNA	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	90949	94038	+						14218056	SPNCRNA.605	3090		
misc_RNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	90949	94038	+	NR_150966.1			antisense RNA (predicted)		14218056	SPNCRNA.605	3090	3090	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	92387	93931	-						2541820	SPAC1F8.04c	1545		
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	92387	93931	-	NM_001018193.2		NP_592793.1	putative hydrolase		2541820	SPAC1F8.04c	1545	1545	
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	92480	93871	-	NP_592793.1		NM_001018193.2	putative hydrolase		2541820	SPAC1F8.04c	1392	463	
gene	misc_RNA	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	95159	96525	-						14217905	SPNCRNA.606	1367		
misc_RNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	95159	96525	-	NR_150967.1			antisense RNA (predicted)		14217905	SPNCRNA.606	1367	1367	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	95961	96966	+					isp3	2541879	SPAC1F8.05	1006		
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	95961	96966	+	NM_001018194.2		NP_592794.1	protein isp3	isp3	2541879	SPAC1F8.05	1006	1006	
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	96000	96548	+	NP_592794.1		NM_001018194.2	protein isp3	isp3	2541879	SPAC1F8.05	549	182	
gene	misc_RNA	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	99046	101140	-						14218218	SPNCRNA.607	2095		
misc_RNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	99046	101140	-	NR_150968.1			antisense RNA (predicted)		14218218	SPNCRNA.607	2095	2095	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	99871	101431	+					fta5	2541854	SPAC1F8.06	1561		
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	99871	101431	+	NM_001018195.2		NP_592795.1	glycoprotein	fta5	2541854	SPAC1F8.06	1561	1561	
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	100011	101168	+	NP_592795.1		NM_001018195.2	glycoprotein	fta5	2541854	SPAC1F8.06	1158	385	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	101715	103594	-						2541874	SPAC1F8.07c	1880		
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	101715	103594	-	NM_001018196.3		NP_592796.3	putative pyruvate decarboxylase		2541874	SPAC1F8.07c	1878	1878	
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	101836	103544	-	NP_592796.3		NM_001018196.3	putative pyruvate decarboxylase		2541874	SPAC1F8.07c	1707	568	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	103941	104953	+						2541747	SPAC1F8.08	1013		partial
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	103941	104953	+	NM_001018197.2		NP_592797.1	uncharacterized protein		2541747	SPAC1F8.08	1013	1013	partial
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	103941	104303	+	NP_592797.1		NM_001018197.2	uncharacterized protein		2541747	SPAC1F8.08	363	120	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	106893	108361	+						14217906	SPAC11D3.19	1469		
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	106893	108361	+	NM_001355962.1		NP_001343099.1	uncharacterized protein		14217906	SPAC11D3.19	1469	1469	
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	106965	107198	+	NP_001343099.1		NM_001355962.1	uncharacterized protein		14217906	SPAC11D3.19	234	77	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	108732	109195	-						2542984	SPAC11D3.01c	464		
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	108732	109195	-	NM_001018198.2		NP_592798.1	uncharacterized protein		2542984	SPAC11D3.01c	464	464	
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	108908	109147	-	NP_592798.1		NM_001018198.2	uncharacterized protein		2542984	SPAC11D3.01c	240	79	
gene	misc_RNA	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	109628	112377	+						14217857	SPNCRNA.608	2750		
misc_RNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	109628	112377	+	NR_150969.1			antisense RNA (predicted)		14217857	SPNCRNA.608	2750	2750	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	109829	110455	-						2542974	SPAC11D3.02c	627		partial
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	109829	110455	-	NM_001018199.2		NP_592799.1	putative ELLA family acetyltransferase		2542974	SPAC11D3.02c	627	627	partial
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	109829	110281	-	NP_592799.1		NM_001018199.2	putative ELLA family acetyltransferase		2542974	SPAC11D3.02c	453	150	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	110904	112499	-						2542947	SPAC11D3.03c	1596		
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	110904	112499	-	NM_001355963.1		NP_001342804.1	uncharacterized protein		2542947	SPAC11D3.03c	1501	1501	
CDS	with_protein	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	111005	111913	-	NP_001342804.1		NM_001355963.1	uncharacterized protein		2542947	SPAC11D3.03c	909	302	
gene	protein_coding	GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	112514	114445	-						2543007	SPAC11D3.04c	1932		
mRNA		GCF_000002945.1	Primary Assembly	chromosome	I	NC_003424.3	112514	114445	-	NM_001355964.1		NP_001342805.1	SnoaL		2543007	SPAC11D3.04c	1865	1865	
