# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	13977	15308	+						5477017	BBOV_I001380	1332		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	13977	15308	+	XM_001608740.1		XP_001608790.1	membrane protein, putative		5477017	BBOV_I001380	1332	1332	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	13977	15308	+	XP_001608790.1		XM_001608740.1	hypothetical protein		5477017	BBOV_I001380	1332	443	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	16046	16387	-						5477018	BBOV_I001390	342		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	16046	16387	-	XM_001608741.1		XP_001608791.1	membrane protein, putative		5477018	BBOV_I001390	342	342	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	16046	16387	-	XP_001608791.1		XM_001608741.1	hypothetical protein		5477018	BBOV_I001390	342	113	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	17557	19011	-						5477019	BBOV_I001400	1455		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	17557	19011	-	XM_001608742.1		XP_001608792.1	conserved hypothetical protein		5477019	BBOV_I001400	1455	1455	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	17557	19011	-	XP_001608792.1		XM_001608742.1	hypothetical protein		5477019	BBOV_I001400	1455	484	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	19776	22898	-						5477020	BBOV_I001410	3123		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	19776	22898	-	XM_001608743.1		XP_001608793.1	variant erythrocyte surface antigen-1, beta subunit		5477020	BBOV_I001410	2805	2805	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	19776	22898	-	XP_001608793.1		XM_001608743.1	variant erythrocyte surface antigen-1, beta subunit		5477020	BBOV_I001410	2805	934	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	24792	25856	+						5476999	BBOV_I001420	1065		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	24792	25856	+	XM_001608744.1		XP_001608794.1	SmORF		5476999	BBOV_I001420	1065	1065	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	24792	25856	+	XP_001608794.1		XM_001608744.1	SmORF		5476999	BBOV_I001420	1065	354	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	26610	30726	-						5477000	BBOV_I001430	4117		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	26610	30726	-	XM_001608745.1		XP_001608795.1	variant erythrocyte surface antigen-1, alpha subunit		5477000	BBOV_I001430	3972	3972	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	26610	30726	-	XP_001608795.1		XM_001608745.1	variant erythrocyte surface antigen-1, alpha subunit		5477000	BBOV_I001430	3972	1323	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	30754	34760	+						5477001	BBOV_I001440	4007		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	30754	34760	+	XM_001608746.1		XP_001608796.1	variant erythrocyte surface antigen-1, alpha subunit		5477001	BBOV_I001440	3786	3786	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	30754	34760	+	XP_001608796.1		XM_001608746.1	variant erythrocyte surface antigen-1, alpha subunit		5477001	BBOV_I001440	3786	1261	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	39488	40363	-						5477002	BBOV_I001450	876		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	39488	40363	-	XM_001608747.1		XP_001608797.1	RNA recognition motif domain containing protein		5477002	BBOV_I001450	840	840	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	39488	40363	-	XP_001608797.1		XM_001608747.1	RNA recognition motif domain containing protein		5477002	BBOV_I001450	840	279	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	40736	42367	+						5477003	BBOV_I001460	1632		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	40736	42367	+	XM_001608748.1		XP_001608798.1	secretory protein, putative		5477003	BBOV_I001460	1290	1290	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	40736	42367	+	XP_001608798.1		XM_001608748.1	secretory protein		5477003	BBOV_I001460	1290	429	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	42411	43750	-						5477004	BBOV_I001470	1340		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	42411	43750	-	XM_001608749.1		XP_001608799.1	adenosine deaminase, putative		5477004	BBOV_I001470	1171	1171	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	42411	43668	-	XP_001608799.1		XM_001608749.1	adenosine deaminase		5477004	BBOV_I001470	1089	362	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	44269	45124	+						5477005	BBOV_I001480	856		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	44269	45124	+	XM_001608750.1		XP_001608800.1	proteasome alpha 5 subunit, putative		5477005	BBOV_I001480	753	753	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	44269	45124	+	XP_001608800.1		XM_001608750.1	proteasome alpha 5 subunit		5477005	BBOV_I001480	753	250	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	45241	47795	+						5477006	BBOV_I001490	2555		
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	45241	47795	+	XM_001608751.1		XP_001608801.1	hypothetical protein		5477006	BBOV_I001490	2168	2168	
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	45885	47493	+	XP_001608801.1		XM_001608751.1	hypothetical protein		5477006	BBOV_I001490	1536	511	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	49978	52021	+						5477007	BBOV_I001500	2044		
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	49978	52021	+	XM_001608752.1		XP_001608802.1	hypothetical protein		5477007	BBOV_I001500	2044	2044	
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	50356	51990	+	XP_001608802.1		XM_001608752.1	hypothetical protein		5477007	BBOV_I001500	1635	544	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	52088	52384	-						5477008	BBOV_I001510	297		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	52088	52384	-	XM_001608753.1		XP_001608803.1	hypothetical protein		5477008	BBOV_I001510	261	261	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	52088	52384	-	XP_001608803.1		XM_001608753.1	hypothetical protein		5477008	BBOV_I001510	261	86	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	52761	55427	+						5477009	BBOV_I001520	2667		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	52761	55427	+	XM_001608754.1		XP_001608804.1	conserved hypothetical protein		5477009	BBOV_I001520	2667	2667	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	52761	55427	+	XP_001608804.1		XM_001608754.1	hypothetical protein		5477009	BBOV_I001520	2667	888	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	55545	61145	-						5477021	BBOV_I001530	5601		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	55545	61145	-	XM_001608755.1		XP_001608805.1	helicase, putative		5477021	BBOV_I001530	5397	5397	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	55545	61145	-	XP_001608805.1		XM_001608755.1	helicase		5477021	BBOV_I001530	5397	1798	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	62363	63428	+						5477022	BBOV_I001540	1066		
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	62363	63428	+	XM_001608756.1		XP_001608806.1	histone-like transcription factor (CBF/NF-Y) and archaeal histone domain containing protein		5477022	BBOV_I001540	1066	1066	
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	62488	63375	+	XP_001608806.1		XM_001608756.1	histone-like transcription factor (CBF/NF-Y) and archaeal histone domain containing protein		5477022	BBOV_I001540	888	295	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	63389	64386	-						5477023	BBOV_I001550	998		
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	63389	64386	-	XM_001608757.1		XP_001608807.1	conserved hypothetical protein		5477023	BBOV_I001550	704	704	
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	63510	64334	-	XP_001608807.1		XM_001608757.1	hypothetical protein		5477023	BBOV_I001550	531	176	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	65025	66656	+						5477024	BBOV_I001560	1632		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	65025	66656	+	XM_001608758.1		XP_001608808.1	protein kinase domain containing protein		5477024	BBOV_I001560	1632	1632	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	65025	66656	+	XP_001608808.1		XM_001608758.1	protein kinase domain containing protein		5477024	BBOV_I001560	1632	543	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	66787	68781	-						5477025	BBOV_I001570	1995		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	66787	68781	-	XM_001608759.1		XP_001608809.1	hypothetical protein		5477025	BBOV_I001570	1886	1886	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	66813	68781	-	XP_001608809.1		XM_001608759.1	hypothetical protein		5477025	BBOV_I001570	1860	619	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	69666	70100	+						5477026	BBOV_I001580	435		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	69666	70100	+	XM_001608760.1		XP_001608810.1	conserved hypothetical protein		5477026	BBOV_I001580	363	363	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	69666	70100	+	XP_001608810.1		XM_001608760.1	hypothetical protein		5477026	BBOV_I001580	363	120	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	70452	70631	+						5477027	BBOV_I001590	180		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	70452	70631	+	XM_001608761.1		XP_001608811.1	hypothetical protein		5477027	BBOV_I001590	180	180	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	70452	70631	+	XP_001608811.1		XM_001608761.1	hypothetical protein		5477027	BBOV_I001590	180	59	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	70666	72223	-						5477028	BBOV_I001600	1558		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	70666	72223	-	XM_001608762.1		XP_001608812.1	pentatricopeptide repeat domain containing protein		5477028	BBOV_I001600	1488	1488	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	70666	72223	-	XP_001608812.1		XM_001608762.1	pentatricopeptide repeat domain containing protein		5477028	BBOV_I001600	1488	495	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	74067	75056	+						5477029	BBOV_I001610	990		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	74067	75056	+	XM_001608763.1		XP_001608813.1	hypothetical protein		5477029	BBOV_I001610	990	990	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	74067	75056	+	XP_001608813.1		XM_001608763.1	hypothetical protein		5477029	BBOV_I001610	990	329	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	76179	78603	-						5477030	BBOV_I001620	2425		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	76179	78603	-	XM_001608764.1		XP_001608814.1	protein of unknown function (DUF663) and AARP2CN (NUC121) domain containing protein		5477030	BBOV_I001620	2199	2199	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	76179	78603	-	XP_001608814.1		XM_001608764.1	protein of unknown function (DUF663) and AARP2CN (NUC121) domain containing protein		5477030	BBOV_I001620	2199	732	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	79284	83451	+						5477031	BBOV_I001630	4168		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	79284	83451	+	XM_001608765.1		XP_001608815.1	membrane protein, putative		5477031	BBOV_I001630	4168	4168	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	79284	83381	+	XP_001608815.1		XM_001608765.1	hypothetical protein		5477031	BBOV_I001630	4098	1365	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	83745	84796	+						5477032	BBOV_I001640	1052		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	83745	84796	+	XM_001608766.1		XP_001608816.1	leucine rich repeat domain containing protein		5477032	BBOV_I001640	1052	1052	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	83852	84796	+	XP_001608816.1		XM_001608766.1	hypothetical protein		5477032	BBOV_I001640	945	314	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	84993	85967	+						5477033	BBOV_I001650	975		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	84993	85967	+	XM_001608767.1		XP_001608817.1	conserved hypothetical protein		5477033	BBOV_I001650	975	975	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	84993	85967	+	XP_001608817.1		XM_001608767.1	hypothetical protein		5477033	BBOV_I001650	975	324	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	86150	87179	-						5477034	BBOV_I001660	1030		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	86150	87179	-	XM_001608768.1		XP_001608818.1	hypothetical protein		5477034	BBOV_I001660	794	794	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	86150	87132	-	XP_001608818.1		XM_001608768.1	hypothetical protein		5477034	BBOV_I001660	747	248	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	87699	88652	+						5477035	BBOV_I001670	954		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	87699	88652	+	XM_001608769.1		XP_001608819.1	hypothetical protein		5477035	BBOV_I001670	798	798	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	87699	88652	+	XP_001608819.1		XM_001608769.1	hypothetical protein		5477035	BBOV_I001670	798	265	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	89625	90879	+						5477036	BBOV_I001680	1255		
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	89625	90879	+	XM_001608770.1		XP_001608820.1	hypothetical protein		5477036	BBOV_I001680	984	984	
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	89689	90757	+	XP_001608820.1		XM_001608770.1	hypothetical protein		5477036	BBOV_I001680	798	265	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	91148	91504	+						5477037	BBOV_I001690	357		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	91148	91504	+	XM_001608771.1		XP_001608821.1	hypothetical protein		5477037	BBOV_I001690	183	183	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	91148	91504	+	XP_001608821.1		XM_001608771.1	hypothetical protein		5477037	BBOV_I001690	183	60	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	91543	94044	-						5477038	BBOV_I001700	2502		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	91543	94044	-	XM_001608772.1		XP_001608822.1	chaperone clpB, putative		5477038	BBOV_I001700	2502	2502	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	91543	94044	-	XP_001608822.1		XM_001608772.1	chaperone clpB		5477038	BBOV_I001700	2502	833	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	94835	95782	-						5477039	BBOV_I001710	948		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	94835	95782	-	XM_001608773.1		XP_001608823.1	conserved hypothetical protein		5477039	BBOV_I001710	807	807	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	94835	95683	-	XP_001608823.1		XM_001608773.1	hypothetical protein		5477039	BBOV_I001710	708	235	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	96039	96735	+						5477040	BBOV_I001720	697		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	96039	96735	+	XM_001608774.1		XP_001608824.1	conserved hypothetical protein		5477040	BBOV_I001720	657	657	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	96039	96735	+	XP_001608824.1		XM_001608774.1	hypothetical protein		5477040	BBOV_I001720	657	218	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	97597	98073	+						5477041	BBOV_I001730	477		partial
mRNA		GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	97597	98073	+	XM_001608775.1		XP_001608825.1	hypothetical protein		5477041	BBOV_I001730	477	477	partial
CDS	with_protein	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	97597	98073	+	XP_001608825.1		XM_001608775.1	hypothetical protein		5477041	BBOV_I001730	477	158	
gene	protein_coding	GCF_000165395.1	Primary Assembly	unlocalized scaffold on chromosome	1	NW_001820854.1	98131	99883	+						5477042	BBOV_I001740	1753		
