# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	26406	28800	-	XM_772909.1		XP_778002.1			4933275	CNBA0090	2013	2013	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	26406	28800	-	XP_778002.1		XM_772909.1	hypothetical protein		4933275	CNBA0090	2013	670	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	30523	33210	+						4933261	CNBA0100	2688		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	30523	33210	+	XM_772910.1		XP_778003.1			4933261	CNBA0100	2421	2421	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	30523	33210	+	XP_778003.1		XM_772910.1	hypothetical protein		4933261	CNBA0100	2421	806	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	33342	33701	-						4933262	CNBA0110	360		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	33342	33701	-	XM_772911.1		XP_778004.1			4933262	CNBA0110	270	270	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	33342	33701	-	XP_778004.1		XM_772911.1	hypothetical protein		4933262	CNBA0110	270	89	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	33850	37456	+						4933263	CNBA0120	3607		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	33850	37456	+	XM_772912.1		XP_778005.1			4933263	CNBA0120	2880	2880	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	33850	37456	+	XP_778005.1		XM_772912.1	hypothetical protein		4933263	CNBA0120	2880	959	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	38231	39768	-						4933264	CNBA0130	1538		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	38231	39768	-	XM_772913.1		XP_778006.1			4933264	CNBA0130	1383	1383	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	38231	39768	-	XP_778006.1		XM_772913.1	hypothetical protein		4933264	CNBA0130	1383	460	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	40492	41462	-						4933265	CNBA0140	971		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	40492	41462	-	XM_772914.1		XP_778007.1			4933265	CNBA0140	816	816	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	40492	41462	-	XP_778007.1		XM_772914.1	hypothetical protein		4933265	CNBA0140	816	271	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	41773	42958	-						4933266	CNBA0150	1186		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	41773	42958	-	XM_772915.1		XP_778008.1			4933266	CNBA0150	1053	1053	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	41773	42958	-	XP_778008.1		XM_772915.1	hypothetical protein		4933266	CNBA0150	1053	350	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	45609	48135	+						4933267	CNBA0160	2527		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	45609	48135	+	XM_772917.1		XP_778010.1			4933267	CNBA0160	2250	2250	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	45609	48135	+	XP_778010.1		XM_772917.1	hypothetical protein		4933267	CNBA0160	2250	749	
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	45609	48078	+	XM_772916.1		XP_778009.1			4933267	CNBA0160	2214	2214	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	45609	48078	+	XP_778009.1		XM_772916.1	hypothetical protein		4933267	CNBA0160	2214	737	
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	45609	48025	+	XM_772918.1		XP_778011.1			4933267	CNBA0160	2217	2217	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	45609	48025	+	XP_778011.1		XM_772918.1	hypothetical protein		4933267	CNBA0160	2217	738	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	49422	51810	-						4933253	CNBA0170	2389		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	49422	51810	-	XM_772919.1		XP_778012.1			4933253	CNBA0170	1821	1821	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	49422	51810	-	XP_778012.1		XM_772919.1	hypothetical protein		4933253	CNBA0170	1821	606	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	52472	54060	-						4933254	CNBA0180	1589		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	52472	54060	-	XM_772920.1		XP_778013.1			4933254	CNBA0180	1293	1293	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	52472	54060	-	XP_778013.1		XM_772920.1	hypothetical protein		4933254	CNBA0180	1293	430	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	55248	57838	+						4933255	CNBA0190	2591		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	55248	57838	+	XM_772922.1		XP_778015.1			4933255	CNBA0190	2208	2208	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	55248	57838	+	XP_778015.1		XM_772922.1	hypothetical protein		4933255	CNBA0190	2208	735	
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	55248	57797	+	XM_772921.1		XP_778014.1			4933255	CNBA0190	1962	1962	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	55248	57797	+	XP_778014.1		XM_772921.1	hypothetical protein		4933255	CNBA0190	1962	653	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	58991	61015	-						4933256	CNBA0200	2025		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	58991	61015	-	XM_772923.1		XP_778016.1			4933256	CNBA0200	1485	1485	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	58991	61015	-	XP_778016.1		XM_772923.1	hypothetical protein		4933256	CNBA0200	1485	494	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	61597	62890	+						4933257	CNBA0210	1294		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	61597	62890	+	XM_772924.1		XP_778017.1			4933257	CNBA0210	1074	1074	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	61597	62890	+	XP_778017.1		XM_772924.1	hypothetical protein		4933257	CNBA0210	1074	357	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	63244	64470	+						4933258	CNBA0220	1227		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	63244	64470	+	XM_772925.1		XP_778018.1			4933258	CNBA0220	909	909	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	63244	64470	+	XP_778018.1		XM_772925.1	hypothetical protein		4933258	CNBA0220	909	302	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	64611	67654	-						4933259	CNBA0230	3044		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	64611	67654	-	XM_772926.1		XP_778019.1			4933259	CNBA0230	2466	2466	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	64611	67654	-	XP_778019.1		XM_772926.1	hypothetical protein		4933259	CNBA0230	2466	821	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	68081	68979	+						4933260	CNBA0240	899		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	68081	68979	+	XM_772927.1		XP_778020.1			4933260	CNBA0240	804	804	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	68081	68979	+	XP_778020.1		XM_772927.1	hypothetical protein		4933260	CNBA0240	804	267	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	70490	71513	+						4933276	CNBA0250	1024		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	70490	71513	+	XM_772928.1		XP_778021.1			4933276	CNBA0250	576	576	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	70490	71513	+	XP_778021.1		XM_772928.1	60S ribosomal protein L9		4933276	CNBA0250	576	191	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	75714	77420	+						4933277	CNBA0260	1707		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	75714	77420	+	XM_772929.1		XP_778022.1			4933277	CNBA0260	1479	1479	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	75714	77420	+	XP_778022.1		XM_772929.1	hypothetical protein		4933277	CNBA0260	1479	492	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	78402	79533	-						4933278	CNBA0270	1132		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	78402	79533	-	XM_772930.1		XP_778023.1			4933278	CNBA0270	681	681	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	78402	79533	-	XP_778023.1		XM_772930.1	hypothetical protein		4933278	CNBA0270	681	226	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	84306	85779	-						4933279	CNBA0280	1474		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	84306	85779	-	XM_772931.1		XP_778024.1			4933279	CNBA0280	1098	1098	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	84306	85779	-	XP_778024.1		XM_772931.1	hypothetical protein		4933279	CNBA0280	1098	365	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	90944	93503	+						4933280	CNBA0290	2560		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	90944	93503	+	XM_772932.1		XP_778025.1			4933280	CNBA0290	2448	2448	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	90944	93503	+	XP_778025.1		XM_772932.1	hypothetical protein		4933280	CNBA0290	2448	815	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	94307	96417	+						4933281	CNBA0300	2111		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	94307	96417	+	XM_772933.1		XP_778026.1			4933281	CNBA0300	1653	1653	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	94307	96417	+	XP_778026.1		XM_772933.1	hypothetical protein		4933281	CNBA0300	1653	550	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	97065	98867	-						4933282	CNBA0310	1803		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	97065	98867	-	XM_772934.1		XP_778027.1			4933282	CNBA0310	1473	1473	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	97065	98867	-	XP_778027.1		XM_772934.1	hypothetical protein		4933282	CNBA0310	1473	490	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	99584	101599	-						4933283	CNBA0320	2016		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	99584	101599	-	XM_772935.1		XP_778028.1			4933283	CNBA0320	1944	1944	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	99584	101599	-	XP_778028.1		XM_772935.1	hypothetical protein		4933283	CNBA0320	1944	647	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	101859	105543	+						4933284	CNBA0330	3685		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	101859	105543	+	XM_772936.1		XP_778029.1			4933284	CNBA0330	3348	3348	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	101859	105543	+	XP_778029.1		XM_772936.1	hypothetical protein		4933284	CNBA0330	3348	1115	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	105684	107074	-						4933285	CNBA0340	1391		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	105684	107074	-	XM_772937.1		XP_778030.1			4933285	CNBA0340	1254	1254	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	105684	107074	-	XP_778030.1		XM_772937.1	hypothetical protein		4933285	CNBA0340	1254	417	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	107342	108711	+						4933286	CNBA0350	1370		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	107342	108711	+	XM_772938.1		XP_778031.1			4933286	CNBA0350	1053	1053	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	107342	108711	+	XP_778031.1		XM_772938.1	hypothetical protein		4933286	CNBA0350	1053	350	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	108941	111031	-						4933287	CNBA0360	2091		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	108941	111031	-	XM_772940.1		XP_778033.1			4933287	CNBA0360	1389	1389	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	108941	111031	-	XP_778033.1		XM_772940.1	hypothetical protein		4933287	CNBA0360	1389	462	
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	108941	110592	-	XM_772939.1		XP_778032.1			4933287	CNBA0360	1167	1167	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	108941	110592	-	XP_778032.1		XM_772939.1	hypothetical protein		4933287	CNBA0360	1167	388	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	111558	113585	-						4933288	CNBA0370	2028		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	111558	113585	-	XM_772941.1		XP_778034.1			4933288	CNBA0370	1644	1644	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	111558	113585	-	XP_778034.1		XM_772941.1	hypothetical protein		4933288	CNBA0370	1644	547	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	114638	115955	+						4933289	CNBA0380	1318		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	114638	115955	+	XM_772942.1		XP_778035.1			4933289	CNBA0380	978	978	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	114638	115955	+	XP_778035.1		XM_772942.1	hypothetical protein		4933289	CNBA0380	978	325	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	116072	117243	-						4933290	CNBA0390	1172		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	116072	117243	-	XM_772943.1		XP_778036.1			4933290	CNBA0390	906	906	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	116072	117243	-	XP_778036.1		XM_772943.1	hypothetical protein		4933290	CNBA0390	906	301	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	117769	122925	-						4933291	CNBA0400	5157		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	117769	122925	-	XM_772944.1		XP_778037.1			4933291	CNBA0400	4854	4854	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	117769	122925	-	XP_778037.1		XM_772944.1	hypothetical protein		4933291	CNBA0400	4854	1617	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	123615	124058	+						4933292	CNBA0410	444		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	123615	124058	+	XM_772945.1		XP_778038.1			4933292	CNBA0410	285	285	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	123615	124058	+	XP_778038.1		XM_772945.1	hypothetical protein		4933292	CNBA0410	285	94	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	124568	125342	+						4933293	CNBA0420	775		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	124568	125342	+	XM_772946.1		XP_778039.1			4933293	CNBA0420	531	531	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	124568	125342	+	XP_778039.1		XM_772946.1	hypothetical protein		4933293	CNBA0420	531	176	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	125528	126396	-						4933294	CNBA0430	869		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	125528	126396	-	XM_772947.1		XP_778040.1			4933294	CNBA0430	717	717	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	125528	126396	-	XP_778040.1		XM_772947.1	hypothetical protein		4933294	CNBA0430	717	238	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	126766	128036	+						4933295	CNBA0440	1271		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	126766	128036	+	XM_772948.1		XP_778041.1			4933295	CNBA0440	1161	1161	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	126766	128036	+	XP_778041.1		XM_772948.1	hypothetical protein		4933295	CNBA0440	1161	386	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	128457	130593	+						4933296	CNBA0450	2137		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	128457	130593	+	XM_772949.1		XP_778042.1			4933296	CNBA0450	2025	2025	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	128457	130593	+	XP_778042.1		XM_772949.1	hypothetical protein		4933296	CNBA0450	2025	674	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	131058	132408	-						4933297	CNBA0460	1351		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	131058	132408	-	XM_772950.1		XP_778043.1			4933297	CNBA0460	1053	1053	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	131058	132408	-	XP_778043.1		XM_772950.1	hypothetical protein		4933297	CNBA0460	1053	350	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	132734	135410	-						4933298	CNBA0470	2677		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	132734	135410	-	XM_772951.1		XP_778044.1			4933298	CNBA0470	1647	1647	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	132734	135410	-	XP_778044.1		XM_772951.1	hypothetical protein		4933298	CNBA0470	1647	548	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	136738	138252	-						4933299	CNBA0480	1515		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	136738	138252	-	XM_772952.1		XP_778045.1			4933299	CNBA0480	1206	1206	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	136738	138252	-	XP_778045.1		XM_772952.1	hypothetical protein		4933299	CNBA0480	1206	401	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	138548	140222	+						4933300	CNBA0490	1675		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	138548	140222	+	XM_772953.1		XP_778046.1			4933300	CNBA0490	1395	1395	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	138548	140222	+	XP_778046.1		XM_772953.1	hypothetical protein		4933300	CNBA0490	1395	464	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	141603	144375	-						4933301	CNBA0500	2773		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	141603	144375	-	XM_772954.1		XP_778047.1			4933301	CNBA0500	2544	2544	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	141603	144375	-	XP_778047.1		XM_772954.1	hypothetical protein		4933301	CNBA0500	2544	847	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	145583	147506	-						4933302	CNBA0510	1924		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	145583	147506	-	XM_772955.1		XP_778048.1			4933302	CNBA0510	1593	1593	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	145583	147506	-	XP_778048.1		XM_772955.1	hypothetical protein		4933302	CNBA0510	1593	530	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	148031	148976	+						4933303	CNBA0520	946		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	148031	148976	+	XM_772956.1		XP_778049.1			4933303	CNBA0520	459	459	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	148031	148976	+	XP_778049.1		XM_772956.1	hypothetical protein		4933303	CNBA0520	459	152	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	149391	150380	-						4933304	CNBA0530	990		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	149391	150380	-	XM_772957.1		XP_778050.1			4933304	CNBA0530	585	585	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	149391	150380	-	XP_778050.1		XM_772957.1	hypothetical protein		4933304	CNBA0530	585	194	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	150884	152225	+						4933305	CNBA0540	1342		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	150884	152225	+	XM_772958.1		XP_778051.1			4933305	CNBA0540	717	717	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	150884	152225	+	XP_778051.1		XM_772958.1	hypothetical protein		4933305	CNBA0540	717	238	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	152805	156670	-						4933306	CNBA0550	3866		
mRNA		GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	152805	156670	-	XM_772959.1		XP_778052.1			4933306	CNBA0550	3744	3744	partial
CDS	with_protein	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	152805	156670	-	XP_778052.1		XM_772959.1	hypothetical protein		4933306	CNBA0550	3744	1247	
gene	protein_coding	GCF_000149385.1	Primary Assembly	chromosome	1	NC_009177.1	157537	158322	+						4933307	CNBA0560	786		
