# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	20032	21774	-						13389779	LDBPK_010070	1743		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	20032	21774	-	XM_003857773.1		XP_003857821.1	hypothetical protein, conserved		13389779	LDBPK_010070	1743	1743	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	20032	21774	-	XP_003857821.1		XM_003857773.1	hypothetical protein, conserved		13389779	LDBPK_010070	1743	580	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	22614	23327	-						13389776	LDBPK_010080	714		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	22614	23327	-	XM_003857774.1		XP_003857822.1	hypothetical protein, conserved		13389776	LDBPK_010080	714	714	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	22614	23327	-	XP_003857822.1		XM_003857774.1	hypothetical protein, conserved		13389776	LDBPK_010080	714	237	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	26741	27697	-						13389785	LDBPK_010100	957		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	26741	27697	-	XM_003857775.1		XP_003857823.1	hypothetical protein, conserved		13389785	LDBPK_010100	957	957	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	26741	27697	-	XP_003857823.1		XM_003857775.1	hypothetical protein, conserved		13389785	LDBPK_010100	957	318	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	28797	29384	-						13389747	LDBPK_010110	588		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	28797	29384	-	XM_003857776.1		XP_003857824.1	glutaredoxin-like protein		13389747	LDBPK_010110	588	588	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	28797	29384	-	XP_003857824.1		XM_003857776.1	glutaredoxin-like protein		13389747	LDBPK_010110	588	195	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	30592	32565	-						13389749	LDBPK_010120	1974		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	30592	32565	-	XM_003857777.1		XP_003857825.1	hypothetical protein, conserved		13389749	LDBPK_010120	1974	1974	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	30592	32565	-	XP_003857825.1		XM_003857777.1	hypothetical protein, conserved		13389749	LDBPK_010120	1974	657	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	33853	34947	-						13389746	LDBPK_010130	1095		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	33853	34947	-	XM_003857778.1		XP_003857826.1	hypothetical protein, conserved		13389746	LDBPK_010130	1095	1095	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	33853	34947	-	XP_003857826.1		XM_003857778.1	hypothetical protein, conserved		13389746	LDBPK_010130	1095	364	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	37224	37472	-						13389753	LDBPK_010140	249		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	37224	37472	-	XM_003857779.1		XP_003857827.1	hypothetical protein, conserved		13389753	LDBPK_010140	249	249	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	37224	37472	-	XP_003857827.1		XM_003857779.1	hypothetical protein, conserved		13389753	LDBPK_010140	249	82	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	38409	38759	-						13389748	LDBPK_010150	351		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	38409	38759	-	XM_003857780.1		XP_003857828.1	hypothetical protein, conserved		13389748	LDBPK_010150	351	351	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	38409	38759	-	XP_003857828.1		XM_003857780.1	hypothetical protein, conserved		13389748	LDBPK_010150	351	116	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	39627	39869	-						13389723	LDBPK_010160	243		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	39627	39869	-	XM_003857781.1		XP_003857829.1	hypothetical protein, conserved		13389723	LDBPK_010160	243	243	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	39627	39869	-	XP_003857829.1		XM_003857781.1	hypothetical protein, conserved		13389723	LDBPK_010160	243	80	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	42058	43431	-						13389724	LDBPK_010170	1374		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	42058	43431	-	XM_003857782.1		XP_003857830.1	hypothetical protein, conserved		13389724	LDBPK_010170	1374	1374	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	42058	43431	-	XP_003857830.1		XM_003857782.1	hypothetical protein, conserved		13389724	LDBPK_010170	1374	457	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	44862	47174	-						13389750	LDBPK_010180	2313		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	44862	47174	-	XM_003857783.1		XP_003857831.1	CLC-type chloride channel, putative		13389750	LDBPK_010180	2313	2313	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	44862	47174	-	XP_003857831.1		XM_003857783.1	CLC-type chloride channel, putative		13389750	LDBPK_010180	2313	770	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	48630	49253	-						13389758	LDBPK_010190	624		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	48630	49253	-	XM_003857784.1		XP_003857832.1	hypothetical protein, conserved		13389758	LDBPK_010190	624	624	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	48630	49253	-	XP_003857832.1		XM_003857784.1	hypothetical protein, conserved		13389758	LDBPK_010190	624	207	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	49945	50856	-						13389755	LDBPK_010200	912		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	49945	50856	-	XM_003857785.1		XP_003857833.1	hypothetical protein, conserved		13389755	LDBPK_010200	912	912	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	49945	50856	-	XP_003857833.1		XM_003857785.1	hypothetical protein, conserved		13389755	LDBPK_010200	912	303	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	51729	54425	-						13390030	LDBPK_010210	2697		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	51729	54425	-	XM_003857786.1		XP_003857834.1	hypothetical protein, conserved		13390030	LDBPK_010210	2697	2697	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	51729	54425	-	XP_003857834.1		XM_003857786.1	hypothetical protein, conserved		13390030	LDBPK_010210	2697	898	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	58133	59137	-						13389764	LDBPK_010220	1005		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	58133	59137	-	XM_003857787.1		XP_003857835.1	cyclophilin type peptidyl-prolyl cis-trans isomerase, putative		13389764	LDBPK_010220	1005	1005	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	58133	59137	-	XP_003857835.1		XM_003857787.1	cyclophilin type peptidyl-prolyl cis-trans isomerase, putative		13389764	LDBPK_010220	1005	334	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	62747	63490	-						13389756	LDBPK_010230	744		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	62747	63490	-	XM_003857788.1		XP_003857836.1	hypothetical protein, conserved		13389756	LDBPK_010230	744	744	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	62747	63490	-	XP_003857836.1		XM_003857788.1	hypothetical protein, conserved		13389756	LDBPK_010230	744	247	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	63966	66296	-						13389765	LDBPK_010240	2331		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	63966	66296	-	XM_003857789.1		XP_003857837.1	DNA excision/repair protein SNF2, putative		13389765	LDBPK_010240	2331	2331	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	63966	66296	-	XP_003857837.1		XM_003857789.1	DNA excision/repair protein SNF2, putative		13389765	LDBPK_010240	2331	776	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	67650	70439	-						13389777	LDBPK_010250	2790		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	67650	70439	-	XM_003857790.1		XP_003857838.1	hypothetical protein, conserved		13389777	LDBPK_010250	2790	2790	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	67650	70439	-	XP_003857838.1		XM_003857790.1	hypothetical protein, conserved		13389777	LDBPK_010250	2790	929	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	71484	72329	-						13389780	LDBPK_010260	846		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	71484	72329	-	XM_003857791.1		XP_003857839.1	hypothetical protein, conserved		13389780	LDBPK_010260	846	846	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	71484	72329	-	XP_003857839.1		XM_003857791.1	hypothetical protein, conserved		13389780	LDBPK_010260	846	281	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	73641	73964	-						13389789	LDBPK_010270	324		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	73641	73964	-	XM_003857792.1		XP_003857840.1	thioredoxin, putative		13389789	LDBPK_010270	324	324	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	73641	73964	-	XP_003857840.1		XM_003857792.1	thioredoxin, putative		13389789	LDBPK_010270	324	107	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	75458	76699	-						13389768	LDBPK_010280	1242		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	75458	76699	-	XM_003857793.1		XP_003857841.1	pseudouridylate synthase-like protein		13389768	LDBPK_010280	1242	1242	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	75458	76699	-	XP_003857841.1		XM_003857793.1	pseudouridylate synthase-like protein		13389768	LDBPK_010280	1242	413	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	77921	78439	-						13389775	LDBPK_010290	519		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	77921	78439	-	XM_003857794.1		XP_003857842.1	hypothetical protein, conserved		13389775	LDBPK_010290	519	519	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	77921	78439	-	XP_003857842.1		XM_003857794.1	hypothetical protein, conserved		13389775	LDBPK_010290	519	172	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	79349	79528	-						13389772	LDBPK_010300	180		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	79349	79528	-	XM_003857795.1		XP_003857843.1	hypothetical protein, conserved		13389772	LDBPK_010300	180	180	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	79349	79528	-	XP_003857843.1		XM_003857795.1	hypothetical protein, conserved		13389772	LDBPK_010300	180	59	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	80078	81241	-						13390032	LDBPK_010310	1164		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	80078	81241	-	XM_003857796.1		XP_003857844.1	acidocalcisomal exopolyphosphatase, putative		13390032	LDBPK_010310	1164	1164	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	80078	81241	-	XP_003857844.1		XM_003857796.1	acidocalcisomal exopolyphosphatase, putative		13390032	LDBPK_010310	1164	387	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	81601	82032	-						13389771	LDBPK_010320	432		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	81601	82032	-	XM_003857797.1		XP_003857845.1	hypothetical protein, conserved		13389771	LDBPK_010320	432	432	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	81601	82032	-	XP_003857845.1		XM_003857797.1	hypothetical protein, conserved		13389771	LDBPK_010320	432	143	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	83004	83927	+						13389770	LDBPK_010330	924		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	83004	83927	+	XM_003857798.1		XP_003857846.1	poly(A) export protein, putative		13389770	LDBPK_010330	924	924	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	83004	83927	+	XP_003857846.1		XM_003857798.1	poly(A) export protein, putative		13389770	LDBPK_010330	924	307	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	84362	84994	+						13389773	LDBPK_010340	633		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	84362	84994	+	XM_003857799.1		XP_003857847.1	hypothetical protein, conserved		13389773	LDBPK_010340	633	633	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	84362	84994	+	XP_003857847.1		XM_003857799.1	hypothetical protein, conserved		13389773	LDBPK_010340	633	210	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	85574	85867	+						13389778	LDBPK_010350	294		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	85574	85867	+	XM_003857800.1		XP_003857848.1	hypothetical protein, conserved		13389778	LDBPK_010350	294	294	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	85574	85867	+	XP_003857848.1		XM_003857800.1	hypothetical protein, conserved		13389778	LDBPK_010350	294	97	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	86989	87750	+						13389761	LDBPK_010360	762		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	86989	87750	+	XM_003857801.1		XP_003857849.1	hypothetical protein, conserved		13389761	LDBPK_010360	762	762	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	86989	87750	+	XP_003857849.1		XM_003857801.1	hypothetical protein, conserved		13389761	LDBPK_010360	762	253	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	89402	91645	+						13389786	LDBPK_010370	2244		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	89402	91645	+	XM_003857802.1		XP_003857850.1	hypothetical protein, conserved		13389786	LDBPK_010370	2244	2244	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	89402	91645	+	XP_003857850.1		XM_003857802.1	hypothetical protein, conserved		13389786	LDBPK_010370	2244	747	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	92474	93043	+						13389751	LDBPK_010380	570		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	92474	93043	+	XM_003857803.1		XP_003857851.1	hypothetical protein, conserved		13389751	LDBPK_010380	570	570	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	92474	93043	+	XP_003857851.1		XM_003857803.1	hypothetical protein, conserved		13389751	LDBPK_010380	570	189	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	93674	94240	+						13389717	LDBPK_010390	567		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	93674	94240	+	XM_003857804.1		XP_003857852.1	hypothetical protein, conserved		13389717	LDBPK_010390	567	567	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	93674	94240	+	XP_003857852.1		XM_003857804.1	hypothetical protein, conserved		13389717	LDBPK_010390	567	188	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	95085	97535	+						13389752	LDBPK_010400	2451		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	95085	97535	+	XM_003857805.1		XP_003857853.1	hypothetical protein, conserved		13389752	LDBPK_010400	2451	2451	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	95085	97535	+	XP_003857853.1		XM_003857805.1	hypothetical protein, conserved		13389752	LDBPK_010400	2451	816	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	98445	100907	+						13389714	LDBPK_010410	2463		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	98445	100907	+	XM_003857806.1		XP_003857854.1	hypothetical protein, conserved		13389714	LDBPK_010410	2463	2463	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	98445	100907	+	XP_003857854.1		XM_003857806.1	hypothetical protein, conserved		13389714	LDBPK_010410	2463	820	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	101564	103477	+						13389725	LDBPK_010420	1914		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	101564	103477	+	XM_003857807.1		XP_003857855.1	hypothetical protein, conserved		13389725	LDBPK_010420	1914	1914	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	101564	103477	+	XP_003857855.1		XM_003857807.1	hypothetical protein, conserved		13389725	LDBPK_010420	1914	637	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	104112	104402	+						13389716	LDBPK_010430	291		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	104112	104402	+	XM_003857808.1		XP_003857856.1	ribosomal protein S7, putative		13389716	LDBPK_010430	291	291	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	104112	104402	+	XP_003857856.1		XM_003857808.1	ribosomal protein S7, putative		13389716	LDBPK_010430	291	97	partial
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	105929	106531	+						13389721	LDBPK_010440	603		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	105929	106531	+	XM_003857809.1		XP_003857857.1	ribosomal protein S7, putative		13389721	LDBPK_010440	603	603	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	105929	106531	+	XP_003857857.1		XM_003857809.1	ribosomal protein S7, putative		13389721	LDBPK_010440	603	200	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	107951	110194	+						13389781	LDBPK_010450	2244		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	107951	110194	+	XM_003857810.1		XP_003857858.1	hypothetical protein, conserved		13389781	LDBPK_010450	2244	2244	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	107951	110194	+	XP_003857858.1		XM_003857810.1	hypothetical protein, conserved		13389781	LDBPK_010450	2244	747	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	111525	113294	+						13389715	LDBPK_010460	1770		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	111525	113294	+	XM_003857811.1		XP_003857859.1	hypothetical protein, unknown function		13389715	LDBPK_010460	1770	1770	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	111525	113294	+	XP_003857859.1		XM_003857811.1	hypothetical protein, unknown function		13389715	LDBPK_010460	1770	589	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	116363	117019	+						13389744	LDBPK_010470	657		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	116363	117019	+	XM_003857812.1		XP_003857860.1	alpha/beta-hydrolase-like protein		13389744	LDBPK_010470	657	657	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	116363	117019	+	XP_003857860.1		XM_003857812.1	alpha/beta-hydrolase-like protein		13389744	LDBPK_010470	657	218	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	119408	123727	+						13389718	LDBPK_010480	4320		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	119408	123727	+	XM_003857813.1		XP_003857861.1	hypothetical protein, conserved		13389718	LDBPK_010480	4320	4320	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	119408	123727	+	XP_003857861.1		XM_003857813.1	hypothetical protein, conserved		13389718	LDBPK_010480	4320	1439	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	128019	130109	+						13389792	LDBPK_010490	2091		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	128019	130109	+	XM_003857814.1		XP_003857862.1	fatty acyl CoA syntetase 1, putative		13389792	LDBPK_010490	2091	2091	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	128019	130109	+	XP_003857862.1		XM_003857814.1	fatty acyl CoA syntetase 1, putative		13389792	LDBPK_010490	2091	696	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	130930	132009	+						13389791	LDBPK_010500	1080		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	130930	132009	+	XM_003857815.1		XP_003857863.1	hypothetical protein, conserved		13389791	LDBPK_010500	1080	1080	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	130930	132009	+	XP_003857863.1		XM_003857815.1	hypothetical protein, conserved		13389791	LDBPK_010500	1080	359	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	134257	136353	+						13389783	LDBPK_010510	2097		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	134257	136353	+	XM_003857816.1		XP_003857864.1	long chain fatty acid CoA ligase, putative		13389783	LDBPK_010510	2097	2097	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	134257	136353	+	XP_003857864.1		XM_003857816.1	long chain fatty acid CoA ligase, putative		13389783	LDBPK_010510	2097	698	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	137481	139604	+						13389790	LDBPK_010520	2124		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	137481	139604	+	XM_003857817.1		XP_003857865.1	fatty acyl CoA synthetase 2, putative		13389790	LDBPK_010520	2124	2124	partial
CDS	with_protein	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	137481	139604	+	XP_003857865.1		XM_003857817.1	fatty acyl CoA synthetase 2, putative		13389790	LDBPK_010520	2124	707	
gene	protein_coding	GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	142903	143142	+						13390033	LDBPK_010530	240		partial
mRNA		GCF_000227135.1	Primary Assembly	chromosome	1	NC_018228.1	142903	143142	+	XM_003857818.1		XP_003857866.1	fatty acyl CoA synthetase 2, putative		13390033	LDBPK_010530	240	240	partial
