# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	39457	40565	-	XP_765540.1		XM_760447.1	exosome complex exonuclease Rrp45		3502708	TP01_0013	831	276	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	40846	43243	-						3502709	TP01_0014	2398		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	40846	43243	-	XM_760448.1		XP_765541.1	hypothetical protein		3502709	TP01_0014	2367	2367	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	40846	43243	-	XP_765541.1		XM_760448.1	hypothetical protein		3502709	TP01_0014	2367	788	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	45924	48760	+						3502710	TP01_0015	2837		
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	45924	48760	+	XM_760449.1		XP_765542.1	hypothetical protein		3502710	TP01_0015	2265	2265	
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	45950	48744	+	XP_765542.1		XM_760449.1	hypothetical protein		3502710	TP01_0015	2223	740	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	48868	51687	-						3502711	TP01_0016	2820		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	48868	51687	-	XM_760450.1		XP_765543.1	sortilin		3502711	TP01_0016	2667	2667	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	48868	51687	-	XP_765543.1		XM_760450.1	sortilin		3502711	TP01_0016	2667	888	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	52672	56084	+						3503477	TP01_0017	3413		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	52672	56084	+	XM_760451.1		XP_765544.1	hypothetical protein		3503477	TP01_0017	2598	2598	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	52672	56084	+	XP_765544.1		XM_760451.1	hypothetical protein		3503477	TP01_0017	2598	865	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	56181	56768	+						3503478	TP01_0018	588		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	56181	56768	+	XM_760452.1		XP_765545.1	hypothetical protein		3503478	TP01_0018	441	441	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	56181	56768	+	XP_765545.1		XM_760452.1	hypothetical protein		3503478	TP01_0018	441	146	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	56962	57792	+						3503479	TP01_0019	831		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	56962	57792	+	XM_760453.1		XP_765546.1	hypothetical protein		3503479	TP01_0019	831	831	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	56962	57792	+	XP_765546.1		XM_760453.1	hypothetical protein		3503479	TP01_0019	831	276	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	58311	60113	+						3503480	TP01_0020	1803		
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	58311	60113	+	XM_760454.1		XP_765547.1	hypothetical protein		3503480	TP01_0020	1603	1603	
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	58357	60101	+	XP_765547.1		XM_760454.1	hypothetical protein		3503480	TP01_0020	1545	514	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	60529	64682	-						3503481	TP01_0021	4154		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	60529	64682	-	XM_760455.1		XP_765548.1	hypothetical protein		3503481	TP01_0021	4047	4047	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	60529	64682	-	XP_765548.1		XM_760455.1	hypothetical protein		3503481	TP01_0021	4047	1348	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	64848	67607	-						3503482	TP01_0022	2760		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	64848	67607	-	XM_760456.1		XP_765549.1	hypothetical protein		3503482	TP01_0022	2553	2553	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	64848	67607	-	XP_765549.1		XM_760456.1	hypothetical protein		3503482	TP01_0022	2553	850	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	67792	68490	-						3502622	TP01_0023	699		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	67792	68490	-	XM_760457.1		XP_765550.1	hypothetical protein		3502622	TP01_0023	699	699	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	67792	68490	-	XP_765550.1		XM_760457.1	hypothetical protein		3502622	TP01_0023	699	232	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	69244	70658	-						3502623	TP01_0024	1415		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	69244	70658	-	XM_760458.1		XP_765551.1	cysteine desulfurase		3502623	TP01_0024	1347	1347	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	69244	70658	-	XP_765551.1		XM_760458.1	cysteine desulfurase		3502623	TP01_0024	1347	448	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	71213	72540	-						3502624	TP01_0025	1328		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	71213	72540	-	XM_760459.1		XP_765552.1	hypothetical protein		3502624	TP01_0025	993	993	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	71213	72540	-	XP_765552.1		XM_760459.1	hypothetical protein		3502624	TP01_0025	993	330	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	73337	75550	+						3502625	TP01_0026	2214		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	73337	75550	+	XM_760460.1		XP_765553.1	hypothetical protein		3502625	TP01_0026	2169	2169	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	73337	75550	+	XP_765553.1		XM_760460.1	hypothetical protein		3502625	TP01_0026	2169	722	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	75618	76050	-						3502626	TP01_0027	433		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	75618	76050	-	XM_760461.1		XP_765554.1	hypothetical protein		3502626	TP01_0027	384	384	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	75618	76050	-	XP_765554.1		XM_760461.1	hypothetical protein		3502626	TP01_0027	384	127	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	76313	77854	+						3502627	TP01_0028	1542		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	76313	77854	+	XM_760462.1		XP_765555.1	tRNA-dihydrouridine synthase A		3502627	TP01_0028	1416	1416	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	76313	77854	+	XP_765555.1		XM_760462.1	tRNA-dihydrouridine synthase A		3502627	TP01_0028	1416	471	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	78013	79077	+						3502628	TP01_0029	1065		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	78013	79077	+	XM_760463.1		XP_765556.1	DNA-directed RNA polymerase II		3502628	TP01_0029	1065	1065	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	78013	79077	+	XP_765556.1		XM_760463.1	DNA-directed RNA polymerase II		3502628	TP01_0029	1065	354	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	79084	80192	+						3502794	TP01_0030	1109		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	79084	80192	+	XM_760464.1		XP_765557.1	hypothetical protein		3502794	TP01_0030	855	855	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	79159	80192	+	XP_765557.1		XM_760464.1	hypothetical protein		3502794	TP01_0030	780	259	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	80614	82878	+						3502795	TP01_0031	2265		
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	80614	82878	+	XM_760465.1		XP_765558.1	glutamyl-tRNA amidotransferase subunit B		3502795	TP01_0031	2105	2105	
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	80671	82864	+	XP_765558.1		XM_760465.1	glutamyl-tRNA amidotransferase subunit B		3502795	TP01_0031	2034	677	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	82853	84853	-						3502796	TP01_0032	2001		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	82853	84853	-	XM_760466.1		XP_765559.1	hypothetical protein		3502796	TP01_0032	1758	1758	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	82853	84853	-	XP_765559.1		XM_760466.1	hypothetical protein		3502796	TP01_0032	1758	585	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	85001	85723	-						3502797	TP01_0033	723		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	85001	85723	-	XM_760467.1		XP_765560.1	hypothetical protein		3502797	TP01_0033	723	723	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	85001	85723	-	XP_765560.1		XM_760467.1	hypothetical protein		3502797	TP01_0033	723	240	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	85772	87684	-						3502798	TP01_0034	1913		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	85772	87684	-	XM_760468.1		XP_765561.1	hypothetical protein		3502798	TP01_0034	1878	1878	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	85772	87684	-	XP_765561.1		XM_760468.1	hypothetical protein		3502798	TP01_0034	1878	625	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	87785	89345	-						3502799	TP01_0035	1561		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	87785	89345	-	XM_760469.1		XP_765562.1	chaperone protein DnaJ		3502799	TP01_0035	1462	1462	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	87785	89035	-	XP_765562.1		XM_760469.1	chaperone protein DnaJ		3502799	TP01_0035	1152	383	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	90398	91645	+						3502800	TP01_0036	1248		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	90398	91645	+	XM_760470.1		XP_765563.1	hypothetical protein		3502800	TP01_0036	918	918	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	90398	91645	+	XP_765563.1		XM_760470.1	hypothetical protein		3502800	TP01_0036	918	305	
gene	tRNA	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	91820	91902	+						3503304	TP01_1237	83		
tRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	91820	91902	+				tRNA-Tyr		3503304	TP01_1237	83		
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	92054	93879	-						3503305	TP01_0037	1826		
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	92054	93879	-	XM_760471.1		XP_765564.1	poly(A) polymerase		3503305	TP01_0037	1739	1739	
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	92095	93705	-	XP_765564.1		XM_760471.1	poly(A) polymerase		3503305	TP01_0037	1524	507	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	94270	95646	+						3503306	TP01_0038	1377		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	94270	95646	+	XM_760472.1		XP_765565.1	hypothetical protein		3503306	TP01_0038	1377	1377	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	94270	95646	+	XP_765565.1		XM_760472.1	hypothetical protein		3503306	TP01_0038	1377	458	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	95680	96650	-						3503307	TP01_0039	971		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	95680	96650	-	XM_760473.1		XP_765566.1	U3 small nuclear ribonucleoprotein		3503307	TP01_0039	909	909	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	95680	96650	-	XP_765566.1		XM_760473.1	U3 small nuclear ribonucleoprotein		3503307	TP01_0039	909	302	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	96907	98024	-						3503308	TP01_0040	1118		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	96907	98024	-	XM_760474.1		XP_765567.1	hypothetical protein		3503308	TP01_0040	1053	1053	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	96907	98024	-	XP_765567.1		XM_760474.1	hypothetical protein		3503308	TP01_0040	1053	350	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	98229	99410	+						3503309	TP01_0041	1182		
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	98229	99410	+	XM_760475.1		XP_765568.1	ribonuclease H1 large subunit		3503309	TP01_0041	989	989	
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	98363	99389	+	XP_765568.1		XM_760475.1	ribonuclease H1 large subunit		3503309	TP01_0041	834	277	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	99410	100874	-						3502989	TP01_0042	1465		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	99410	100874	-	XM_760476.1		XP_765569.1	hypothetical protein		3502989	TP01_0042	1398	1398	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	99410	100874	-	XP_765569.1		XM_760476.1	hypothetical protein		3502989	TP01_0042	1398	465	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	101238	102781	+						3502990	TP01_0043	1544		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	101238	102781	+	XM_760477.1		XP_765570.1	hexokinase		3502990	TP01_0043	1521	1521	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	101238	102781	+	XP_765570.1		XM_760477.1	hexokinase		3502990	TP01_0043	1521	506	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	102847	103709	+						3502991	TP01_0044	863		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	102847	103709	+	XM_760478.1		XP_765571.1	hypothetical protein		3502991	TP01_0044	798	798	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	102847	103709	+	XP_765571.1		XM_760478.1	hypothetical protein		3502991	TP01_0044	798	265	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	104160	105617	+						3502992	TP01_0045	1458		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	104160	105617	+	XM_760479.1		XP_765572.1	hexokinase		3502992	TP01_0045	1458	1458	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	104160	105617	+	XP_765572.1		XM_760479.1	hexokinase		3502992	TP01_0045	1458	485	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	105737	106140	-						3502993	TP01_0046	404		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	105737	106140	-	XM_760480.1		XP_765573.1	hypothetical protein		3502993	TP01_0046	372	372	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	105737	106140	-	XP_765573.1		XM_760480.1	hypothetical protein		3502993	TP01_0046	372	123	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	106758	107128	+						3502994	TP01_0047	371		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	106758	107128	+	XM_760481.1		XP_765574.1	hypothetical protein		3502994	TP01_0047	201	201	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	106758	107128	+	XP_765574.1		XM_760481.1	hypothetical protein		3502994	TP01_0047	201	66	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	108033	109170	-						3502995	TP01_0048	1138		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	108033	109170	-	XM_760482.1		XP_765575.1	hypothetical protein		3502995	TP01_0048	876	876	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	108033	109170	-	XP_765575.1		XM_760482.1	hypothetical protein		3502995	TP01_0048	876	291	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	109630	110109	+						3502616	TP01_0049	480		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	109630	110109	+	XM_760483.1		XP_765576.1	hypothetical protein		3502616	TP01_0049	405	405	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	109630	110109	+	XP_765576.1		XM_760483.1	hypothetical protein		3502616	TP01_0049	405	134	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	110221	111175	+						3502617	TP01_0050	955		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	110221	111175	+	XM_760484.1		XP_765577.1	hypothetical protein		3502617	TP01_0050	597	597	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	110221	111175	+	XP_765577.1		XM_760484.1	hypothetical protein		3502617	TP01_0050	597	198	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	111412	113295	-						3502618	TP01_0051	1884		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	111412	113295	-	XM_760485.1		XP_765578.1	hypothetical protein		3502618	TP01_0051	1884	1884	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	111412	113295	-	XP_765578.1		XM_760485.1	hypothetical protein		3502618	TP01_0051	1884	627	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	113679	116981	+						3502619	TP01_0052	3303		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	113679	116981	+	XM_760486.1		XP_765579.1	hypothetical protein		3502619	TP01_0052	2850	2850	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	113679	116981	+	XP_765579.1		XM_760486.1	hypothetical protein		3502619	TP01_0052	2850	949	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	117138	117698	-						3502620	TP01_0053	561		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	117138	117698	-	XM_760487.1		XP_765580.1	hypothetical protein		3502620	TP01_0053	510	510	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	117138	117698	-	XP_765580.1		XM_760487.1	hypothetical protein		3502620	TP01_0053	510	169	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	118696	119593	-						3502621	TP01_0054	898		partial
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	118696	119593	-	XM_760488.1		XP_765581.1	hypothetical protein		3502621	TP01_0054	483	483	partial
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	118696	119593	-	XP_765581.1		XM_760488.1	hypothetical protein		3502621	TP01_0054	483	160	
gene	protein_coding	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	119966	121867	-						3502610	TP01_0055	1902		
mRNA		GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	119966	121867	-	XM_760489.1		XP_765582.1	DEAD box RNA helicase		3502610	TP01_0055	1574	1574	
CDS	with_protein	GCF_000165365.1	Primary Assembly	chromosome	1	NC_007344.1	119979	121812	-	XP_765582.1		XM_760489.1	DEAD box RNA helicase		3502610	TP01_0055	1506	501	
