# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	17693	18049	-	XM_627869.1		XP_627869.1	hypothetical protein		3371437	cgd1_70	357	357	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	17693	18049	-	XP_627869.1		XM_627869.1	hypothetical protein		3371437	cgd1_70	357	118	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	18285	18728	-						3371440	cgd1_80	444		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	18285	18728	-	XM_627870.1		XP_627870.1	hypothetical protein		3371440	cgd1_80	444	444	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	18285	18728	-	XP_627870.1		XM_627870.1	hypothetical protein		3371440	cgd1_80	444	147	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	18868	21141	-						3371432	cgd1_90	2274		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	18868	21141	-	XM_627871.1		XP_627871.1	predicted transcription factor subunit TAF6		3371432	cgd1_90	2274	2274	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	18868	21141	-	XP_627871.1		XM_627871.1	transcription factor subunit TAF6		3371432	cgd1_90	2274	757	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	21326	24442	+						3371433	cgd1_100	3117		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	21326	24442	+	XM_627872.1		XP_627872.1	hypothetical protein		3371433	cgd1_100	3117	3117	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	21326	24442	+	XP_627872.1		XM_627872.1	hypothetical protein		3371433	cgd1_100	3117	1038	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	25021	26241	+						3371438	cgd1_110	1221		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	25021	26241	+	XM_627873.1		XP_627873.1	predicted secreted protein, signal peptide, paralogs		3371438	cgd1_110	1221	1221	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	25021	26241	+	XP_627873.1		XM_627873.1	hypothetical protein		3371438	cgd1_110	1221	406	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	27983	29278	+						3371436	cgd1_120	1296		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	27983	29278	+	XM_627874.1		XP_627874.1	signal peptide, predicted secreted protein with a cysteine cluster at the C-terminus, paralogs		3371436	cgd1_120	1296	1296	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	27983	29278	+	XP_627874.1		XM_627874.1	signal peptide, predicted secreted protein with a cysteine cluster at the C-terminus, paralogs		3371436	cgd1_120	1296	431	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	29719	31791	+						3371435	cgd1_130	2073		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	29719	31791	+	XM_627875.1		XP_627875.1	signal peptide, predicted secreted protein with a cysteine cluster at the C-terminus		3371435	cgd1_130	2073	2073	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	29719	31791	+	XP_627875.1		XM_627875.1	signal peptide, predicted secreted protein with a cysteine cluster at the C-terminus		3371435	cgd1_130	2073	690	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	32838	35729	+						3371434	cgd1_140	2892		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	32838	35729	+	XM_627876.1		XP_627876.1	conserved hypothetical protein		3371434	cgd1_140	2892	2892	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	32838	35729	+	XP_627876.1		XM_627876.1	hypothetical protein		3371434	cgd1_140	2892	963	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	39482	42469	+						3371422	cgd1_150	2988		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	39482	42469	+	XM_627877.1		XP_627877.1	predicted secreted protein, signal peptide		3371422	cgd1_150	2988	2988	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	39482	42469	+	XP_627877.1		XM_627877.1	hypothetical protein		3371422	cgd1_150	2988	995	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	42940	45741	+						3371431	cgd1_160	2802		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	42940	45741	+	XM_627878.1		XP_627878.1	conserved hypothetical protein		3371431	cgd1_160	2802	2802	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	42940	45741	+	XP_627878.1		XM_627878.1	hypothetical protein		3371431	cgd1_160	2802	933	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	49637	50494	+						3371430	cgd1_170	858		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	49637	50494	+	XM_627879.1		XP_627879.1	hypothetical protein		3371430	cgd1_170	858	858	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	49637	50494	+	XP_627879.1		XM_627879.1	hypothetical protein		3371430	cgd1_170	858	285	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	50964	52550	+						3371429	cgd1_180	1587		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	50964	52550	+	XM_627880.1		XP_627880.1	hypothetical protein		3371429	cgd1_180	1587	1587	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	50964	52550	+	XP_627880.1		XM_627880.1	hypothetical protein		3371429	cgd1_180	1587	528	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	52816	54498	+						3371428	cgd1_190	1683		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	52816	54498	+	XM_627881.1		XP_627881.1	narf-like protein nuclear prelamin A recognition factor		3371428	cgd1_190	1683	1683	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	52816	54498	+	XP_627881.1		XM_627881.1	narf-like protein nuclear prelamin A recognition factor		3371428	cgd1_190	1683	560	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	54728	55322	+						3371474	cgd1_200	595		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	54728	55322	+	XM_001388097.1		XP_001388134.1	ADP-ribosylation factor-like protein 2 (ARL2), putative		3371474	cgd1_200	549	549	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	54728	55322	+	XP_001388134.1		XM_001388097.1	ADP-ribosylation factor-like protein 2 (ARL2)		3371474	cgd1_200	549	183	partial
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	56167	56664	+						3371426	cgd1_210	498		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	56167	56664	+	XM_627882.1		XP_627882.1	hypothetical protein		3371426	cgd1_210	498	498	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	56167	56664	+	XP_627882.1		XM_627882.1	hypothetical protein		3371426	cgd1_210	498	165	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	56680	57960	-						3371427	cgd1_220	1281		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	56680	57960	-	XM_627883.1		XP_627883.1	glycosylphosphatidylinositol transamidase, involved in GPI anchor biosynthesis		3371427	cgd1_220	1281	1281	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	56680	57960	-	XP_627883.1		XM_627883.1	glycosyl transferase		3371427	cgd1_220	1281	426	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	58180	59604	+						3371383	cgd1_230	1425		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	58180	59604	+	XM_627884.1		XP_627884.1	ALG-2 like alpha-1,3 mannosyltransferase		3371383	cgd1_230	1425	1425	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	58180	59604	+	XP_627884.1		XM_627884.1	ALG-2 like alpha-1,3 mannosyltransferase		3371383	cgd1_230	1425	474	partial
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	59663	60727	-						3371425	cgd1_240	1065		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	59663	60727	-	XM_627885.1		XP_627885.1	predicted secreted protein		3371425	cgd1_240	1065	1065	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	59663	60727	-	XP_627885.1		XM_627885.1	hypothetical protein		3371425	cgd1_240	1065	354	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	61000	62499	-						3371473	cgd1_250	1500		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	61000	62499	-	XM_001388098.1		XP_001388135.1	ATP-dependent RNA helicase, putative		3371473	cgd1_250	1500	1500	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	61000	62499	-	XP_001388135.1		XM_001388098.1	ATP-dependent RNA helicase		3371473	cgd1_250	1500	499	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	62769	64154	-						3371424	cgd1_260	1386		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	62769	64154	-	XM_627886.1		XP_627886.1	predicted secreted protein, signal peptide		3371424	cgd1_260	1386	1386	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	62769	64154	-	XP_627886.1		XM_627886.1	hypothetical protein		3371424	cgd1_260	1386	461	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	64565	65073	+						3371529	cgd1_270	509		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	64565	65073	+	XM_627887.1		XP_627887.1	zinc finger protein		3371529	cgd1_270	438	438	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	64565	65073	+	XP_627887.1		XM_627887.1	zinc finger protein		3371529	cgd1_270	438	145	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	65365	66468	-						3371423	cgd1_280	1104		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	65365	66468	-	XM_627888.1		XP_627888.1	short chain dehydrogenase/reductase of the rossmann fold, signal peptide		3371423	cgd1_280	1104	1104	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	65365	66468	-	XP_627888.1		XM_627888.1	short chain dehydrogenase/reductase of the rossmann fold, signal peptide		3371423	cgd1_280	1104	367	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	66597	68096	+						3371382	cgd1_290	1500		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	66597	68096	+	XM_627889.1		XP_627889.1	Ub6p like ubiquitin at N-terminus and ubiquitin C terminal hydrolase at the C-terminus		3371382	cgd1_290	1500	1500	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	66597	68096	+	XP_627889.1		XM_627889.1	Ub6p like ubiquitin at N-terminus and ubiquitin C terminal hydrolase at the C-terminus		3371382	cgd1_290	1500	499	partial
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	68193	68435	-						3371381	cgd1_300	243		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	68193	68435	-	XM_627890.1		XP_627890.1	40S ribosomal protein S21		3371381	cgd1_300	243	243	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	68193	68435	-	XP_627890.1		XM_627890.1	40S ribosomal protein S21		3371381	cgd1_300	243	80	partial
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	68873	69967	-						3371380	cgd1_310	1095		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	68873	69967	-	XM_627891.1		XP_627891.1	AP endonuclease of the TIM barrel fold, possible bacterial horizontal transfer		3371380	cgd1_310	1095	1095	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	68873	69967	-	XP_627891.1		XM_627891.1	AP endonuclease of the TIM barrel fold, possible bacterial horizontal transfer		3371380	cgd1_310	1095	364	partial
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	70178	71950	-						3371379	cgd1_320	1773		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	70178	71950	-	XM_627892.1		XP_627892.1	oxysterol binding protein		3371379	cgd1_320	1773	1773	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	70178	71950	-	XP_627892.1		XM_627892.1	oxysterol binding protein		3371379	cgd1_320	1773	590	partial
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	73007	75469	-						3371378	cgd1_330	2463		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	73007	75469	-	XM_627893.1		XP_627893.1	CDC48 like AAA ATPase ortholog		3371378	cgd1_330	2463	2463	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	73007	75469	-	XP_627893.1		XM_627893.1	CDC48 like AAA ATPase ortholog		3371378	cgd1_330	2463	820	partial
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	76269	77462	+						3371418	cgd1_340	1194		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	76269	77462	+	XM_627894.1		XP_627894.1	N-terminal machado-Joseph disease protein like domain, C-terminal UBX, DNA repair like domain		3371418	cgd1_340	1194	1194	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	76269	77462	+	XP_627894.1		XM_627894.1	N-terminal machado-Joseph disease protein like domain, C-terminal UBX, DNA repair like domain		3371418	cgd1_340	1194	397	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	78115	79824	+						3371419	cgd1_350	1710		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	78115	79824	+	XM_627895.1		XP_627895.1	CG8205/fusilli (animal)- like, 2x RRM domains, involved in RNA metabolism		3371419	cgd1_350	1710	1710	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	78115	79824	+	XP_627895.1		XM_627895.1	CG8205/fusilli (animal)- like, 2x RRM domains, involved in RNA metabolism		3371419	cgd1_350	1710	569	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	81290	83800	-						3371421	cgd1_360	2511		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	81290	83800	-	XM_627896.1		XP_627896.1	conserved hypothetical protein		3371421	cgd1_360	2511	2511	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	81290	83800	-	XP_627896.1		XM_627896.1	hypothetical protein		3371421	cgd1_360	2511	836	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	84017	86260	-						3371420	cgd1_370	2244		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	84017	86260	-	XM_627897.1		XP_627897.1	carboxypeptidase probably secreted, signal peptide		3371420	cgd1_370	2244	2244	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	84017	86260	-	XP_627897.1		XM_627897.1	carboxypeptidase probably secreted, signal peptide		3371420	cgd1_370	2244	747	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	86878	87862	-						3371528	cgd1_380	985		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	86878	87862	-	XM_627898.1		XP_627898.1	conserved hypothetical protein		3371528	cgd1_380	918	918	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	86878	87862	-	XP_627898.1		XM_627898.1	hypothetical protein		3371528	cgd1_380	918	305	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	88646	89512	+						3371377	cgd1_390	867		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	88646	89512	+	XM_627899.1		XP_627899.1	hypothetical protein with low amino acid complexity		3371377	cgd1_390	867	867	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	88646	89512	+	XP_627899.1		XM_627899.1	hypothetical protein		3371377	cgd1_390	867	288	partial
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	89770	91956	+						3371417	cgd1_400	2187		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	89770	91956	+	XM_627900.1		XP_627900.1	protein kinase, CMGC/MAPK group		3371417	cgd1_400	2187	2187	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	89770	91956	+	XP_627900.1		XM_627900.1	protein kinase, CMGC/MAPK group		3371417	cgd1_400	2187	728	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	91981	92451	-						3371376	cgd1_410	471		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	91981	92451	-	XM_627901.1		XP_627901.1	ubiquitin conjugating enzyme		3371376	cgd1_410	471	471	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	91981	92451	-	XP_627901.1		XM_627901.1	ubiquitin conjugating enzyme		3371376	cgd1_410	471	156	partial
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	93432	94158	+						3371472	cgd1_420	727		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	93432	94158	+	XM_001388099.1		XP_001388136.1	20S proteasome beta subunit D2 (PBD2) , putative		3371472	cgd1_420	612	612	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	93432	94158	+	XP_001388136.1		XM_001388099.1	20S proteasome beta subunit D2 (PBD2)		3371472	cgd1_420	612	203	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	94302	94694	-						3371375	cgd1_430	393		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	94302	94694	-	XM_627902.1		XP_627902.1	possible emp24/gp25L/p24 family protein, transmembrane domain		3371375	cgd1_430	393	393	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	94302	94694	-	XP_627902.1		XM_627902.1	possible emp24/gp25L/p24 family protein, transmembrane domain		3371375	cgd1_430	393	130	partial
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	95643	96227	+						3371504	cgd1_440	585		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	95643	96227	+	XM_001388100.1		XP_001388137.1	hypothetical protein		3371504	cgd1_440	438	438	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	95643	96227	+	XP_001388137.1		XM_001388100.1	hypothetical protein		3371504	cgd1_440	438	145	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	96245	98011	-						3371416	cgd1_450	1767		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	96245	98011	-	XM_627903.1		XP_627903.1	hypothetical protein		3371416	cgd1_450	1767	1767	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	96245	98011	-	XP_627903.1		XM_627903.1	hypothetical protein		3371416	cgd1_450	1767	588	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	98340	100154	-						3371545	cgd1_460	1815		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	98340	100154	-	XM_627904.1		XP_627904.1	hypothetical protein		3371545	cgd1_460	1815	1815	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	98340	100154	-	XP_627904.1		XM_627904.1	hypothetical protein		3371545	cgd1_460	1815	604	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	101219	104017	+						3371546	cgd1_470	2799		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	101219	104017	+	XM_627905.1		XP_627905.1	predicted secreted protein, signal peptide, low complexity serine-threonine rich, possible mucin		3371546	cgd1_470	2799	2799	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	101219	104017	+	XP_627905.1		XM_627905.1	hypothetical protein		3371546	cgd1_470	2799	932	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	105168	105665	-						3371415	cgd1_480	498		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	105168	105665	-	XM_627906.1		XP_627906.1	hypothetical protein		3371415	cgd1_480	498	498	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	105168	105665	-	XP_627906.1		XM_627906.1	hypothetical protein		3371415	cgd1_480	498	165	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	105665	106057	-						3371414	cgd1_490	393		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	105665	106057	-	XM_627907.1		XP_627907.1	hypothetical protein		3371414	cgd1_490	393	393	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	105665	106057	-	XP_627907.1		XM_627907.1	hypothetical protein		3371414	cgd1_490	393	130	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	107788	109128	+						3371503	cgd1_500	1341		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	107788	109128	+	XM_001388101.1		XP_001388138.1	hypothetical protein		3371503	cgd1_500	1341	1341	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	107788	109128	+	XP_001388138.1		XM_001388101.1	hypothetical protein		3371503	cgd1_500	1341	446	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	109437	111221	+						3371549	cgd1_510	1785		partial
mRNA		GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	109437	111221	+	XM_627908.1		XP_627908.1	hypothetical protein		3371549	cgd1_510	1785	1785	partial
CDS	with_protein	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	109437	111221	+	XP_627908.1		XM_627908.1	hypothetical protein		3371549	cgd1_510	1785	594	
gene	protein_coding	GCF_000165345.1	Primary Assembly	chromosome	1	NC_006980.1	112051	112548	-						3371548	cgd1_520	498		partial
