# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	15470	16171	-	XP_007515394.1		XM_007515332.1	predicted protein		19017745	Bathy01g00090	702	233	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	16258	18285	+						19017746	Bathy01g00100	2028		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	16258	18285	+	XM_007515225.1		XP_007515287.1	Cns1p		19017746	Bathy01g00100	2028	2028	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	16258	18285	+	XP_007515287.1		XM_007515225.1	Cns1p		19017746	Bathy01g00100	2028	675	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	18384	19496	-						19017747	Bathy01g00110	1113		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	18384	19496	-	XM_007515486.1		XP_007515548.1	predicted protein		19017747	Bathy01g00110	1113	1113	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	18384	19496	-	XP_007515548.1		XM_007515486.1	predicted protein		19017747	Bathy01g00110	1113	370	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	19745	21430	+						19017748	Bathy01g00120	1686		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	19745	21430	+	XM_007515665.1		XP_007515727.1	predicted protein		19017748	Bathy01g00120	1686	1686	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	19745	21430	+	XP_007515727.1		XM_007515665.1	predicted protein		19017748	Bathy01g00120	1686	561	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	21984	23498	-						19017749	Bathy01g00130	1515		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	21984	23498	-	XM_007515218.1		XP_007515280.1	unnamed protein product		19017749	Bathy01g00130	1515	1515	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	21984	23498	-	XP_007515280.1		XM_007515218.1	unnamed protein product		19017749	Bathy01g00130	1515	504	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	24365	26987	-						19017750	Bathy01g00140	2623		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	24365	26987	-	XM_007515183.1		XP_007515245.1	Ribonucleoside-diphosphate reductase subunit		19017750	Bathy01g00140	2451	2451	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	24365	26987	-	XP_007515245.1		XM_007515183.1	Ribonucleoside-diphosphate reductase subunit		19017750	Bathy01g00140	2451	816	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	27278	27478	-						19017751	Bathy01g00150	201		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	27278	27478	-	XM_007515206.1		XP_007515268.1	predicted protein		19017751	Bathy01g00150	201	201	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	27278	27478	-	XP_007515268.1		XM_007515206.1	predicted protein		19017751	Bathy01g00150	201	66	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	27753	28025	+						19017752	Bathy01g00160	273		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	27753	28025	+	XM_007515717.1		XP_007515779.1	unknown protein		19017752	Bathy01g00160	273	273	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	27753	28025	+	XP_007515779.1		XM_007515717.1	unknown protein		19017752	Bathy01g00160	273	90	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	28099	30507	-						19017753	Bathy01g00170	2409		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	28099	30507	-	XM_007515381.1		XP_007515443.1	predicted protein		19017753	Bathy01g00170	2409	2409	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	28099	30507	-	XP_007515443.1		XM_007515381.1	predicted protein		19017753	Bathy01g00170	2409	802	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	30976	31803	+						19017754	Bathy01g00180	828		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	30976	31803	+	XM_007515364.1		XP_007515426.1	unknown protein		19017754	Bathy01g00180	828	828	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	30976	31803	+	XP_007515426.1		XM_007515364.1	unknown protein		19017754	Bathy01g00180	828	275	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	31896	32276	-						19017755	Bathy01g00190	381		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	31896	32276	-	XM_007515607.1		XP_007515669.1	50S ribosomal protein L36		19017755	Bathy01g00190	381	381	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	31896	32276	-	XP_007515669.1		XM_007515607.1	50S ribosomal protein L36		19017755	Bathy01g00190	381	126	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	32474	33220	+						19017756	Bathy01g00200	747		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	32474	33220	+	XM_007515124.1		XP_007515186.1	predicted protein		19017756	Bathy01g00200	747	747	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	32474	33220	+	XP_007515186.1		XM_007515124.1	predicted protein		19017756	Bathy01g00200	747	248	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	33320	34540	-						19017757	Bathy01g00210	1221		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	33320	34540	-	XM_007515670.1		XP_007515732.1	predicted protein		19017757	Bathy01g00210	1221	1221	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	33320	34540	-	XP_007515732.1		XM_007515670.1	predicted protein		19017757	Bathy01g00210	1221	406	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	34701	36453	-						19017758	Bathy01g00220	1753		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	34701	36453	-	XM_007515353.1		XP_007515415.1	predicted protein		19017758	Bathy01g00220	1368	1368	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	34701	36453	-	XP_007515415.1		XM_007515353.1	predicted protein		19017758	Bathy01g00220	1368	455	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	37256	38617	-						19017759	Bathy01g00230	1362		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	37256	38617	-	XM_007515182.1		XP_007515244.1	conserved hypothetical protein		19017759	Bathy01g00230	1362	1362	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	37256	38617	-	XP_007515244.1		XM_007515182.1	conserved hypothetical protein		19017759	Bathy01g00230	1362	453	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	38861	41344	-						19017760	Bathy01g00240	2484		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	38861	41344	-	XM_007515576.1		XP_007515638.1	acyl-CoA dehydrogenase domain-containing protein		19017760	Bathy01g00240	2484	2484	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	38861	41344	-	XP_007515638.1		XM_007515576.1	acyl-CoA dehydrogenase domain-containing protein		19017760	Bathy01g00240	2484	827	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	41579	43096	-						19017761	Bathy01g00250	1518		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	41579	43096	-	XM_007515175.1		XP_007515237.1	unknown protein		19017761	Bathy01g00250	1518	1518	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	41579	43096	-	XP_007515237.1		XM_007515175.1	unknown protein		19017761	Bathy01g00250	1518	505	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	43984	44769	+						19017762	Bathy01g00260	786		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	43984	44769	+	XM_007515757.1		XP_007515819.1	predicted protein		19017762	Bathy01g00260	786	786	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	43984	44769	+	XP_007515819.1		XM_007515757.1	predicted protein		19017762	Bathy01g00260	786	261	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	44878	46389	-						19017763	Bathy01g00270	1512		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	44878	46389	-	XM_007515093.1		XP_007515155.1	methionine aminopeptidase 1		19017763	Bathy01g00270	1512	1512	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	44878	46389	-	XP_007515155.1		XM_007515093.1	methionine aminopeptidase 1		19017763	Bathy01g00270	1512	503	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	46554	47089	-						19017764	Bathy01g00280	536		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	46554	47089	-	XM_007515498.1		XP_007515560.1	predicted protein		19017764	Bathy01g00280	369	369	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	46554	47089	-	XP_007515560.1		XM_007515498.1	predicted protein		19017764	Bathy01g00280	369	122	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	47736	50726	+						19017765	Bathy01g00290	2991		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	47736	50726	+	XM_007515351.1		XP_007515413.1	unknown protein		19017765	Bathy01g00290	2991	2991	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	47736	50726	+	XP_007515413.1		XM_007515351.1	unknown protein		19017765	Bathy01g00290	2991	996	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	50812	51930	+						19017766	Bathy01g00300	1119		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	50812	51930	+	XM_007515376.1		XP_007515438.1	predicted protein		19017766	Bathy01g00300	1119	1119	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	50812	51930	+	XP_007515438.1		XM_007515376.1	predicted protein		19017766	Bathy01g00300	1119	372	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	52073	53761	+						19017767	Bathy01g00310	1689		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	52073	53761	+	XM_007515627.1		XP_007515689.1	unnamed protein product		19017767	Bathy01g00310	1509	1509	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	52073	53761	+	XP_007515689.1		XM_007515627.1	unnamed protein product		19017767	Bathy01g00310	1509	502	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	53868	54548	-						19017768	Bathy01g00320	681		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	53868	54548	-	XM_007515454.1		XP_007515516.1	Signal recognition particle 19 kDa protein		19017768	Bathy01g00320	681	681	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	53868	54548	-	XP_007515516.1		XM_007515454.1	Signal recognition particle 19 kDa protein		19017768	Bathy01g00320	681	226	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	55452	56462	-						19017769	Bathy01g00330	1011		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	55452	56462	-	XM_007515177.1		XP_007515239.1	predicted protein		19017769	Bathy01g00330	1011	1011	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	55452	56462	-	XP_007515239.1		XM_007515177.1	predicted protein		19017769	Bathy01g00330	1011	336	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	56614	57897	+						19017770	Bathy01g00340	1284		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	56614	57897	+	XM_007515208.1		XP_007515270.1	Protein of unknown function DUF2196		19017770	Bathy01g00340	1284	1284	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	56614	57897	+	XP_007515270.1		XM_007515208.1	Protein of unknown function DUF2196		19017770	Bathy01g00340	1284	427	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	58340	58792	+						19017771	Bathy01g00350	453		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	58340	58792	+	XM_007515240.1		XP_007515302.1	predicted protein		19017771	Bathy01g00350	453	453	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	58340	58792	+	XP_007515302.1		XM_007515240.1	predicted protein		19017771	Bathy01g00350	453	150	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	59044	60678	-						19017772	Bathy01g00360	1635		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	59044	60678	-	XM_007515657.1		XP_007515719.1	60S ribosomal protein L3		19017772	Bathy01g00360	1242	1242	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	59044	60678	-	XP_007515719.1		XM_007515657.1	60S ribosomal protein L3		19017772	Bathy01g00360	1242	413	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	60839	63193	+						19017773	Bathy01g00370	2355		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	60839	63193	+	XM_007515135.1		XP_007515197.1	unknown protein		19017773	Bathy01g00370	2355	2355	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	60839	63193	+	XP_007515197.1		XM_007515135.1	unknown protein		19017773	Bathy01g00370	2355	784	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	63752	66712	+						19017774	Bathy01g00380	2961		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	63752	66712	+	XM_007515112.1		XP_007515174.1	unknown protein		19017774	Bathy01g00380	2961	2961	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	63752	66712	+	XP_007515174.1		XM_007515112.1	unknown protein		19017774	Bathy01g00380	2961	986	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	66929	68995	-						19017775	Bathy01g00390	2067		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	66929	68995	-	XM_007515261.1		XP_007515323.1	ABC transporter related		19017775	Bathy01g00390	2067	2067	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	66929	68995	-	XP_007515323.1		XM_007515261.1	ABC transporter related		19017775	Bathy01g00390	2067	688	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	69295	69771	+						19017776	Bathy01g00400	477		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	69295	69771	+	XM_007515549.1		XP_007515611.1	predicted protein		19017776	Bathy01g00400	477	477	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	69295	69771	+	XP_007515611.1		XM_007515549.1	predicted protein		19017776	Bathy01g00400	477	158	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	69889	71091	-						19017777	Bathy01g00410	1203		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	69889	71091	-	XM_007515324.1		XP_007515386.1	S-adenosylmethionine transporter		19017777	Bathy01g00410	1203	1203	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	69889	71091	-	XP_007515386.1		XM_007515324.1	S-adenosylmethionine transporter		19017777	Bathy01g00410	1203	400	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	71319	72344	-						19017778	Bathy01g00420	1026		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	71319	72344	-	XM_007515691.1		XP_007515753.1	predicted protein		19017778	Bathy01g00420	1026	1026	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	71319	72344	-	XP_007515753.1		XM_007515691.1	predicted protein		19017778	Bathy01g00420	1026	341	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	72585	73352	+						19017779	Bathy01g00430	768		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	72585	73352	+	XM_007515367.1		XP_007515429.1	predicted protein		19017779	Bathy01g00430	768	768	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	72585	73352	+	XP_007515429.1		XM_007515367.1	predicted protein		19017779	Bathy01g00430	768	255	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	73670	74338	+						19017780	Bathy01g00440	669		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	73670	74338	+	XM_007515414.1		XP_007515476.1	Dynein light chain 1, cytoplasmic		19017780	Bathy01g00440	255	255	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	73670	74338	+	XP_007515476.1		XM_007515414.1	Dynein light chain 1, cytoplasmic		19017780	Bathy01g00440	255	84	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	74485	76140	-						19017781	Bathy01g00450	1656		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	74485	76140	-	XM_007515638.1		XP_007515700.1	predicted protein		19017781	Bathy01g00450	1482	1482	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	74485	76140	-	XP_007515700.1		XM_007515638.1	predicted protein		19017781	Bathy01g00450	1482	493	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	76447	77547	+						19017782	Bathy01g00460	1101		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	76447	77547	+	XM_007515086.1		XP_007515148.1	YtbE (Aldo/keto reductase YtbE)		19017782	Bathy01g00460	1101	1101	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	76447	77547	+	XP_007515148.1		XM_007515086.1	YtbE (Aldo/keto reductase YtbE)		19017782	Bathy01g00460	1101	366	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	77601	78371	-						19017783	Bathy01g00470	771		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	77601	78371	-	XM_007515458.1		XP_007515520.1	unknown protein		19017783	Bathy01g00470	771	771	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	77601	78371	-	XP_007515520.1		XM_007515458.1	unknown protein		19017783	Bathy01g00470	771	256	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	78568	80608	+						19017784	Bathy01g00480	2041		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	78568	80608	+	XM_007515598.1		XP_007515660.1	predicted protein		19017784	Bathy01g00480	1803	1803	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	78568	80608	+	XP_007515660.1		XM_007515598.1	predicted protein		19017784	Bathy01g00480	1803	600	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	81131	82540	+						19017785	Bathy01g00490	1410		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	81131	82540	+	XM_007515437.1		XP_007515499.1	predicted protein		19017785	Bathy01g00490	1410	1410	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	81131	82540	+	XP_007515499.1		XM_007515437.1	predicted protein		19017785	Bathy01g00490	1410	469	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	82765	85773	-						19017786	Bathy01g00500	3009		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	82765	85773	-	XM_007515707.1		XP_007515769.1	polyphosphate kinase		19017786	Bathy01g00500	3009	3009	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	82765	85773	-	XP_007515769.1		XM_007515707.1	polyphosphate kinase		19017786	Bathy01g00500	3009	1002	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	86101	87798	+						19017787	Bathy01g00510	1698		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	86101	87798	+	XM_007515322.1		XP_007515384.1	unknown protein		19017787	Bathy01g00510	1698	1698	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	86101	87798	+	XP_007515384.1		XM_007515322.1	unknown protein		19017787	Bathy01g00510	1698	565	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	87950	89947	+						19017788	Bathy01g00520	1998		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	87950	89947	+	XM_007515360.1		XP_007515422.1	predicted protein		19017788	Bathy01g00520	1998	1998	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	87950	89947	+	XP_007515422.1		XM_007515360.1	predicted protein		19017788	Bathy01g00520	1998	665	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	90100	91851	+						19017789	Bathy01g00530	1752		partial
mRNA		GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	90100	91851	+	XM_007515294.1		XP_007515356.1	unknown protein		19017789	Bathy01g00530	1752	1752	partial
CDS	with_protein	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	90100	91851	+	XP_007515356.1		XM_007515294.1	unknown protein		19017789	Bathy01g00530	1752	583	
gene	protein_coding	GCF_002220235.1	Primary Assembly	chromosome	1	NC_024008.1	92021	94564	-						19017790	Bathy01g00540	2544		partial
