# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	19172	20002	+	XP_965846.1		XM_960753.1	hypothetical protein		860182	ECU01_0090	831	276	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	20249	22108	-						860183	ECU01_0100	1860		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	20249	22108	-	XM_960754.1		XP_965847.1	hypothetical protein		860183	ECU01_0100	1860	1860	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	20249	22108	-	XP_965847.1		XM_960754.1	hypothetical protein		860183	ECU01_0100	1860	619	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	22867	24645	-						860184	ECU01_0110	1779		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	22867	24645	-	XM_960755.1		XP_965848.1	glypican-4		860184	ECU01_0110	1779	1779	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	22867	24645	-	XP_965848.1		XM_960755.1	glypican-4		860184	ECU01_0110	1779	592	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	25107	25706	-						860185	ECU01_0120	600		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	25107	25706	-	XM_960756.1		XP_965849.1	hypothetical protein		860185	ECU01_0120	600	600	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	25107	25706	-	XP_965849.1		XM_960756.1	hypothetical protein		860185	ECU01_0120	600	199	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	25843	26943	-						860186	ECU01_0130	1101		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	25843	26943	-	XM_960757.1		XP_965850.1	hypothetical protein		860186	ECU01_0130	1101	1101	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	25843	26943	-	XP_965850.1		XM_960757.1	hypothetical protein		860186	ECU01_0130	1101	366	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	29861	32455	-						860187	ECU01_0140	2595		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	29861	32455	-	XM_960758.1		XP_965851.1	glutamyl-aminopeptidase		860187	ECU01_0140	2595	2595	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	29861	32455	-	XP_965851.1		XM_960758.1	glutamyl-aminopeptidase		860187	ECU01_0140	2595	864	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	32500	33117	+						860188	ECU01_0170	618		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	32500	33117	+	XM_960759.1		XP_965852.1	dihydrofolate reductase		860188	ECU01_0170	618	618	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	32500	33117	+	XP_965852.1		XM_960759.1	dihydrofolate reductase		860188	ECU01_0170	618	205	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	33153	34037	+						860190	ECU01_0180	885		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	33153	34037	+	XM_960760.1		XP_965853.1	thymidylate synthase		860190	ECU01_0180	885	885	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	33153	34037	+	XP_965853.1		XM_960760.1	thymidylate synthase		860190	ECU01_0180	885	294	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	34088	35470	+						860192	ECU01_0190	1383		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	34088	35470	+	XM_960761.1		XP_965854.1	serine hydroxymethyltransferase		860192	ECU01_0190	1383	1383	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	34088	35470	+	XP_965854.1		XM_960761.1	serine hydroxymethyltransferase		860192	ECU01_0190	1383	460	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	35543	37333	+						860194	ECU01_0200	1791		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	35543	37333	+	XM_960762.1		XP_965855.1	ABC transporter		860194	ECU01_0200	1791	1791	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	35543	37333	+	XP_965855.1		XM_960762.1	ABC transporter		860194	ECU01_0200	1791	596	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	37385	37924	+						860195	ECU01_0210	540		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	37385	37924	+	XM_960763.1		XP_965856.1	hypothetical protein		860195	ECU01_0210	540	540	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	37385	37924	+	XP_965856.1		XM_960763.1	hypothetical protein		860195	ECU01_0210	540	179	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	38038	38781	-						860196	ECU01_0220	744		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	38038	38781	-	XM_960764.1		XP_965857.1	hypothetical protein		860196	ECU01_0220	744	744	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	38038	38781	-	XP_965857.1		XM_960764.1	hypothetical protein		860196	ECU01_0220	744	247	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	38988	39599	-						860197	ECU01_0230	612		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	38988	39599	-	XM_960765.1		XP_965858.1	hypothetical protein		860197	ECU01_0230	612	612	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	38988	39599	-	XP_965858.1		XM_960765.1	hypothetical protein		860197	ECU01_0230	612	203	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	39692	40708	-						860198	ECU01_0240	1017		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	39692	40708	-	XM_960766.1		XP_965859.1	fructose biphosphate aldolase B		860198	ECU01_0240	1017	1017	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	39692	40708	-	XP_965859.1		XM_960766.1	fructose biphosphate aldolase B		860198	ECU01_0240	1017	338	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	40924	41439	+						860199	ECU01_0250	516		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	40924	41439	+	XM_960767.1		XP_965860.1	hypothetical protein		860199	ECU01_0250	516	516	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	40924	41439	+	XP_965860.1		XM_960767.1	hypothetical protein		860199	ECU01_0250	516	171	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	41477	41692	-						860200	ECU01_0260i	216		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	41477	41692	-	XM_960768.1		XP_965861.1	dynein light chain		860200	ECU01_0260i	216	216	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	41477	41692	-	XP_965861.1		XM_960768.1	dynein light chain		860200	ECU01_0260i	216	71	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	42130	43452	+						860201	ECU01_0280	1323		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	42130	43452	+	XM_960769.1		XP_965862.1	hypothetical protein		860201	ECU01_0280	1323	1323	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	42130	43452	+	XP_965862.1		XM_960769.1	hypothetical protein		860201	ECU01_0280	1323	440	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	43508	43954	-						860202	ECU01_0290	447		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	43508	43954	-	XM_960770.1		XP_965863.1	hypothetical protein		860202	ECU01_0290	447	447	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	43508	43954	-	XP_965863.1		XM_960770.1	hypothetical protein		860202	ECU01_0290	447	148	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	43991	44299	+						860203	ECU01_0300	309		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	43991	44299	+	XM_960771.1		XP_965864.1	hypothetical protein		860203	ECU01_0300	309	309	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	43991	44299	+	XP_965864.1		XM_960771.1	hypothetical protein		860203	ECU01_0300	309	102	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	44444	45163	-						860204	ECU01_0310	720		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	44444	45163	-	XM_960772.1		XP_965865.1	60S ribosomal protein L8		860204	ECU01_0310	720	720	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	44444	45163	-	XP_965865.1		XM_960772.1	60S ribosomal protein L8		860204	ECU01_0310	720	239	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	45181	45666	+						860205	ECU01_0320	486		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	45181	45666	+	XM_960773.1		XP_965866.1	hypothetical protein		860205	ECU01_0320	486	486	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	45181	45666	+	XP_965866.1		XM_960773.1	hypothetical protein		860205	ECU01_0320	486	161	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	45768	46253	-						860206	ECU01_0330	486		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	45768	46253	-	XM_960774.1		XP_965867.1	hypothetical protein		860206	ECU01_0330	486	486	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	45768	46253	-	XP_965867.1		XM_960774.1	hypothetical protein		860206	ECU01_0330	486	161	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	46335	46889	-						860207	ECU01_0340	555		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	46335	46889	-	XM_960775.1		XP_965868.1	hypothetical protein		860207	ECU01_0340	555	555	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	46335	46889	-	XP_965868.1		XM_960775.1	hypothetical protein		860207	ECU01_0340	555	184	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	46982	50737	-						860208	ECU01_0350	3756		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	46982	50737	-	XM_960776.1		XP_965869.1	helicase DNA-binding protein		860208	ECU01_0350	3756	3756	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	46982	50737	-	XP_965869.1		XM_960776.1	helicase DNA-binding protein		860208	ECU01_0350	3756	1251	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	51106	51696	-						860209	ECU01_0360	591		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	51106	51696	-	XM_960777.1		XP_965870.1	hypothetical protein		860209	ECU01_0360	591	591	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	51106	51696	-	XP_965870.1		XM_960777.1	hypothetical protein		860209	ECU01_0360	591	196	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	51817	52704	-						860210	ECU01_0370	888		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	51817	52704	-	XM_960778.1		XP_965871.1	zuotin		860210	ECU01_0370	888	888	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	51817	52704	-	XP_965871.1		XM_960778.1	zuotin		860210	ECU01_0370	888	295	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	52801	53733	-						860211	ECU01_0380	933		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	52801	53733	-	XM_960779.1		XP_965872.1	hypothetical protein		860211	ECU01_0380	933	933	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	52801	53733	-	XP_965872.1		XM_960779.1	hypothetical protein		860211	ECU01_0380	933	310	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	53685	54089	-						860212	ECU01_0390	405		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	53685	54089	-	XM_960780.1		XP_965873.1	hypothetical protein		860212	ECU01_0390	405	405	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	53685	54089	-	XP_965873.1		XM_960780.1	hypothetical protein		860212	ECU01_0390	405	134	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	54174	55397	-						860213	ECU01_0400	1224		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	54174	55397	-	XM_960781.1		XP_965874.1	hypothetical protein		860213	ECU01_0400	1224	1224	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	54174	55397	-	XP_965874.1		XM_960781.1	hypothetical protein		860213	ECU01_0400	1224	407	
gene	tRNA	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	55599	55670	+						860214	ECU01_0405	72		
tRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	55599	55670	+				tRNA-Gly		860214	ECU01_0405	72		
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	55793	57817	+						860215	ECU01_0410	2025		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	55793	57817	+	XM_960782.1		XP_965875.1	hypothetical protein		860215	ECU01_0410	2025	2025	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	55793	57817	+	XP_965875.1		XM_960782.1	hypothetical protein		860215	ECU01_0410	2025	674	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	58018	58734	+						860216	ECU01_0420	717		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	58018	58734	+	XM_960783.1		XP_965876.1	hypothetical protein		860216	ECU01_0420	717	717	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	58018	58734	+	XP_965876.1		XM_960783.1	hypothetical protein		860216	ECU01_0420	717	238	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	58808	59338	-						860217	ECU01_0430	531		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	58808	59338	-	XM_960784.1		XP_965877.1	hypothetical protein		860217	ECU01_0430	531	531	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	58808	59338	-	XP_965877.1		XM_960784.1	hypothetical protein		860217	ECU01_0430	531	176	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	59417	59821	+						860218	ECU01_0440	405		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	59417	59821	+	XM_960785.1		XP_965878.1	hypothetical protein		860218	ECU01_0440	405	405	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	59417	59821	+	XP_965878.1		XM_960785.1	hypothetical protein		860218	ECU01_0440	405	134	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	59924	61114	+						860219	ECU01_0450	1191		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	59924	61114	+	XM_960786.1		XP_965879.1	hypothetical protein		860219	ECU01_0450	1191	1191	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	59924	61114	+	XP_965879.1		XM_960786.1	hypothetical protein		860219	ECU01_0450	1191	396	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	61247	62470	+						860220	ECU01_0460	1224		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	61247	62470	+	XM_960787.1		XP_965880.1	actin		860220	ECU01_0460	1224	1224	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	61247	62470	+	XP_965880.1		XM_960787.1	actin		860220	ECU01_0460	1224	407	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	62689	63339	+						860221	ECU01_0470	651		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	62689	63339	+	XM_960788.1		XP_965881.1	transcription factor		860221	ECU01_0470	651	651	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	62689	63339	+	XP_965881.1		XM_960788.1	transcription factor		860221	ECU01_0470	651	216	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	63432	63983	+						860222	ECU01_0480	552		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	63432	63983	+	XM_960789.1		XP_965882.1	hypothetical protein		860222	ECU01_0480	552	552	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	63432	63983	+	XP_965882.1		XM_960789.1	hypothetical protein		860222	ECU01_0480	552	183	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	64152	64862	+						860223	ECU01_0490	711		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	64152	64862	+	XM_960790.1		XP_965883.1	hypothetical protein		860223	ECU01_0490	711	711	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	64152	64862	+	XP_965883.1		XM_960790.1	hypothetical protein		860223	ECU01_0490	711	236	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	64959	65492	-						860224	ECU01_0500	534		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	64959	65492	-	XM_960791.1		XP_965884.1	hypothetical protein		860224	ECU01_0500	534	534	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	64959	65492	-	XP_965884.1		XM_960791.1	hypothetical protein		860224	ECU01_0500	534	177	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	65621	66043	-						860225	ECU01_0510	423		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	65621	66043	-	XM_960792.1		XP_965885.1	NifU		860225	ECU01_0510	423	423	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	65621	66043	-	XP_965885.1		XM_960792.1	NifU		860225	ECU01_0510	423	140	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	66077	66841	-						860226	ECU01_0520	765		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	66077	66841	-	XM_960793.1		XP_965886.1	hypothetical protein		860226	ECU01_0520	765	765	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	66077	66841	-	XP_965886.1		XM_960793.1	hypothetical protein		860226	ECU01_0520	765	254	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	67251	68888	-						860227	ECU01_0530	1638		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	67251	68888	-	XM_960794.1		XP_965887.1	hypothetical protein		860227	ECU01_0530	1638	1638	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	67251	68888	-	XP_965887.1		XM_960794.1	hypothetical protein		860227	ECU01_0530	1638	545	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	69103	69417	+						860228	ECU01_0540	315		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	69103	69417	+	XM_960795.1		XP_965888.1	RNA-binding protein		860228	ECU01_0540	315	315	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	69103	69417	+	XP_965888.1		XM_960795.1	RNA-binding protein		860228	ECU01_0540	315	104	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	69432	69731	-						860229	ECU01_0545	300		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	69432	69731	-	XM_960796.1		XP_965889.1	small nuclear ribonucleoprotein		860229	ECU01_0545	300	300	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	69432	69731	-	XP_965889.1		XM_960796.1	small nuclear ribonucleoprotein		860229	ECU01_0545	300	99	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	69833	70687	+						860230	ECU01_0550	855		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	69833	70687	+	XM_960797.1		XP_965890.1	hypothetical protein		860230	ECU01_0550	855	855	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	69833	70687	+	XP_965890.1		XM_960797.1	hypothetical protein		860230	ECU01_0550	855	284	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	71320	73086	-						860231	ECU01_0560	1767		partial
mRNA		GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	71320	73086	-	XM_960798.1		XP_965891.1	hypothetical protein		860231	ECU01_0560	1767	1767	partial
CDS	with_protein	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	71320	73086	-	XP_965891.1		XM_960798.1	hypothetical protein		860231	ECU01_0560	1767	588	
gene	protein_coding	GCF_000091225.1	Primary Assembly	chromosome	I	NC_003242.2	73222	74115	+					dnaJ	860232	ECU01_0570	894		partial
