# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	28039	29480	+						3253721	CNA00080	1442		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	28039	29480	+	XM_567247.2		XP_567247.1	expressed protein		3253721	CNA00080	1362	1362	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	28562	29277	+	XP_567247.1		XM_567247.2	expressed protein		3253721	CNA00080	636	211	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	29947	31102	+						3254004	CNA00090	1156		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	29947	31102	+	XM_024656129.1		XP_024511809.1	conserved hypothetical protein		3254004	CNA00090	767	767	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	30054	30697	+	XP_024511809.1		XM_024656129.1	conserved hypothetical protein		3254004	CNA00090	255	84	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	31136	34454	-						3254003	CNA00100	3319		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	31136	34454	-	XM_024656130.1		XP_024512089.1	expressed protein		3254003	CNA00100	2938	2938	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	31375	34233	-	XP_024512089.1		XM_024656130.1	expressed protein		3254003	CNA00100	2478	825	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	35826	38610	+						3253976	CNA00110	2785		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	35826	38610	+	XM_567248.2		XP_567248.1	conserved hypothetical protein		3253976	CNA00110	2518	2518	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	35862	38540	+	XP_567248.1		XM_567248.2	conserved hypothetical protein		3253976	CNA00110	2412	803	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	38569	39057	-						3253809	CNA00120	489		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	38569	39057	-	XM_024656131.1		XP_024512020.1	chaperone, putative		3253809	CNA00120	399	399	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	38666	39025	-	XP_024512020.1		XM_024656131.1	chaperone, putative		3253809	CNA00120	270	89	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	39158	43081	+						3253994	CNA00130	3924		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	39158	43081	+	XM_024656132.1		XP_024511810.1	expressed protein		3253994	CNA00130	3320	3320	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	39176	42770	+	XP_024511810.1		XM_024656132.1	expressed protein		3253994	CNA00130	2991	996	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	42985	45210	-						3253834	CNA00140	2226		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	42985	45210	-	XM_566443.2		XP_566443.1	adenosylmethionine decarboxylase, putative		3253834	CNA00140	2071	2071	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	43545	45082	-	XP_566443.1		XM_566443.2	adenosylmethionine decarboxylase, putative		3253834	CNA00140	1383	460	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	45276	46793	-						3253729	CNA00150	1518		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	45276	46793	-	XM_566444.2		XP_566444.1	holocytochrome-c synthase, putative		3253729	CNA00150	1363	1363	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	45806	46776	-	XP_566444.1		XM_566444.2	holocytochrome-c synthase, putative		3253729	CNA00150	816	271	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	46995	48617	-						3253756	CNA00160	1623		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	46995	48617	-	XM_024656039.1		XP_024514111.1	conserved hypothetical protein		3253756	CNA00160	1360	1360	
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	46995	48617	-	XM_024656133.1		XP_024511811.1	conserved hypothetical protein		3253756	CNA00160	1447	1447	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	47087	48407	-	XP_024514111.1		XM_024656039.1	conserved hypothetical protein		3253756	CNA00160	1101	366	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	47087	48299	-	XP_024511811.1		XM_024656133.1	conserved hypothetical protein		3253756	CNA00160	1080	359	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	50135	54254	+						3253713	CNA00170	4120		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	50135	54254	+	XM_566446.1		XP_566446.1	expressed protein		3253713	CNA00170	3743	3743	
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	50135	54254	+	XM_566447.1		XP_566447.1	expressed protein		3253713	CNA00170	3666	3666	
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	50135	54254	+	XM_024656040.1		XP_024514112.1	expressed protein		3253713	CNA00170	3683	3683	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	50923	53449	+	XP_566447.1		XM_566447.1	expressed protein		3253713	CNA00170	2250	749	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	50923	53339	+	XP_566446.1		XM_566446.1	expressed protein		3253713	CNA00170	2217	738	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	50923	53339	+	XP_024514112.1		XM_024656040.1	expressed protein		3253713	CNA00170	2157	718	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	54488	57404	-						3253522	CNA00180	2917		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	54488	57404	-	XM_566450.2		XP_566450.1	calcium ion transporter, putative		3253522	CNA00180	2274	2274	
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	54488	57404	-	XM_566449.2		XP_566449.1	calcium ion transporter, putative		3253522	CNA00180	2349	2349	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	54736	57178	-	XP_566450.1		XM_566450.2	calcium ion transporter, putative		3253522	CNA00180	1800	599	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	54736	57124	-	XP_566449.1		XM_566449.2	calcium ion transporter, putative		3253522	CNA00180	1821	606	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	57717	59788	-						3253540	CNA00190	2072		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	57717	59788	-	XM_566451.1		XP_566451.1	aminotransferase, putative		3253540	CNA00190	1583	1583	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	57786	59464	-	XP_566451.1		XM_566451.1	aminotransferase, putative		3253540	CNA00190	1383	460	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	60460	63456	+						3253542	CNA00200	2997		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	60460	63456	+	XM_024656134.1		XP_024511812.1	transcriptional activator, putative		3253542	CNA00200	2614	2614	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	60562	63152	+	XP_024511812.1		XM_024656134.1	transcriptional activator, putative		3253542	CNA00200	2208	735	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	64202	66562	-						3253506	CNA00210	2361		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	64202	66562	-	XM_566456.2		XP_566456.1	hypothetical protein		3253506	CNA00210	1821	1821	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	64305	66329	-	XP_566456.1		XM_566456.2	hypothetical protein		3253506	CNA00210	1485	494	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	66867	68238	+						3253507	CNA00220	1372		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	66867	68238	+	XM_024656135.1		XP_024511813.1	D-3-phosphoglycerate dehydrogenase, putative		3253507	CNA00220	1152	1152	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	66911	68204	+	XP_024511813.1		XM_024656135.1	D-3-phosphoglycerate dehydrogenase, putative		3253507	CNA00220	1074	357	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	68527	69847	+						36392650	CNA00225	1321		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	68527	69847	+	XM_024656041.1		XP_024514113.1	hypothetical protein		36392650	CNA00225	1030	1030	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	68558	69784	+	XP_024514113.1		XM_024656041.1	hypothetical protein		36392650	CNA00225	936	311	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	69840	73057	-						3253942	CNA00230	3218		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	69840	73057	-	XM_024656136.1		XP_024511814.1	expressed protein		3253942	CNA00230	2619	2619	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	69925	72968	-	XP_024511814.1		XM_024656136.1	expressed protein		3253942	CNA00230	2445	814	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	73171	74308	+						3253508	CNA00240	1138		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	73171	74308	+	XM_566459.2		XP_566459.1	aldolase, putative		3253508	CNA00240	1043	1043	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	73395	74293	+	XP_566459.1		XM_566459.2	aldolase, putative		3253508	CNA00240	804	267	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	75585	76906	+						3253943	CNA00250	1322		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	75585	76906	+	XM_024656137.1		XP_024511815.1	60s ribosomal protein l9, putative		3253943	CNA00250	715	715	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	75804	76827	+	XP_024511815.1		XM_024656137.1	60s ribosomal protein l9, putative		3253943	CNA00250	576	191	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	78361	83367	+						3253794	CNA00260	5007		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	78361	83367	+	XM_024656138.1		XP_024512019.1	expressed protein		3253794	CNA00260	3853	3853	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	81028	82734	+	XP_024512019.1		XM_024656138.1	expressed protein		3253794	CNA00260	1479	492	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	83175	84928	-						3253509	CNA00270	1754		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	83175	84928	-	XM_024656139.1		XP_024511816.1	sec14 cytosolic factor, putative		3253509	CNA00270	1305	1305	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	83529	84847	-	XP_024511816.1		XM_024656139.1	sec14 cytosolic factor, putative		3253509	CNA00270	870	289	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	89520	91165	-						3253945	CNA00280	1646		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	89520	91165	-	XM_566462.1		XP_566462.1	alcohol dehydrogenase, putative		3253945	CNA00280	1270	1270	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	89620	91093	-	XP_566462.1		XM_566462.1	alcohol dehydrogenase, putative		3253945	CNA00280	1098	365	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	94106	99392	+						3253946	CNA00290	5287		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	94106	99392	+	XM_566463.2		XP_566463.1	conserved hypothetical protein		3253946	CNA00290	3802	3802	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	96258	98817	+	XP_566463.1		XM_566463.2	conserved hypothetical protein		3253946	CNA00290	2448	815	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	99512	101925	+						3253947	CNA00300	2414		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	99512	101925	+	XM_566464.1		XP_566464.1	sterol 14-demethylase, putative		3253947	CNA00300	1956	1956	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	99621	101731	+	XP_566464.1		XM_566464.1	sterol 14-demethylase, putative		3253947	CNA00300	1653	550	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	101895	104228	-						3253823	CNA00310	2334		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	101895	104228	-	XM_024656042.1		XP_024514114.1	expressed protein		3253823	CNA00310	1774	1774	
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	101895	104228	-	XM_024656140.1		XP_024512021.1	expressed protein		3253823	CNA00310	1829	1829	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	102039	104181	-	XP_024512021.1		XM_024656140.1	expressed protein		3253823	CNA00310	1638	545	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	102039	104097	-	XP_024514114.1		XM_024656042.1	expressed protein		3253823	CNA00310	1554	517	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	104530	106919	-						3253790	CNA00320	2390		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	104530	106919	-	XM_567084.2		XP_567084.1	expressed protein		3253790	CNA00320	2318	2318	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	104898	106913	-	XP_567084.1		XM_567084.2	expressed protein		3253790	CNA00320	1944	647	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	107100	110956	+						3253510	CNA00330	3857		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	107100	110956	+	XM_566465.2		XP_566465.1	glutamate-cysteine ligase, putative		3253510	CNA00330	3520	3520	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	107173	110857	+	XP_566465.1		XM_566465.2	translation elongation factor 2, putative		3253510	CNA00330	3348	1115	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	110962	112420	-						3253495	CNA00340	1459		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	110962	112420	-	XM_566466.1		XP_566466.1	expressed protein		3253495	CNA00340	1322	1322	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	110998	112388	-	XP_566466.1		XM_566466.1	expressed protein		3253495	CNA00340	1254	417	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	112605	114217	+						3253496	CNA00350	1613		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	112605	114217	+	XM_566467.2		XP_566467.1	proteasome regulatory subunit 12, putative		3253496	CNA00350	1296	1296	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	112656	114025	+	XP_566467.1		XM_566467.2	proteasome regulatory subunit 12, putative		3253496	CNA00350	1053	350	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	114123	116531	-						3253792	CNA00360	2409		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	114123	116531	-	XM_567085.2		XP_567085.1	hypothetical protein		3253792	CNA00360	1707	1707	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	114255	116345	-	XP_567085.1		XM_567085.2	hypothetical protein		3253792	CNA00360	1389	462	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	116724	119627	-						3254017	CNA00370	2904		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	116724	119627	-	XM_024656141.1		XP_024511817.1	hexose transport-related protein, putative		3254017	CNA00370	2118	2118	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	116872	118899	-	XP_024511817.1		XM_024656141.1	hexose transport-related protein, putative		3254017	CNA00370	1623	540	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	119468	121393	+						3253497	CNA00380	1926		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	119468	121393	+	XM_024656142.1		XP_024511818.1	hypothetical protein		3253497	CNA00380	1521	1521	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	119952	121269	+	XP_024511818.1		XM_024656142.1	hypothetical protein		3253497	CNA00380	978	325	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	121315	122743	-						3253498	CNA00390	1429		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	121315	122743	-	XM_024656143.1		XP_024511819.1	conserved hypothetical protein		3253498	CNA00390	1163	1163	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	121386	122557	-	XP_024511819.1		XM_024656143.1	conserved hypothetical protein		3253498	CNA00390	906	301	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	122982	129542	-						3253499	CNA00400	6561		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	122982	129542	-	XM_024656144.1		XP_024511820.1	histone deacetylation-related protein, putative		3253499	CNA00400	6043	6043	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	123083	128239	-	XP_024511820.1		XM_024656144.1	histone deacetylation-related protein, putative		3253499	CNA00400	4992	1663	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	128832	129625	+						3253466	CNA00410	794		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	128832	129625	+	XM_024656145.1		XP_024512086.1	expressed protein		3253466	CNA00410	571	571	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	128929	129372	+	XP_024512086.1		XM_024656145.1	expressed protein		3253466	CNA00410	285	94	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	129721	131335	+						3253732	CNA00420	1615		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	129721	131335	+	XM_567079.2		XP_567079.1	expressed protein		3253732	CNA00420	1280	1280	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	129882	130656	+	XP_567079.1		XM_567079.2	expressed protein		3253732	CNA00420	531	176	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	130685	131844	-						3253934	CNA00430	1160		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	130685	131844	-	XM_566472.2		XP_566472.1	conserved hypothetical protein		3253934	CNA00430	1008	1008	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	130842	131710	-	XP_566472.1		XM_566472.2	conserved hypothetical protein		3253934	CNA00430	717	238	
gene	pseudogene	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	132051	133461	+						3253500	CNA00450	1411		pseudo
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	132051	133461	+						3253500	CNA00450	1301		pseudo
gene	pseudogene	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	132063	132917	-						3253672	CNA00440	855		pseudo
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	133655	135951	+						3253501	CNA00460	2297		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	133655	135951	+	XM_566474.1		XP_566474.1	expressed protein		3253501	CNA00460	2185	2185	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	133771	135907	+	XP_566474.1		XM_566474.1	expressed protein		3253501	CNA00460	2025	674	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	136220	137816	-						3253502	CNA00470	1597		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	136220	137816	-	XM_566475.1		XP_566475.1	fructose-bisphosphatase, putative		3253502	CNA00470	1299	1299	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	136372	137722	-	XP_566475.1		XM_566475.1	fructose-bisphosphatase, putative		3253502	CNA00470	1053	350	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	138008	140770	-						3253935	CNA00480	2763		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	138008	140770	-	XM_566476.2		XP_566476.1	T-complex protein 1 epsilon subunit, putative		3253935	CNA00480	1733	1733	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	138048	140724	-	XP_566476.1		XM_566476.2	T-complex protein 1 epsilon subunit, putative		3253935	CNA00480	1647	548	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	140963	142003	+						36392651	CNA00485	1041		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	140963	142003	+	XM_024656043.1		XP_024514115.1	hypothetical protein		36392651	CNA00485	891	891	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	141003	141944	+	XP_024514115.1		XM_024656043.1	hypothetical protein		36392651	CNA00485	792	263	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	141965	143609	-						3253503	CNA00490	1645		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	141965	143609	-	XM_024656146.1		XP_024511821.1	chaperone regulator, putative		3253503	CNA00490	1342	1342	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	142052	143566	-	XP_024511821.1		XM_024656146.1	chaperone regulator, putative		3253503	CNA00490	1212	403	
gene	protein_coding	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	143821	145711	+						3253504	CNA00510	1891		
mRNA		GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	143821	145711	+	XM_566478.1		XP_566478.1	citrate synthase, putative		3253504	CNA00510	1611	1611	
CDS	with_protein	GCF_000091045.1	Primary Assembly	chromosome	1	NC_006670.1	143862	145536	+	XP_566478.1		XM_566478.1	citrate synthase, putative		3253504	CNA00510	1395	464	
