# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	256048	259875	+	XM_003879515.1		XP_003879564.1	conserved hypothetical protein		13445722	NCLIV_000270	3828	3828	partial
CDS	with_protein	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	256048	259875	+	XP_003879564.1		XM_003879515.1	conserved hypothetical protein		13445722	NCLIV_000270	3828	1275	
gene	protein_coding	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	260963	263403	-						13440576	NCLIV_000280	2441		partial
mRNA		GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	260963	263403	-	XM_003879516.1		XP_003879565.1	ranbp1 domain containing protein, related		13440576	NCLIV_000280	651	651	partial
CDS	with_protein	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	260963	263403	-	XP_003879565.1		XM_003879516.1	ranbp1 domain containing protein, related		13440576	NCLIV_000280	651	216	
gene	protein_coding	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	265611	267942	+						13445736	NCLIV_000290	2332		partial
mRNA		GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	265611	267942	+	XM_003879517.1		XP_003879566.1	putative mitochondrial carrier domain-containing protein		13445736	NCLIV_000290	1242	1242	partial
CDS	with_protein	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	265611	267942	+	XP_003879566.1		XM_003879517.1	putative mitochondrial carrier domain-containing protein		13445736	NCLIV_000290	1242	413	
gene	protein_coding	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	269681	271050	-						13445742	NCLIV_000300	1370		partial
mRNA		GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	269681	271050	-	XM_003879518.1		XP_003879567.1	conserved hypothetical protein		13445742	NCLIV_000300	765	765	partial
CDS	with_protein	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	269681	271050	-	XP_003879567.1		XM_003879518.1	conserved hypothetical protein		13445742	NCLIV_000300	765	254	
gene	protein_coding	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	274950	276803	-						13440525	NCLIV_000310	1854		partial
mRNA		GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	274950	276803	-	XM_003879519.1		XP_003879568.1	putative arginine N-methyltransferase		13440525	NCLIV_000310	1854	1854	partial
CDS	with_protein	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	274950	276803	-	XP_003879568.1		XM_003879519.1	putative arginine N-methyltransferase		13440525	NCLIV_000310	1854	617	
gene	protein_coding	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	278802	280577	-						13445735	NCLIV_000320	1776		partial
mRNA		GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	278802	280577	-	XM_003879520.1		XP_003879569.1	hypothetical protein		13445735	NCLIV_000320	1776	1776	partial
CDS	with_protein	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	278802	280577	-	XP_003879569.1		XM_003879520.1	hypothetical protein		13445735	NCLIV_000320	1776	591	
gene	protein_coding	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	282208	286323	+						13445757	NCLIV_000330	4116		partial
mRNA		GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	282208	286323	+	XM_003879521.1		XP_003879570.1	conserved hypothetical protein		13445757	NCLIV_000330	2118	2118	partial
CDS	with_protein	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	282208	286323	+	XP_003879570.1		XM_003879521.1	conserved hypothetical protein		13445757	NCLIV_000330	2118	705	
gene	protein_coding	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	289748	292805	+						13440634	NCLIV_000340	3058		partial
mRNA		GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	289748	292805	+	XM_003879522.1		XP_003879571.1	hypothetical protein		13440634	NCLIV_000340	1212	1212	partial
CDS	with_protein	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	289748	292805	+	XP_003879571.1		XM_003879522.1	hypothetical protein		13440634	NCLIV_000340	1212	403	
gene	protein_coding	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	294461	295216	-						13445774	NCLIV_000350	756		partial
mRNA		GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	294461	295216	-	XM_003879523.1		XP_003879572.1	conserved hypothetical protein		13445774	NCLIV_000350	756	756	partial
CDS	with_protein	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	294461	295216	-	XP_003879572.1		XM_003879523.1	conserved hypothetical protein		13445774	NCLIV_000350	756	251	
gene	protein_coding	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	295483	296048	-						13445751	NCLIV_000360	566		partial
mRNA		GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	295483	296048	-	XM_003879524.1		XP_003879573.1	conserved hypothetical protein		13445751	NCLIV_000360	234	234	partial
CDS	with_protein	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	295483	296048	-	XP_003879573.1		XM_003879524.1	conserved hypothetical protein		13445751	NCLIV_000360	234	77	
gene	protein_coding	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	298221	299945	+						13445794	NCLIV_000370	1725		partial
mRNA		GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	298221	299945	+	XM_003879525.1		XP_003879574.1	conserved hypothetical protein		13445794	NCLIV_000370	1725	1725	partial
CDS	with_protein	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	298221	299945	+	XP_003879574.1		XM_003879525.1	conserved hypothetical protein		13445794	NCLIV_000370	1725	574	
gene	protein_coding	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	302613	304271	+						13445784	NCLIV_000380	1659		partial
mRNA		GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	302613	304271	+	XM_003879526.1		XP_003879575.1	potential mitochondrial membrane protein,related		13445784	NCLIV_000380	1659	1659	partial
CDS	with_protein	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	302613	304271	+	XP_003879575.1		XM_003879526.1	potential mitochondrial membrane protein,related		13445784	NCLIV_000380	1659	552	
gene	protein_coding	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	305636	306874	-						13445787	NCLIV_000390	1239		partial
mRNA		GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	305636	306874	-	XM_003879527.1		XP_003879576.1	conserved hypothetical protein		13445787	NCLIV_000390	1239	1239	partial
CDS	with_protein	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	305636	306874	-	XP_003879576.1		XM_003879527.1	conserved hypothetical protein		13445787	NCLIV_000390	1239	412	
gene	protein_coding	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	309430	310692	-						13445801	NCLIV_000400	1263		partial
mRNA		GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	309430	310692	-	XM_003879528.1		XP_003879577.1	conserved hypothetical protein		13445801	NCLIV_000400	1263	1263	partial
CDS	with_protein	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	309430	310692	-	XP_003879577.1		XM_003879528.1	conserved hypothetical protein		13445801	NCLIV_000400	1263	420	
gene	protein_coding	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	314738	317519	+						13445802	NCLIV_000410	2782		partial
mRNA		GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	314738	317519	+	XM_003879529.1		XP_003879578.1	hypothetical protein		13445802	NCLIV_000410	1113	1113	partial
CDS	with_protein	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	314738	317519	+	XP_003879578.1		XM_003879529.1	hypothetical protein		13445802	NCLIV_000410	1113	370	
gene	protein_coding	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	319860	329969	+						13445743	NCLIV_000420	10110		partial
mRNA		GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	319860	329969	+	XM_003879530.1		XP_003879579.1	putative DNA ligase		13445743	NCLIV_000420	3210	3210	partial
CDS	with_protein	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	319860	329969	+	XP_003879579.1		XM_003879530.1	putative DNA ligase		13445743	NCLIV_000420	3210	1069	
gene	protein_coding	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	334039	337105	-						13445746	NCLIV_000430	3067		partial
mRNA		GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	334039	337105	-	XM_003879531.1		XP_003879580.1	conserved hypothetical protein		13445746	NCLIV_000430	1182	1182	partial
CDS	with_protein	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	334039	337105	-	XP_003879580.1		XM_003879531.1	conserved hypothetical protein		13445746	NCLIV_000430	1182	393	
gene	protein_coding	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	338990	342736	-						13445747	NCLIV_000440	3747		partial
mRNA		GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	338990	342736	-	XM_003879532.1		XP_003879581.1	molybdopterin biosynthesis protein, related		13445747	NCLIV_000440	3747	3747	partial
CDS	with_protein	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	338990	342736	-	XP_003879581.1		XM_003879532.1	molybdopterin biosynthesis protein, related		13445747	NCLIV_000440	3747	1248	
gene	protein_coding	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	347404	348123	+						13445750	NCLIV_000450	720		partial
mRNA		GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	347404	348123	+	XM_003879533.1		XP_003879582.1	conserved hypothetical protein		13445750	NCLIV_000450	720	720	partial
CDS	with_protein	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	347404	348123	+	XP_003879582.1		XM_003879533.1	conserved hypothetical protein		13445750	NCLIV_000450	720	239	
gene	protein_coding	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	352161	367207	+						13445803	NCLIV_000460	15047		partial
mRNA		GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	352161	367207	+	XM_003879534.1		XP_003879583.1	conserved hypothetical protein		13445803	NCLIV_000460	5289	5289	partial
CDS	with_protein	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	352161	367207	+	XP_003879583.1		XM_003879534.1	conserved hypothetical protein		13445803	NCLIV_000460	5289	1762	
gene	protein_coding	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	369847	371324	-						13440518	NCLIV_000470	1478		partial
mRNA		GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	369847	371324	-	XM_003879535.1		XP_003879584.1	putative poly(ADP)-ribose polymerase domain-containing protein		13440518	NCLIV_000470	1068	1068	partial
CDS	with_protein	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	369847	371324	-	XP_003879584.1		XM_003879535.1	putative poly(ADP)-ribose polymerase domain-containing protein		13440518	NCLIV_000470	1068	355	
gene	protein_coding	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	375288	379189	+						13445758	NCLIV_000480	3902		partial
mRNA		GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	375288	379189	+	XM_003879536.1		XP_003879585.1	conserved hypothetical protein		13445758	NCLIV_000480	1425	1425	partial
CDS	with_protein	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	375288	379189	+	XP_003879585.1		XM_003879536.1	conserved hypothetical protein		13445758	NCLIV_000480	1425	474	
gene	protein_coding	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	381508	386786	-						13445763	NCLIV_000490	5279		partial
mRNA		GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	381508	386786	-	XM_003879537.1		XP_003879586.1	conserved hypothetical protein		13445763	NCLIV_000490	2589	2589	partial
CDS	with_protein	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	381508	386786	-	XP_003879586.1		XM_003879537.1	conserved hypothetical protein		13445763	NCLIV_000490	2589	862	
gene	protein_coding	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	392058	400328	+						13445769	NCLIV_000500	8271		partial
mRNA		GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	392058	400328	+	XM_003879538.1		XP_003879587.1	conserved hypothetical protein		13445769	NCLIV_000500	5799	5799	partial
CDS	with_protein	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	392058	400328	+	XP_003879587.1		XM_003879538.1	conserved hypothetical protein		13445769	NCLIV_000500	5799	1932	
gene	protein_coding	GCF_000208865.1	Primary Assembly	chromosome	Ia	NC_018385.1	403070	408695	-						13445805	NCLIV_000510	5626		partial
