# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	9259	9960	-	XM_005709094.1		XP_005709151.1	amino acid transporter, AAAP family isoform 2		17091195	Gasu_00050	702	702	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	9326	10726	-	XP_005709152.1		XM_005709095.1	amino acid transporter, AAAP family isoform 1		17091195	Gasu_00050	1401	466	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	9326	9940	-	XP_005709151.1		XM_005709094.1	amino acid transporter, AAAP family isoform 2		17091195	Gasu_00050	615	204	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	10801	12326	+						17091196	Gasu_00060	1526		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	10801	12326	+	XM_005709096.1		XP_005709153.1	agmatine deiminase		17091196	Gasu_00060	1526	1526	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	10945	12267	+	XP_005709153.1		XM_005709096.1	agmatine deiminase		17091196	Gasu_00060	1323	440	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	13241	13981	+						17091197	Gasu_00070	741		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	13241	13981	+	XM_005709097.1		XP_005709154.1	hypothetical protein		17091197	Gasu_00070	688	688	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	13263	13516	+	XP_005709154.1		XM_005709097.1	hypothetical protein		17091197	Gasu_00070	201	66	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	14081	15371	+						17091198	Gasu_00080	1291		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	14081	15371	+	XM_005709098.1		XP_005709155.1	aquaglyceroporin related protein, MIP family		17091198	Gasu_00080	1291	1291	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	14107	15222	+	XP_005709155.1		XM_005709098.1	aquaglyceroporin related protein, MIP family		17091198	Gasu_00080	1116	371	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	15746	17370	-						17091199	Gasu_00090	1625		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	15746	17370	-	XM_005709099.1		XP_005709156.1	photosystem II oxygen-evolving complex 23kDa protein		17091199	Gasu_00090	1465	1465	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	16431	17322	-	XP_005709156.1		XM_005709099.1	photosystem II oxygen-evolving complex 23kDa protein		17091199	Gasu_00090	732	243	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	17376	18110	-						17091200	Gasu_00100	735		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	17376	18110	-	XM_005709100.1		XP_005709157.1	small nuclear ribonucleoprotein D2		17091200	Gasu_00100	539	539	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	17418	17973	-	XP_005709157.1		XM_005709100.1	small nuclear ribonucleoprotein D2		17091200	Gasu_00100	360	119	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	18121	19591	+						17091201	Gasu_00110	1471		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	18121	19591	+	XM_005709101.1		XP_005709158.1	ubiquitin carboxyl-terminal hydrolase 14		17091201	Gasu_00110	1361	1361	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	18134	19545	+	XP_005709158.1		XM_005709101.1	ubiquitin carboxyl-terminal hydrolase 14		17091201	Gasu_00110	1302	433	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	19606	20920	-						17091202	Gasu_00120	1315		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	19606	20920	-	XM_005709103.1		XP_005709160.1	ornithine carbamoyltransferase isoform 1		17091202	Gasu_00120	1207	1207	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	19679	20905	-	XP_005709160.1		XM_005709103.1	ornithine carbamoyltransferase isoform 1		17091202	Gasu_00120	1119	372	
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	19936	20920	-	XM_005709102.1		XP_005709159.1	ornithine carbamoyltransferase isoform 2		17091202	Gasu_00120	936	936	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	20086	20905	-	XP_005709159.1		XM_005709102.1	ornithine carbamoyltransferase isoform 2		17091202	Gasu_00120	771	256	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	20926	23920	-						17091203	Gasu_00130	2995		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	20926	23920	-	XM_005709104.1		XP_005709161.1	alpha-glucosidase		17091203	Gasu_00130	2613	2613	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	21054	23913	-	XP_005709161.1		XM_005709104.1	alpha-glucosidase		17091203	Gasu_00130	2478	825	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	23941	25711	+						17091204	Gasu_00140	1771		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	23941	25711	+	XM_005709105.1		XP_005709162.1	rRibonuclease HII		17091204	Gasu_00140	1720	1720	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	24055	25011	+	XP_005709162.1		XM_005709105.1	rRibonuclease HII		17091204	Gasu_00140	906	301	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	24876	25710	-						17091205	Gasu_00150	835		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	24876	25710	-	XM_005709106.1		XP_005709163.1	hypothetical protein		17091205	Gasu_00150	785	785	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	25059	25648	-	XP_005709163.1		XM_005709106.1	hypothetical protein		17091205	Gasu_00150	540	179	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	25718	27320	-						17091206	Gasu_00160	1603		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	25718	27320	-	XM_005709107.1		XP_005709164.1	serine/threonine protein kinase, aurora kinase		17091206	Gasu_00160	1501	1501	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	25784	27256	-	XP_005709164.1		XM_005709107.1	serine/threonine protein kinase, aurora kinase		17091206	Gasu_00160	1371	456	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	28071	29051	+						17091207	Gasu_00170	981		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	28071	29051	+	XM_005709108.1		XP_005709165.1	hypothetical protein		17091207	Gasu_00170	981	981	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	28152	29027	+	XP_005709165.1		XM_005709108.1	hypothetical protein		17091207	Gasu_00170	876	291	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	29061	29721	+						17091208	Gasu_00180	661		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	29061	29721	+	XM_005709109.1		XP_005709166.1	thioredoxin family Trp26-like protein		17091208	Gasu_00180	569	569	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	29067	29692	+	XP_005709166.1		XM_005709109.1	thioredoxin family Trp26-like protein		17091208	Gasu_00180	534	177	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	29736	30810	-						17091209	Gasu_00190	1075		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	29736	30810	-	XM_005709110.1		XP_005709167.1	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase		17091209	Gasu_00190	1075	1075	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	29757	30800	-	XP_005709167.1		XM_005709110.1	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase		17091209	Gasu_00190	1044	347	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	30821	31967	+						17091210	Gasu_00200	1147		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	30821	31967	+	XM_005709111.1		XP_005709168.1	peptide deformylase		17091210	Gasu_00200	1092	1092	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	30844	31708	+	XP_005709168.1		XM_005709111.1	peptide deformylase		17091210	Gasu_00200	810	269	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	32505	35050	-						17091211	Gasu_00210	2546		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	32505	35050	-	XM_005709112.1		XP_005709169.1	ribonuclease P		17091211	Gasu_00210	2393	2393	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	32544	34571	-	XP_005709169.1		XM_005709112.1	ribonuclease P		17091211	Gasu_00210	1875	624	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	35069	36070	-						17091212	Gasu_00220	1002		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	35069	36070	-	XM_005709113.1		XP_005709170.1	hypothetical protein		17091212	Gasu_00220	942	942	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	35186	35986	-	XP_005709170.1		XM_005709113.1	hypothetical protein		17091212	Gasu_00220	741	246	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	36201	36864	+						17091213	Gasu_00230	664		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	36201	36864	+	XM_005709114.1		XP_005709171.1	hypothetical protein		17091213	Gasu_00230	611	611	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	36220	36824	+	XP_005709171.1		XM_005709114.1	hypothetical protein		17091213	Gasu_00230	552	183	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	36866	39760	-						17091214	Gasu_00240	2895		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	36866	39760	-	XM_005709115.1		XP_005709172.1	hypothetical protein		17091214	Gasu_00240	2641	2641	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	36989	39735	-	XP_005709172.1		XM_005709115.1	hypothetical protein		17091214	Gasu_00240	2493	830	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	39766	44340	-						17091215	Gasu_00250	4575		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	39766	44340	-	XM_005709116.1		XP_005709173.1	DNA topoisomerase II		17091215	Gasu_00250	4375	4375	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	39815	44205	-	XP_005709173.1		XM_005709116.1	DNA topoisomerase II		17091215	Gasu_00250	4191	1396	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	44361	45874	+						17091216	Gasu_00260	1514		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	44361	45874	+	XM_005709117.1		XP_005709174.1	kinetochore protein Nuf2		17091216	Gasu_00260	1462	1462	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	44363	45803	+	XP_005709174.1		XM_005709117.1	kinetochore protein Nuf2		17091216	Gasu_00260	1389	462	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	45894	47490	-						17091217	Gasu_00270	1597		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	45894	47490	-	XM_005709118.1		XP_005709175.1	phosphoglycerate kinase		17091217	Gasu_00270	1597	1597	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	46008	47468	-	XP_005709175.1		XM_005709118.1	phosphoglycerate kinase		17091217	Gasu_00270	1461	486	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	47669	48150	-						17091218	Gasu_00280	482		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	47669	48150	-	XM_005709119.1		XP_005709176.1	60S ribosomal protein L32		17091218	Gasu_00280	482	482	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	47703	48104	-	XP_005709176.1		XM_005709119.1	60S ribosomal protein L32		17091218	Gasu_00280	402	133	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	48156	48970	-						17091219	Gasu_00290	815		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	48156	48970	-	XM_005709120.1		XP_005709177.1	cytochrome B561-related protein		17091219	Gasu_00290	668	668	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	48181	48948	-	XP_005709177.1		XM_005709120.1	cytochrome B561-related protein		17091219	Gasu_00290	621	206	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	49006	49810	-						17091220	Gasu_00300	805		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	49006	49810	-	XM_005709121.1		XP_005709178.1	cornichon family protein		17091220	Gasu_00300	684	684	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	49138	49681	-	XP_005709178.1		XM_005709121.1	cornichon family protein		17091220	Gasu_00300	423	140	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	50551	53936	+						17091221	Gasu_00310	3386		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	50551	53936	+	XM_005709122.1		XP_005709179.1	archaeal ATPase / transposase		17091221	Gasu_00310	3216	3216	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	50689	53237	+	XP_005709179.1		XM_005709122.1	archaeal ATPase / transposase		17091221	Gasu_00310	2379	792	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	53951	56124	+						17091222	Gasu_00320	2174		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	53951	56124	+	XM_005709123.1		XP_005709180.1	archaeal ATPase		17091222	Gasu_00320	2099	2099	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	53981	55708	+	XP_005709180.1		XM_005709123.1	archaeal ATPase		17091222	Gasu_00320	1653	550	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	57851	58792	+						17091223	Gasu_00330	942		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	57851	58792	+	XM_005709124.1		XP_005709181.1	hypothetical protein		17091223	Gasu_00330	895	895	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	57873	58165	+	XP_005709181.1		XM_005709124.1	hypothetical protein		17091223	Gasu_00330	246	81	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	58831	59697	+						17091224	Gasu_00340	867		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	58831	59697	+	XM_005709125.1		XP_005709182.1	hypothetical protein		17091224	Gasu_00340	867	867	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	58848	59111	+	XP_005709182.1		XM_005709125.1	hypothetical protein		17091224	Gasu_00340	264	87	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	60221	61424	+						17091225	Gasu_00350	1204		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	60221	61424	+	XM_005709126.1		XP_005709183.1	hypothetical protein		17091225	Gasu_00350	1137	1137	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	60437	60764	+	XP_005709183.1		XM_005709126.1	hypothetical protein		17091225	Gasu_00350	261	86	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	63186	64630	-						17091226	Gasu_00360	1445		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	63186	64630	-	XM_005709127.1		XP_005709184.1	DNA-directed RNA polymerase III subunit C34		17091226	Gasu_00360	1095	1095	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	63329	64545	-	XP_005709184.1		XM_005709127.1	DNA-directed RNA polymerase III subunit C34		17091226	Gasu_00360	867	288	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	64981	66076	+						17091227	Gasu_00370	1096		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	64981	66076	+	XM_005709128.1		XP_005709185.1	hypothetical protein		17091227	Gasu_00370	1048	1048	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	65008	65856	+	XP_005709185.1		XM_005709128.1	hypothetical protein		17091227	Gasu_00370	801	266	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	66521	67822	+						17091228	Gasu_00380	1302		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	66521	67822	+	XM_005709129.1		XP_005709186.1	AIG2 family protein		17091228	Gasu_00380	1245	1245	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	66679	67191	+	XP_005709186.1		XM_005709129.1	AIG2 family protein		17091228	Gasu_00380	456	151	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	68591	70111	+						17091229	Gasu_00390	1521		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	68591	70111	+	XM_005709130.1		XP_005709187.1	phospholipid/glycerol acyltransferase family protein		17091229	Gasu_00390	1415	1415	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	68721	69780	+	XP_005709187.1		XM_005709130.1	phospholipid/glycerol acyltransferase family protein		17091229	Gasu_00390	954	317	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	70391	71711	+						17091230	Gasu_00400	1321		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	70391	71711	+	XM_005709131.1		XP_005709188.1	30S ribosomal protein S1 (plastid)		17091230	Gasu_00400	1270	1270	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	70454	71680	+	XP_005709188.1		XM_005709131.1	30S ribosomal protein S1 (plastid)		17091230	Gasu_00400	1176	391	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	71721	73495	+						17091231	Gasu_00410	1775		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	71721	73495	+	XM_005709132.1		XP_005709189.1	hypothetical protein		17091231	Gasu_00410	1727	1727	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	71731	73260	+	XP_005709189.1		XM_005709132.1	hypothetical protein		17091231	Gasu_00410	1482	493	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	73681	74767	+						17091232	Gasu_00420	1087		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	73681	74767	+	XM_005709133.1		XP_005709190.1	NADH dehydrogenase I (Complex I) alpha subcomplex assembly factor 1-like protein		17091232	Gasu_00420	928	928	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	73816	74676	+	XP_005709190.1		XM_005709133.1	NADH dehydrogenase I (Complex I) alpha subcomplex assembly factor 1-like protein		17091232	Gasu_00420	702	233	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	74771	77854	+						17091233	Gasu_00430	3084		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	74771	77854	+	XM_005709134.1		XP_005709191.1	pyridoxamine 5'-phosphate oxidase isoform 1		17091233	Gasu_00430	2970	2970	
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	74771	77396	+	XM_005709135.1		XP_005709192.1	pyridoxamine 5'-phosphate oxidase isoform 2		17091233	Gasu_00430	2512	2512	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	74809	77265	+	XP_005709191.1		XM_005709134.1	pyridoxamine 5'-phosphate oxidase isoform 1		17091233	Gasu_00430	2343	780	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	74809	77265	+	XP_005709192.1		XM_005709135.1	pyridoxamine 5'-phosphate oxidase isoform 2		17091233	Gasu_00430	2343	780	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	77861	79015	+						17091234	Gasu_00440	1155		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	77861	79015	+	XM_005709136.1		XP_005709193.1	putative acetate transporter		17091234	Gasu_00440	1045	1045	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	77947	78851	+	XP_005709193.1		XM_005709136.1	putative acetate transporter		17091234	Gasu_00440	795	264	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	79031	79801	+						17091235	Gasu_00450	771		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	79031	79801	+	XM_005709137.1		XP_005709194.1	hypothetical protein		17091235	Gasu_00450	679	679	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	79075	79634	+	XP_005709194.1		XM_005709137.1	hypothetical protein		17091235	Gasu_00450	468	155	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	79851	80828	+						17091236	Gasu_00460	978		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	79851	80828	+	XM_005709138.1		XP_005709195.1	DNAJ heat shock family protein		17091236	Gasu_00460	931	931	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	79934	80586	+	XP_005709195.1		XM_005709138.1	DNAJ heat shock family protein		17091236	Gasu_00460	606	201	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	80846	81700	-						17091237	Gasu_00470	855		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	80846	81700	-	XM_005709139.1		XP_005709196.1	hypothetical protein		17091237	Gasu_00470	802	802	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	80871	81688	-	XP_005709196.1		XM_005709139.1	hypothetical protein		17091237	Gasu_00470	765	254	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	81710	85140	-						17091432	Gasu_00480	3431		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	81710	85140	-	XM_005709140.1		XP_005709197.1	protein transport protein Sec24-like protein		17091432	Gasu_00480	3431	3431	
CDS	with_protein	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	81866	85084	-	XP_005709197.1		XM_005709140.1	protein transport protein Sec24-like protein		17091432	Gasu_00480	3219	1072	
gene	protein_coding	GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	85145	86430	-						17091239	Gasu_00490	1286		
mRNA		GCF_000341285.1	Primary Assembly	unplaced scaffold		NW_005178475.1	85145	86430	-	XM_005709141.1		XP_005709198.1	peroxin-3 family protein		17091239	Gasu_00490	1231	1231	
