# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	11467	12599	-	XM_001415672.1		XP_001415709.1	predicted protein		5000037	OSTLU_23821	1133	1133	
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	11545	12501	-	XP_001415709.1		XM_001415672.1	predicted protein		5000037	OSTLU_23821	957	318	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	12683	13768	+						4999743	OSTLU_85990	1086		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	12683	13768	+	XM_001415324.1		XP_001415361.1	predicted protein		4999743	OSTLU_85990	1086	1086	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	12683	13768	+	XP_001415361.1		XM_001415324.1	predicted protein		4999743	OSTLU_85990	1086	361	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	13805	15325	-						4999561	OSTLU_40330	1521		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	13805	15325	-	XM_001415673.1		XP_001415710.1	predicted protein		4999561	OSTLU_40330	1521	1521	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	13805	15325	-	XP_001415710.1		XM_001415673.1	predicted protein		4999561	OSTLU_40330	1521	506	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	16040	16264	+						4999517	OSTLU_28615	225		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	16040	16264	+	XM_001415325.1		XP_001415362.1	predicted protein		4999517	OSTLU_28615	225	225	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	16040	16264	+	XP_001415362.1		XM_001415325.1	predicted protein		4999517	OSTLU_28615	225	74	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	16306	17812	-						5000043	OSTLU_28616	1507		
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	16306	17812	-	XM_001415674.1		XP_001415711.1	VIC family transporter: potassium ion channel		5000043	OSTLU_28616	1507	1507	
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	16326	17528	-	XP_001415711.1		XM_001415674.1	VIC family transporter: potassium ion channel		5000043	OSTLU_28616	1203	400	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	18192	18755	+						4999752	OSTLU_40358	564		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	18192	18755	+	XM_001415326.1		XP_001415363.1	predicted protein		4999752	OSTLU_40358	513	513	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	18192	18755	+	XP_001415363.1		XM_001415326.1	predicted protein		4999752	OSTLU_40358	513	170	partial
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	19866	20936	+						4999783	OSTLU_2316	1071		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	19866	20936	+	XM_001415327.1		XP_001415364.1	CPA1 family transporter: sodium ion/proton		4999783	OSTLU_2316	1071	1071	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	19866	20936	+	XP_001415364.1		XM_001415327.1	CPA1 family transporter: sodium ion/proton		4999783	OSTLU_2316	1071	357	partial
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	21388	23320	+						4999427	OSTLU_28620	1933		
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	21388	23320	+	XM_001415328.1		XP_001415365.1	predicted protein		4999427	OSTLU_28620	1933	1933	
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	21600	23249	+	XP_001415365.1		XM_001415328.1	predicted protein		4999427	OSTLU_28620	1650	549	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	23432	26372	+						4999538	OSTLU_48569	2941		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	23432	26372	+	XM_001415329.1		XP_001415366.1	predicted protein		4999538	OSTLU_48569	2458	2458	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	23436	26372	+	XP_001415366.1		XM_001415329.1	predicted protein		4999538	OSTLU_48569	2454	817	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	29422	30105	+						4999627	OSTLU_6791	684		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	29422	30105	+	XM_001415330.1		XP_001415367.1	predicted protein		4999627	OSTLU_6791	684	684	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	29422	30105	+	XP_001415367.1		XM_001415330.1	predicted protein		4999627	OSTLU_6791	684	228	partial
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	30553	32078	+						4999663	OSTLU_44556	1526		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	30553	32078	+	XM_001415331.1		XP_001415368.1	predicted protein		4999663	OSTLU_44556	1526	1526	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	30626	32077	+	XP_001415368.1		XM_001415331.1	predicted protein		4999663	OSTLU_44556	1452	484	partial
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	32236	33573	-						4999691	OSTLU_40218	1338		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	32236	33573	-	XM_001415675.1		XP_001415712.1	predicted protein		4999691	OSTLU_40218	1209	1209	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	32236	33573	-	XP_001415712.1		XM_001415675.1	predicted protein		4999691	OSTLU_40218	1209	402	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	34007	34693	+						4999738	OSTLU_5695	687		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	34007	34693	+	XM_001415332.1		XP_001415369.1	predicted protein		4999738	OSTLU_5695	687	687	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	34007	34693	+	XP_001415369.1		XM_001415332.1	predicted protein		4999738	OSTLU_5695	687	229	partial
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	34943	36166	-						4999705	OSTLU_85999	1224		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	34943	36166	-	XM_001415676.1		XP_001415713.1	predicted protein		4999705	OSTLU_85999	1224	1224	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	34943	36166	-	XP_001415713.1		XM_001415676.1	predicted protein		4999705	OSTLU_85999	1224	407	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	36258	38411	-						4999731	OSTLU_28627	2154		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	36258	38411	-	XM_001415677.1		XP_001415714.1	predicted protein		4999731	OSTLU_28627	2154	2154	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	36258	38411	-	XP_001415714.1		XM_001415677.1	predicted protein		4999731	OSTLU_28627	2154	717	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	39226	39795	+						4999629	OSTLU_13557	570		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	39226	39795	+	XM_001415333.1		XP_001415370.1	predicted protein		4999629	OSTLU_13557	570	570	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	39226	39795	+	XP_001415370.1		XM_001415333.1	predicted protein		4999629	OSTLU_13557	570	189	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	39971	40225	+						4999761	OSTLU_28629	255		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	39971	40225	+	XM_001415334.1		XP_001415371.1	predicted protein		4999761	OSTLU_28629	255	255	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	39971	40225	+	XP_001415371.1		XM_001415334.1	predicted protein		4999761	OSTLU_28629	255	84	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	40291	42772	-					HSP90C	4999847	OSTLU_23829	2482		
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	40291	42772	-	XM_001415678.1		XP_001415715.1	Heat Shock Protein 90	HSP90C	4999847	OSTLU_23829	2314	2314	
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	40394	42697	-	XP_001415715.1		XM_001415678.1	Heat Shock Protein 90	HSP90C	4999847	OSTLU_23829	2136	711	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	42998	43681	+						4999506	OSTLU_28631	684		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	42998	43681	+	XM_001415335.1		XP_001415372.1	predicted protein		4999506	OSTLU_28631	684	684	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	42998	43681	+	XP_001415372.1		XM_001415335.1	predicted protein		4999506	OSTLU_28631	684	227	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	43793	44301	-						4999858	OSTLU_28632	509		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	43793	44301	-	XM_001415679.1		XP_001415716.1	predicted protein		4999858	OSTLU_28632	315	315	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	43793	44301	-	XP_001415716.1		XM_001415679.1	predicted protein		4999858	OSTLU_28632	315	104	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	44361	45077	+						4999456	OSTLU_28633	717		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	44361	45077	+	XM_001415336.1		XP_001415373.1	predicted protein		4999456	OSTLU_28633	717	717	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	44361	45077	+	XP_001415373.1		XM_001415336.1	predicted protein		4999456	OSTLU_28633	717	238	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	45158	45736	-						4999880	OSTLU_28634	579		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	45158	45736	-	XM_001415680.1		XP_001415717.1	predicted protein		4999880	OSTLU_28634	579	579	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	45158	45736	-	XP_001415717.1		XM_001415680.1	predicted protein		4999880	OSTLU_28634	579	192	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	45859	46062	-						4999413	OSTLU_28635	204		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	45859	46062	-	XM_001415681.1		XP_001415718.1	predicted protein		4999413	OSTLU_28635	204	204	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	45859	46062	-	XP_001415718.1		XM_001415681.1	predicted protein		4999413	OSTLU_28635	204	67	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	46171	47652	-						4999433	OSTLU_39945	1482		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	46171	47652	-	XM_001415682.1		XP_001415719.1	predicted protein		4999433	OSTLU_39945	1482	1482	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	46171	47652	-	XP_001415719.1		XM_001415682.1	predicted protein		4999433	OSTLU_39945	1482	493	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	47703	48677	+						4999546	OSTLU_28637	975		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	47703	48677	+	XM_001415337.1		XP_001415374.1	predicted protein		4999546	OSTLU_28637	975	975	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	47703	48677	+	XP_001415374.1		XM_001415337.1	predicted protein		4999546	OSTLU_28637	975	324	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	50242	50571	-						4999908	OSTLU_10519	330		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	50242	50571	-	XM_001415683.1		XP_001415720.1	predicted protein		4999908	OSTLU_10519	330	330	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	50242	50571	-	XP_001415720.1		XM_001415683.1	predicted protein		4999908	OSTLU_10519	330	110	partial
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	51230	51820	+					FBP16-3	5000017	OSTLU_39771	591		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	51230	51820	+	XM_001415338.1		XP_001415375.1	peptidyl-prolyl cis-trans isomerase, FKBP-type	FBP16-3	5000017	OSTLU_39771	591	591	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	51230	51820	+	XP_001415375.1		XM_001415338.1	peptidyl-prolyl cis-trans isomerase, FKBP-type	FBP16-3	5000017	OSTLU_39771	591	196	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	51888	53486	-						4999922	OSTLU_48274	1599		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	51888	53486	-	XM_001415684.1		XP_001415721.1	predicted protein		4999922	OSTLU_48274	1262	1262	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	51902	53486	-	XP_001415721.1		XM_001415684.1	predicted protein		4999922	OSTLU_48274	1248	415	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	53616	55746	-						5000044	OSTLU_48446	2131		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	53616	55746	-	XM_001415685.1		XP_001415722.1	predicted protein		5000044	OSTLU_48446	2131	2131	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	54292	55746	-	XP_001415722.1		XM_001415685.1	predicted protein		5000044	OSTLU_48446	1455	484	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	55898	57283	-						4999482	OSTLU_40224	1386		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	55898	57283	-	XM_001415686.1		XP_001415723.1	predicted protein		4999482	OSTLU_40224	1386	1386	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	55898	57283	-	XP_001415723.1		XM_001415686.1	predicted protein		4999482	OSTLU_40224	1386	461	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	57539	58330	-						4999499	OSTLU_40103	792		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	57539	58330	-	XM_001415687.1		XP_001415724.1	predicted protein		4999499	OSTLU_40103	792	792	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	57539	58330	-	XP_001415724.1		XM_001415687.1	predicted protein		4999499	OSTLU_40103	792	264	partial
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	60675	61013	+						5000020	OSTLU_28645	339		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	60675	61013	+	XM_001415339.1		XP_001415376.1	predicted protein		5000020	OSTLU_28645	339	339	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	60675	61013	+	XP_001415376.1		XM_001415339.1	predicted protein		5000020	OSTLU_28645	339	112	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	61254	62150	+						4999938	OSTLU_28646	897		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	61254	62150	+	XM_001415340.1		XP_001415377.1	predicted protein		4999938	OSTLU_28646	897	897	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	61254	62150	+	XP_001415377.1		XM_001415340.1	predicted protein		4999938	OSTLU_28646	897	298	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	62237	63154	-						5000010	OSTLU_4466	918		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	62237	63154	-	XM_001415688.1		XP_001415725.1	predicted protein		5000010	OSTLU_4466	918	918	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	62237	63154	-	XP_001415725.1		XM_001415688.1	predicted protein		5000010	OSTLU_4466	918	306	partial
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	63921	64471	-						5000023	OSTLU_39972	551		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	63921	64471	-	XM_001415689.1		XP_001415726.1	predicted protein		5000023	OSTLU_39972	318	318	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	63921	64471	-	XP_001415726.1		XM_001415689.1	predicted protein		5000023	OSTLU_39972	318	105	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	64741	67062	+						4999511	OSTLU_92053	2322		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	64741	67062	+	XM_001415341.1		XP_001415378.1	predicted protein		4999511	OSTLU_92053	2322	2322	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	64741	67062	+	XP_001415378.1		XM_001415341.1	predicted protein		4999511	OSTLU_92053	2322	773	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	67327	68127	+						5000015	OSTLU_6578	801		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	67327	68127	+	XM_001415342.1		XP_001415379.1	predicted protein		5000015	OSTLU_6578	657	657	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	67327	68127	+	XP_001415379.1		XM_001415342.1	predicted protein		5000015	OSTLU_6578	657	219	partial
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	68838	70175	+						5000052	OSTLU_39898	1338		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	68838	70175	+	XM_001415343.1		XP_001415380.1	predicted protein		5000052	OSTLU_39898	1338	1338	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	68838	70175	+	XP_001415380.1		XM_001415343.1	predicted protein		5000052	OSTLU_39898	1338	445	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	70377	70691	-						5000058	OSTLU_10601	315		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	70377	70691	-	XM_001415690.1		XP_001415727.1	predicted protein		5000058	OSTLU_10601	315	315	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	70377	70691	-	XP_001415727.1		XM_001415690.1	predicted protein		5000058	OSTLU_10601	315	105	partial
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	70820	71773	+						4999915	OSTLU_92055	954		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	70820	71773	+	XM_001415344.1		XP_001415381.1	MC family transporter: carnitine/acylcarnitine		4999915	OSTLU_92055	954	954	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	70820	71773	+	XP_001415381.1		XM_001415344.1	MC family transporter: carnitine/acylcarnitine		4999915	OSTLU_92055	954	317	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	73127	74668	+						5000062	OSTLU_86010	1542		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	73127	74668	+	XM_001415345.1		XP_001415382.1	VIC family transporter: potassium ion channel subfamily B VIC		5000062	OSTLU_86010	1542	1542	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	73127	74668	+	XP_001415382.1		XM_001415345.1	VIC family transporter: potassium ion channel subfamily B VIC		5000062	OSTLU_86010	1542	513	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	74784	75722	-						4999415	OSTLU_92056	939		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	74784	75722	-	XM_001415691.1		XP_001415728.1	predicted protein		4999415	OSTLU_92056	939	939	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	74784	75722	-	XP_001415728.1		XM_001415691.1	predicted protein		4999415	OSTLU_92056	939	312	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	75822	79727	-						5000050	OSTLU_86011	3906		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	75822	79727	-	XM_001415692.1		XP_001415729.1	predicted protein		5000050	OSTLU_86011	3906	3906	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	75822	79727	-	XP_001415729.1		XM_001415692.1	predicted protein		5000050	OSTLU_86011	3906	1301	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	79746	80591	+						4999565	OSTLU_28656	846		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	79746	80591	+	XM_001415346.1		XP_001415383.1	predicted protein		4999565	OSTLU_28656	846	846	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	79746	80591	+	XP_001415383.1		XM_001415346.1	predicted protein		4999565	OSTLU_28656	846	281	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	80660	81823	+						4999459	OSTLU_13577	1164		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	80660	81823	+	XM_001415347.1		XP_001415384.1	predicted protein		4999459	OSTLU_13577	1164	1164	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	80660	81823	+	XP_001415384.1		XM_001415347.1	predicted protein		4999459	OSTLU_13577	1164	387	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	81993	83598	+					RPL3	4999434	OSTLU_23838	1606		
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	81993	83598	+	XM_001415348.1		XP_001415385.1	Ribosomal protein L3, component of cytosolic 80S ribosome and 60S large subunit	RPL3	4999434	OSTLU_23838	1229	1229	
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	82004	83541	+	XP_001415385.1		XM_001415348.1	Ribosomal protein L3, component of cytosolic 80S ribosome and 60S large subunit	RPL3	4999434	OSTLU_23838	1161	386	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	83687	83959	-						4999861	OSTLU_8449	273		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	83687	83959	-	XM_001415693.2		XP_001415730.1	predicted protein		4999861	OSTLU_8449	273	273	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	83687	83959	-	XP_001415730.1		XM_001415693.2	predicted protein		4999861	OSTLU_8449	273	90	partial
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	84664	89174	+						4999397	OSTLU_13579	4511		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	84664	89174	+	XM_001415349.1		XP_001415386.1	predicted protein		4999397	OSTLU_13579	3816	3816	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	84664	89174	+	XP_001415386.1		XM_001415349.1	predicted protein		4999397	OSTLU_13579	3816	1271	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	89546	91510	-						4999960	OSTLU_28662	1965		partial
mRNA		GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	89546	91510	-	XM_001415694.1		XP_001415731.1	ABC(ABCB) family transporter: mitochondrial homolog (ABCB)		4999960	OSTLU_28662	1965	1965	partial
CDS	with_protein	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	89546	91510	-	XP_001415731.1		XM_001415694.1	ABC(ABCB) family transporter: mitochondrial homolog (ABCB)		4999960	OSTLU_28662	1965	654	
gene	protein_coding	GCF_000092065.1	Primary Assembly	chromosome	1	NC_009355.1	91746	92294	+						4999589	OSTLU_28663	549		partial
