# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	20171	20653	-						9698608	Eint_010190	483		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	20171	20653	-	XM_003072197.1		XP_003072243.1	U3 small nucleolar ribonucleoprotein component Mpp10		9698608	Eint_010190	483	483	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	20171	20653	-	XP_003072243.1		XM_003072197.1	U3 small nucleolar ribonucleoprotein component Mpp10		9698608	Eint_010190	483	160	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	20715	21290	-						9698656	Eint_010200	576		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	20715	21290	-	XM_003072198.2		XP_003072244.2	uncharacterized protein		9698656	Eint_010200	576	576	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	20715	21290	-	XP_003072244.2		XM_003072198.2	uncharacterized protein		9698656	Eint_010200	576	191	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	21372	25118	-						9698573	Eint_010210	3747		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	21372	25118	-	XM_003072199.2		XP_003072245.2	helicase DNA-binding protein		9698573	Eint_010210	3747	3747	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	21372	25118	-	XP_003072245.2		XM_003072199.2	helicase DNA-binding protein		9698573	Eint_010210	3747	1248	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	25474	26064	-						9698588	Eint_010220	591		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	25474	26064	-	XM_003072200.1		XP_003072246.1	BRX1 RNA-binding protein		9698588	Eint_010220	591	591	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	25474	26064	-	XP_003072246.1		XM_003072200.1	BRX1 RNA-binding protein		9698588	Eint_010220	591	196	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	26183	27070	-						9698561	Eint_010230	888		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	26183	27070	-	XM_003072201.1		XP_003072247.1	ribosome-associated chaperone zuotin		9698561	Eint_010230	888	888	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	26183	27070	-	XP_003072247.1		XM_003072201.1	ribosome-associated chaperone zuotin		9698561	Eint_010230	888	295	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	27162	28004	-						9698563	Eint_010240	843		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	27162	28004	-	XM_003072202.2		XP_003072248.2	putative Rcd1-like protein		9698563	Eint_010240	843	843	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	27162	28004	-	XP_003072248.2		XM_003072202.2	putative Rcd1-like protein		9698563	Eint_010240	843	280	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	28042	28449	-						9698584	Eint_010250	408		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	28042	28449	-	XM_003072203.1		XP_003072249.1	uncharacterized protein		9698584	Eint_010250	408	408	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	28042	28449	-	XP_003072249.1		XM_003072203.1	uncharacterized protein		9698584	Eint_010250	408	135	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	28531	29757	-						9698620	Eint_010260	1227		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	28531	29757	-	XM_003072204.1		XP_003072250.1	uncharacterized protein		9698620	Eint_010260	1227	1227	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	28531	29757	-	XP_003072250.1		XM_003072204.1	uncharacterized protein		9698620	Eint_010260	1227	408	
gene	tRNA	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	29944	30015	+						9698592	Eint_010270	72		
tRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	29944	30015	+				tRNA-Gly		9698592	Eint_010270	72		
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	30127	32142	+						9698567	Eint_010280	2016		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	30127	32142	+	XM_003072205.1		XP_003072251.1	uncharacterized protein		9698567	Eint_010280	2016	2016	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	30127	32142	+	XP_003072251.1		XM_003072205.1	uncharacterized protein		9698567	Eint_010280	2016	671	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	32347	33057	+						9698617	Eint_010290	711		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	32347	33057	+	XM_003072206.1		XP_003072252.1	uncharacterized protein		9698617	Eint_010290	711	711	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	32347	33057	+	XP_003072252.1		XM_003072206.1	uncharacterized protein		9698617	Eint_010290	711	236	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	33141	33671	-						9698597	Eint_010300	531		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	33141	33671	-	XM_003072207.1		XP_003072253.1	zinc finger domain-containing protein		9698597	Eint_010300	531	531	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	33141	33671	-	XP_003072253.1		XM_003072207.1	zinc finger domain-containing protein		9698597	Eint_010300	531	176	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	33749	34177	+						9698624	Eint_010310	429		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	33749	34177	+	XM_003072208.1		XP_003072254.1	uncharacterized protein		9698624	Eint_010310	429	429	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	33749	34177	+	XP_003072254.1		XM_003072208.1	uncharacterized protein		9698624	Eint_010310	429	142	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	34275	35462	+						9698531	Eint_010320	1188		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	34275	35462	+	XM_003072209.1		XP_003072255.1	DNA repair protein Rad4		9698531	Eint_010320	1188	1188	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	34275	35462	+	XP_003072255.1		XM_003072209.1	DNA repair protein Rad4		9698531	Eint_010320	1188	395	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	35675	36802	+						9698634	Eint_010330	1128		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	35675	36802	+	XM_003072210.1		XP_003072256.1	actin		9698634	Eint_010330	1128	1128	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	35675	36802	+	XP_003072256.1		XM_003072210.1	actin		9698634	Eint_010330	1128	375	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	37006	37659	+						9698545	Eint_010340	654		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	37006	37659	+	XM_003072211.1		XP_003072257.1	Forkhead/HNF3 transcription factor		9698545	Eint_010340	654	654	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	37006	37659	+	XP_003072257.1		XM_003072211.1	Forkhead/HNF3 transcription factor		9698545	Eint_010340	654	217	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	37750	38292	+						9698603	Eint_010350	543		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	37750	38292	+	XM_003072212.1		XP_003072258.1	putative Mra1-like protein		9698603	Eint_010350	543	543	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	37750	38292	+	XP_003072258.1		XM_003072212.1	putative Mra1-like protein		9698603	Eint_010350	543	180	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	38546	39160	+						9698576	Eint_010360	615		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	38546	39160	+	XM_003072213.2		XP_003072259.2	uncharacterized protein		9698576	Eint_010360	615	615	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	38546	39160	+	XP_003072259.2		XM_003072213.2	uncharacterized protein		9698576	Eint_010360	615	204	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	39264	39794	-						9698559	Eint_010370	531		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	39264	39794	-	XM_003072214.1		XP_003072260.1	MED6 RNA polymerase II transcriptional regulation mediator		9698559	Eint_010370	531	531	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	39264	39794	-	XP_003072260.1		XM_003072214.1	MED6 RNA polymerase II transcriptional regulation mediator		9698559	Eint_010370	531	176	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	39912	40337	-						9698604	Eint_010380	426		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	39912	40337	-	XM_003072215.1		XP_003072261.1	FeS cluster assembly scaffold IscU		9698604	Eint_010380	426	426	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	39912	40337	-	XP_003072261.1		XM_003072215.1	FeS cluster assembly scaffold IscU		9698604	Eint_010380	426	141	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	40369	41094	-						9698525	Eint_010390	726		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	40369	41094	-	XM_003072216.1		XP_003072262.1	uncharacterized protein		9698525	Eint_010390	726	726	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	40369	41094	-	XP_003072262.1		XM_003072216.1	uncharacterized protein		9698525	Eint_010390	726	241	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	41222	41488	-						20313997	Eint_010395	267		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	41222	41488	-	XM_009163549.1		XP_009161813.1	uncharacterized protein		20313997	Eint_010395	267	267	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	41222	41488	-	XP_009161813.1		XM_009163549.1	uncharacterized protein		20313997	Eint_010395	267	88	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	41541	43154	-						9698568	Eint_010400	1614		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	41541	43154	-	XM_003072217.1		XP_003072263.1	peripheral Golgi membrane protein		9698568	Eint_010400	1614	1614	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	41541	43154	-	XP_003072263.1		XM_003072217.1	peripheral Golgi membrane protein		9698568	Eint_010400	1614	537	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	43369	43674	+						9698639	Eint_010410	306		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	43369	43674	+	XM_003072218.1		XP_003072264.1	RNA-binding protein		9698639	Eint_010410	306	306	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	43369	43674	+	XP_003072264.1		XM_003072218.1	RNA-binding protein		9698639	Eint_010410	306	101	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	43697	43996	-						9698577	Eint_010420	300		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	43697	43996	-	XM_003072219.1		XP_003072265.1	small nuclear Sm-like ribonucleoprotein		9698577	Eint_010420	300	300	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	43697	43996	-	XP_003072265.1		XM_003072219.1	small nuclear Sm-like ribonucleoprotein		9698577	Eint_010420	300	99	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	44098	44952	+						9698610	Eint_010430	855		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	44098	44952	+	XM_003072220.1		XP_003072266.1	uncharacterized protein		9698610	Eint_010430	855	855	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	44098	44952	+	XP_003072266.1		XM_003072220.1	uncharacterized protein		9698610	Eint_010430	855	284	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	45267	45488	+						20313998	Eint_010435	222		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	45267	45488	+	XM_009163550.1		XP_009161814.1	uncharacterized protein		20313998	Eint_010435	222	222	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	45267	45488	+	XP_009161814.1		XM_009163550.1	uncharacterized protein		20313998	Eint_010435	222	73	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	45560	47329	-						9698589	Eint_010440	1770		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	45560	47329	-	XM_003072221.1		XP_003072267.1	uncharacterized protein		9698589	Eint_010440	1770	1770	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	45560	47329	-	XP_003072267.1		XM_003072221.1	uncharacterized protein		9698589	Eint_010440	1770	589	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	47462	48367	+						9698657	Eint_010450	906		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	47462	48367	+	XM_003072222.1		XP_003072268.1	DnaJ-like protein		9698657	Eint_010450	906	906	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	47462	48367	+	XP_003072268.1		XM_003072222.1	DnaJ-like protein		9698657	Eint_010450	906	301	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	48394	49005	-						9698602	Eint_010460	612		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	48394	49005	-	XM_003072223.1		XP_003072269.1	uncharacterized protein		9698602	Eint_010460	612	612	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	48394	49005	-	XP_003072269.1		XM_003072223.1	uncharacterized protein		9698602	Eint_010460	612	203	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	49123	49635	-						9698593	Eint_010470	513		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	49123	49635	-	XM_003072224.1		XP_003072270.1	uncharacterized protein		9698593	Eint_010470	513	513	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	49123	49635	-	XP_003072270.1		XM_003072224.1	uncharacterized protein		9698593	Eint_010470	513	170	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	49706	50623	-						9698527	Eint_010480	918		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	49706	50623	-	XM_003072225.1		XP_003072271.1	RNA polymerase I and III subunit AC40		9698527	Eint_010480	918	918	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	49706	50623	-	XP_003072271.1		XM_003072225.1	RNA polymerase I and III subunit AC40		9698527	Eint_010480	918	305	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	50655	52619	-						9698647	Eint_010490	1965		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	50655	52619	-	XM_003072226.1		XP_003072272.1	WD40 repeat-containing protein		9698647	Eint_010490	1965	1965	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	50655	52619	-	XP_003072272.1		XM_003072226.1	WD40 repeat-containing protein		9698647	Eint_010490	1965	654	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	52698	53198	-						9698554	Eint_010500	501		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	52698	53198	-	XM_003072227.1		XP_003072273.1	uncharacterized protein		9698554	Eint_010500	501	501	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	52698	53198	-	XP_003072273.1		XM_003072227.1	uncharacterized protein		9698554	Eint_010500	501	166	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	53288	54706	+						9698626	Eint_010510	1419		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	53288	54706	+	XM_003072228.1		XP_003072274.1	Ser/Thr protein kinase		9698626	Eint_010510	1419	1419	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	53288	54706	+	XP_003072274.1		XM_003072228.1	Ser/Thr protein kinase		9698626	Eint_010510	1419	472	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	54813	56186	+						9698633	Eint_010520	1374		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	54813	56186	+	XM_003072229.1		XP_003072275.1	uncharacterized protein		9698633	Eint_010520	1374	1374	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	54813	56186	+	XP_003072275.1		XM_003072229.1	uncharacterized protein		9698633	Eint_010520	1374	457	
gene	protein_coding	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	56466	58058	+						9698650	Eint_010530	1593		partial
mRNA		GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	56466	58058	+	XM_003072230.1		XP_003072276.1	phosphoacetyl-glucosamine mutase		9698650	Eint_010530	1593	1593	partial
CDS	with_protein	GCF_000146465.1	Primary Assembly	chromosome	I	NC_014415.1	56466	58058	+	XP_003072276.1		XM_003072230.1	phosphoacetyl-glucosamine mutase		9698650	Eint_010530	1593	530	
