# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	33831	39329	+	XP_001613399.1		XM_001613349.1	hypothetical protein, conserved		5472663	PVX_087690	5499	1832	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	40277	40813	+						5472664	PVX_087695	537		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	40277	40813	+	XM_001613350.1		XP_001613400.1	hypothetical protein, conserved		5472664	PVX_087695	537	537	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	40277	40813	+	XP_001613400.1		XM_001613350.1	hypothetical protein, conserved		5472664	PVX_087695	537	178	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	41969	45952	-						5472665	PVX_087700	3984		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	41969	45952	-	XM_001613351.1		XP_001613401.1	hypothetical protein, conserved		5472665	PVX_087700	3984	3984	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	41969	45952	-	XP_001613401.1		XM_001613351.1	hypothetical protein, conserved		5472665	PVX_087700	3984	1327	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	47605	48036	+						5472666	PVX_087705	432		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	47605	48036	+	XM_001613352.1		XP_001613402.1	hypothetical protein, conserved		5472666	PVX_087705	432	432	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	47605	48036	+	XP_001613402.1		XM_001613352.1	hypothetical protein, conserved		5472666	PVX_087705	432	143	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	49128	51189	-						5472667	PVX_087710	2062		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	49128	51189	-	XM_001613353.1		XP_001613403.1	hypothetical protein, conserved		5472667	PVX_087710	2062	2062	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	49128	51065	-	XP_001613403.1		XM_001613353.1	hypothetical protein, conserved		5472667	PVX_087710	1938	645	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	56153	63097	+						5472668	PVX_087715	6945		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	56153	63097	+	XM_001613354.1		XP_001613404.1	hypothetical protein, conserved		5472668	PVX_087715	6945	6945	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	56153	63097	+	XP_001613404.1		XM_001613354.1	hypothetical protein, conserved		5472668	PVX_087715	6945	2314	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	65242	67578	+						5472669	PVX_087720	2337		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	65242	67578	+	XM_001613355.1		XP_001613405.1	hypothetical protein, conserved		5472669	PVX_087720	1136	1136	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	65649	67578	+	XP_001613405.1		XM_001613355.1	hypothetical protein, conserved		5472669	PVX_087720	729	242	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	68590	69543	-						5472670	PVX_087725	954		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	68590	69543	-	XM_001613356.1		XP_001613406.1	hypothetical protein, conserved		5472670	PVX_087725	954	954	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	68590	69204	-	XP_001613406.1		XM_001613356.1	hypothetical protein, conserved		5472670	PVX_087725	615	204	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	71910	75529	+						5472671	PVX_087730	3620		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	71910	75529	+	XM_001613357.1		XP_001613407.1	hypothetical protein, conserved		5472671	PVX_087730	3620	3620	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	72281	75529	+	XP_001613407.1		XM_001613357.1	hypothetical protein, conserved		5472671	PVX_087730	3249	1082	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	76451	88555	-						5472672	PVX_087735	12105		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	76451	88555	-	XM_001613358.1		XP_001613408.1	hypothetical protein, conserved		5472672	PVX_087735	12105	12105	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	76451	88555	-	XP_001613408.1		XM_001613358.1	hypothetical protein, conserved		5472672	PVX_087735	12105	4034	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	89733	99374	-						5472673	PVX_087740	9642		
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	89733	99374	-	XM_001613359.1		XP_001613409.1	hypothetical protein, conserved		5472673	PVX_087740	9642	9642	
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	90014	99022	-	XP_001613409.1		XM_001613359.1	hypothetical protein, conserved		5472673	PVX_087740	9009	3002	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	101419	112548	+						5472674	PVX_087745	11130		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	101419	112548	+	XM_001613360.1		XP_001613410.1	hypothetical protein, conserved		5472674	PVX_087745	11130	11130	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	102121	112548	+	XP_001613410.1		XM_001613360.1	hypothetical protein, conserved		5472674	PVX_087745	10428	3475	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	113347	116697	-						5472675	PVX_087750	3351		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	113347	116697	-	XM_001613361.1		XP_001613411.1	hypothetical protein, conserved		5472675	PVX_087750	3351	3351	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	113347	116697	-	XP_001613411.1		XM_001613361.1	hypothetical protein, conserved		5472675	PVX_087750	3351	1116	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	119705	124640	+						5472676	PVX_087755	4936		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	119705	124640	+	XM_001613362.1		XP_001613412.1	hypothetical protein, conserved		5472676	PVX_087755	4923	4923	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	119705	124640	+	XP_001613412.1		XM_001613362.1	hypothetical protein, conserved		5472676	PVX_087755	4923	1640	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	127878	130599	+						5472677	PVX_087760	2722		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	127878	130599	+	XM_001613363.1		XP_001613413.1	WD domain, G-beta repeat domain containing protein		5472677	PVX_087760	2722	2722	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	127878	130295	+	XP_001613413.1		XM_001613363.1	WD domain, G-beta repeat domain containing protein		5472677	PVX_087760	2418	805	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	131139	134894	-						5472678	PVX_087765	3756		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	131139	134894	-	XM_001613364.1		XP_001613414.1	calcium-dependent protein kinase 3, putative		5472678	PVX_087765	3756	3756	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	131139	134894	-	XP_001613414.1		XM_001613364.1	calcium-dependent protein kinase 3, putative		5472678	PVX_087765	3756	1251	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	137020	150030	-						5472679	PVX_087775	13011		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	137020	150030	-	XM_001613365.1		XP_001613415.1	hypothetical protein		5472679	PVX_087775	11562	11562	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	137020	150030	-	XP_001613415.1		XM_001613365.1	hypothetical protein		5472679	PVX_087775	11562	3853	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	155430	159395	+						5472680	PVX_087780	3966		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	155430	159395	+	XM_001613366.1		XP_001613416.1	hypothetical protein, conserved		5472680	PVX_087780	3966	3966	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	155430	159395	+	XP_001613416.1		XM_001613366.1	hypothetical protein, conserved		5472680	PVX_087780	3966	1321	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	160057	163869	-						5472681	PVX_087785	3813		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	160057	163869	-	XM_001613367.1		XP_001613417.1	hypothetical protein, conserved		5472681	PVX_087785	3813	3813	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	160057	163869	-	XP_001613417.1		XM_001613367.1	hypothetical protein, conserved		5472681	PVX_087785	3813	1270	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	165061	166065	-						5472682	PVX_087790	1005		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	165061	166065	-	XM_001613368.1		XP_001613418.1	peptide chain release factor, putative		5472682	PVX_087790	1005	1005	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	165061	166065	-	XP_001613418.1		XM_001613368.1	peptide chain release factor, putative		5472682	PVX_087790	1005	334	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	167327	171078	-						5472683	PVX_087795	3752		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	167327	171078	-	XM_001613369.1		XP_001613419.1	hypothetical protein, conserved		5472683	PVX_087795	3626	3626	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	167327	170866	-	XP_001613419.1		XM_001613369.1	hypothetical protein, conserved		5472683	PVX_087795	3414	1137	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	173166	175589	+						5472684	PVX_087800	2424		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	173166	175589	+	XM_001613370.1		XP_001613420.1	hypothetical protein, conserved		5472684	PVX_087800	2424	2424	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	173166	175589	+	XP_001613420.1		XM_001613370.1	hypothetical protein, conserved		5472684	PVX_087800	2424	807	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	176734	180989	+						5472685	PVX_087802	4256		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	176734	180989	+	XM_001613371.1		XP_001613421.1	hypothetical protein, conserved		5472685	PVX_087802	4256	4256	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	176734	180702	+	XP_001613421.1		XM_001613371.1	hypothetical protein, conserved		5472685	PVX_087802	3969	1322	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	182100	184688	+						5472686	PVX_087805	2589		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	182100	184688	+	XM_001613372.1		XP_001613422.1	hypothetical protein, conserved		5472686	PVX_087805	2589	2589	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	182100	184688	+	XP_001613422.1		XM_001613372.1	hypothetical protein, conserved		5472686	PVX_087805	2589	862	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	185096	188086	-						5472687	PVX_087810	2991		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	185096	188086	-	XM_001613373.1		XP_001613423.1	DNA replication licensing factor MCM7, putative		5472687	PVX_087810	2991	2991	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	185096	187594	-	XP_001613423.1		XM_001613373.1	DNA replication licensing factor MCM7, putative		5472687	PVX_087810	2499	832	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	190165	198635	-						5472688	PVX_087815	8471		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	190165	198635	-	XM_001613374.1		XP_001613424.1	endonuclease/exonuclease/phosphatase domain containing protein		5472688	PVX_087815	8265	8265	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	190165	198635	-	XP_001613424.1		XM_001613374.1	endonuclease/exonuclease/phosphatase domain containing protein		5472688	PVX_087815	8265	2754	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	201564	204786	-						5472689	PVX_087820	3223		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	201564	204786	-	XM_001613375.1		XP_001613425.1	hypothetical protein, conserved		5472689	PVX_087820	3223	3223	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	201631	204786	-	XP_001613425.1		XM_001613375.1	hypothetical protein, conserved		5472689	PVX_087820	3156	1051	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	206270	207012	-						5472690	PVX_087825	743		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	206270	207012	-	XM_001613376.1		XP_001613426.1	40S ribosomal protein S29, putative		5472690	PVX_087825	188	188	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	206270	207004	-	XP_001613426.1		XM_001613376.1	40S ribosomal protein S29, putative		5472690	PVX_087825	180	59	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	208582	210126	-						5472691	PVX_087830	1545		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	208582	210126	-	XM_001613377.1		XP_001613427.1	hypothetical protein, conserved		5472691	PVX_087830	558	558	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	208582	210126	-	XP_001613427.1		XM_001613377.1	hypothetical protein, conserved		5472691	PVX_087830	558	185	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	210916	212704	-						5472692	PVX_087835	1789		
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	210916	212704	-	XM_001613378.1		XP_001613428.1	ATP synthase lipid-binding protein, mitochondrial precursor, putative		5472692	PVX_087835	1077	1077	
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	211086	212295	-	XP_001613428.1		XM_001613378.1	ATP synthase lipid-binding protein, mitochondrial precursor, putative		5472692	PVX_087835	498	165	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	212788	217771	+						5472693	PVX_087840	4984		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	212788	217771	+	XM_001613379.1		XP_001613429.1	hypothetical protein, conserved		5472693	PVX_087840	4984	4984	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	214022	217771	+	XP_001613429.1		XM_001613379.1	hypothetical protein, conserved		5472693	PVX_087840	3750	1249	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	217511	223823	-						5472694	PVX_087845	6313		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	217511	223823	-	XM_001613380.1		XP_001613430.1	hypothetical protein, conserved		5472694	PVX_087845	5143	5143	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	218139	223823	-	XP_001613430.1		XM_001613380.1	hypothetical protein, conserved		5472694	PVX_087845	4515	1504	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	224646	225763	+						5472695	PVX_087851	1118		
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	224646	225763	+	XM_001613381.1		XP_001613431.1	hypothetical protein		5472695	PVX_087851	768	768	
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	224804	225342	+	XP_001613431.1		XM_001613381.1	hypothetical protein		5472695	PVX_087851	189	62	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	226213	226689	+						5472696	PVX_087855	477		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	226213	226689	+	XM_001613382.1		XP_001613432.1	hypothetical protein		5472696	PVX_087855	477	477	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	226213	226689	+	XP_001613432.1		XM_001613382.1	hypothetical protein		5472696	PVX_087855	477	158	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	228109	228387	-						5472697	PVX_087860	279		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	228109	228387	-	XM_001613383.1		XP_001613433.1	60S ribosomal protein L37, putative		5472697	PVX_087860	279	279	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	228109	228387	-	XP_001613433.1		XM_001613383.1	60S ribosomal protein L37, putative		5472697	PVX_087860	279	92	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	231197	237367	-						5472698	PVX_087865	6171		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	231197	237367	-	XM_001613384.1		XP_001613434.1	hypothetical protein, conserved		5472698	PVX_087865	6171	6171	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	231197	237061	-	XP_001613434.1		XM_001613384.1	hypothetical protein, conserved		5472698	PVX_087865	5865	1954	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	244437	246230	+						5472699	PVX_087870	1794		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	244437	246230	+	XM_001613385.1		XP_001613435.1	hypothetical protein, conserved		5472699	PVX_087870	1794	1794	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	244437	246230	+	XP_001613435.1		XM_001613385.1	hypothetical protein, conserved		5472699	PVX_087870	1794	597	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	247295	250012	+						5472700	PVX_087875	2718		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	247295	250012	+	XM_001613386.1		XP_001613436.1	DNA mismatch repair enzyme, putative		5472700	PVX_087875	2718	2718	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	247295	250012	+	XP_001613436.1		XM_001613386.1	DNA mismatch repair enzyme, putative		5472700	PVX_087875	2718	905	
gene	tRNA	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	251690	251762	+						5472701	PVX_087876	73		
tRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	251690	251762	+				tRNA-Thr		5472701	PVX_087876	73		
gene	tRNA	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	252559	252630	-						5472783	PVX_087877	72		
tRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	252559	252630	-				tRNA-His		5472783	PVX_087877	72		
gene	tRNA	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	253505	253577	+						5472780	PVX_087878	73		
tRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	253505	253577	+				tRNA-Lys		5472780	PVX_087878	73		
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	254624	260849	-						5472781	PVX_087880	6226		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	254624	260849	-	XM_001613387.1		XP_001613437.1	hypothetical protein, conserved		5472781	PVX_087880	6226	6226	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	254624	260380	-	XP_001613437.1		XM_001613387.1	hypothetical protein, conserved		5472781	PVX_087880	5757	1918	
gene	tRNA	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	254911	254983	-						5472702	PVX_087879	73		
tRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	254911	254983	-				tRNA-Lys		5472702	PVX_087879	73		
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	263763	266960	+						5472782	PVX_087885	3198		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	263763	266960	+	XM_001613388.1		XP_001613438.1	rhoptry associated membrane antigen, putative		5472782	PVX_087885	2193	2193	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	263763	266960	+	XP_001613438.1		XM_001613388.1	rhoptry associated membrane antigen, putative		5472782	PVX_087885	2193	730	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	268018	268365	+						5472703	PVX_087890	348		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	268018	268365	+	XM_001613389.1		XP_001613439.1	hypothetical protein		5472703	PVX_087890	213	213	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	268018	268365	+	XP_001613439.1		XM_001613389.1	hypothetical protein		5472703	PVX_087890	213	70	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	269002	270999	+						5472704	PVX_087895	1998		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	269002	270999	+	XM_001613390.1		XP_001613440.1	AAA family ATPase, putative		5472704	PVX_087895	1998	1998	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	269002	270999	+	XP_001613440.1		XM_001613390.1	AAA family ATPase, putative		5472704	PVX_087895	1998	665	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	273311	277784	+						5472705	PVX_087900	4474		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	273311	277784	+	XM_001613391.1		XP_001613441.1	hypothetical protein, conserved		5472705	PVX_087900	4225	4225	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	273311	277393	+	XP_001613441.1		XM_001613391.1	hypothetical protein, conserved		5472705	PVX_087900	3834	1277	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	278555	279532	+						5472706	PVX_087905	978		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	278555	279532	+	XM_001613392.1		XP_001613442.1	hypothetical protein, conserved		5472706	PVX_087905	978	978	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	278555	279532	+	XP_001613442.1		XM_001613392.1	hypothetical protein, conserved		5472706	PVX_087905	978	325	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	283255	286551	+						5472707	PVX_087910	3297		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	283255	286551	+	XM_001613393.1		XP_001613443.1	hypothetical protein, conserved		5472707	PVX_087910	3297	3297	partial
CDS	with_protein	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	283255	286551	+	XP_001613443.1		XM_001613393.1	hypothetical protein, conserved		5472707	PVX_087910	3297	1098	
gene	protein_coding	GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	288130	291150	+						5472708	PVX_087915	3021		partial
mRNA		GCF_000002415.2	Primary Assembly	chromosome	1	NC_009906.1	288130	291150	+	XM_001613394.1		XP_001613444.1	hypothetical protein, conserved		5472708	PVX_087915	3021	3021	partial
