# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	30815	32402	-	XP_003191157.1		XM_003191109.1	Hypothetical Protein		10188098	CGB_A0110C	1125	374	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	33001	34868	-						10188681	CGB_A0120C	1868		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	33001	34868	-	XM_003191108.1		XP_003191156.1	Hypothetical protein		10188681	CGB_A0120C	1371	1371	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	33001	34868	-	XP_003191156.1		XM_003191108.1	Hypothetical protein		10188681	CGB_A0120C	1371	456	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	35829	36866	-						10187836	CGB_A0130C	1038		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	35829	36866	-	XM_003191107.1		XP_003191155.1	Hypothetical Protein		10187836	CGB_A0130C	1038	1038	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	35829	36866	-	XP_003191155.1		XM_003191107.1	Hypothetical Protein		10187836	CGB_A0130C	1038	345	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	38143	38646	+						10188654	CGB_A0140W	504		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	38143	38646	+	XM_003191044.1		XP_003191092.1	Hypothetical Protein		10188654	CGB_A0140W	504	504	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	38143	38646	+	XP_003191092.1		XM_003191044.1	Hypothetical Protein		10188654	CGB_A0140W	504	167	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	39448	43034	+						10188280	CGB_A0150W	3587		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	39448	43034	+	XM_003191045.1		XP_003191093.1	dolichol kinase, putative		10188280	CGB_A0150W	3018	3018	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	39448	43034	+	XP_003191093.1		XM_003191045.1	dolichol kinase, putative		10188280	CGB_A0150W	3018	1005	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	43604	46208	-						10188341	CGB_A0160C	2605		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	43604	46208	-	XM_003191106.1		XP_003191154.1	proline-tRNA ligase, putative		10188341	CGB_A0160C	2223	2223	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	43604	46208	-	XP_003191154.1		XM_003191106.1	proline-tRNA ligase, putative		10188341	CGB_A0160C	2223	740	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	46441	47107	+						10188640	CGB_A0165W	667		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	46441	47107	+	XM_003191046.1		XP_003191094.1	Hypothetical protein		10188640	CGB_A0165W	528	528	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	46441	47107	+	XP_003191094.1		XM_003191046.1	Hypothetical protein		10188640	CGB_A0165W	528	175	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	47525	48283	-						10188400	CGB_A0170C	759		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	47525	48283	-	XM_003191105.1		XP_003191153.1	3-hydroxyanthranilate 3,4-dioxygenase, putative		10188400	CGB_A0170C	531	531	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	47525	48283	-	XP_003191153.1		XM_003191105.1	3-hydroxyanthranilate 3,4-dioxygenase, putative		10188400	CGB_A0170C	531	176	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	49712	51343	+						10187841	CGB_A0180W	1632		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	49712	51343	+	XM_003191047.1		XP_003191095.1	Hypothetical Protein		10187841	CGB_A0180W	1209	1209	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	49712	51343	+	XP_003191095.1		XM_003191047.1	Hypothetical Protein		10187841	CGB_A0180W	1209	402	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	51494	52742	-						10188610	CGB_A0190C	1249		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	51494	52742	-	XM_003191104.1		XP_003191152.1	dolichyl-diphosphooligosaccharide-protein glycotransferase, putative		10188610	CGB_A0190C	969	969	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	51494	52742	-	XP_003191152.1		XM_003191104.1	dolichyl-diphosphooligosaccharide-protein glycotransferase, putative		10188610	CGB_A0190C	969	322	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	54194	55281	-						10188623	CGB_A0200C	1088		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	54194	55281	-	XM_003191103.1		XP_003191151.1	Hypothetical protein		10188623	CGB_A0200C	801	801	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	54194	55281	-	XP_003191151.1		XM_003191103.1	Hypothetical protein		10188623	CGB_A0200C	801	266	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	55793	58404	+						10188827	CGB_A0210W	2612		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	55793	58404	+	XM_003191048.1		XP_003191096.1	small nucleolar ribonucleoprotein, putative		10188827	CGB_A0210W	2322	2322	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	55793	58404	+	XP_003191096.1		XM_003191048.1	small nucleolar ribonucleoprotein, putative		10188827	CGB_A0210W	2322	773	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	59694	61374	-						10188614	CGB_A0220C	1681		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	59694	61374	-	XM_003191102.1		XP_003191150.1	Hypothetical Protein		10188614	CGB_A0220C	690	690	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	59694	61374	-	XP_003191150.1		XM_003191102.1	Hypothetical Protein		10188614	CGB_A0220C	690	229	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	61534	61925	-						10188826	CGB_A0230C	392		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	61534	61925	-	XM_003191101.1		XP_003191149.1	Hypothetical Protein		10188826	CGB_A0230C	336	336	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	61534	61925	-	XP_003191149.1		XM_003191101.1	Hypothetical Protein		10188826	CGB_A0230C	336	111	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	62021	65153	+						10188719	CGB_A0240W	3133		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	62021	65153	+	XM_003191049.1		XP_003191097.1	ER to Golgi transport-related protein, putative		10188719	CGB_A0240W	2721	2721	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	62021	65153	+	XP_003191097.1		XM_003191049.1	ER to Golgi transport-related protein, putative		10188719	CGB_A0240W	2721	906	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	65442	66567	-						10188636	CGB_A0250C	1126		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	65442	66567	-	XM_003191100.1		XP_003191148.1	proteasome subunit alpha type 1, putative		10188636	CGB_A0250C	900	900	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	65442	66567	-	XP_003191148.1		XM_003191100.1	proteasome subunit alpha type 1, putative		10188636	CGB_A0250C	900	299	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	66758	67694	+						10188759	CGB_A0260W	937		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	66758	67694	+	XM_003191050.1		XP_003191098.1	cytosolic large ribosomal subunit protein, putative		10188759	CGB_A0260W	546	546	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	66758	67694	+	XP_003191098.1		XM_003191050.1	cytosolic large ribosomal subunit protein, putative		10188759	CGB_A0260W	546	181	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	68708	72757	-						10188645	CGB_A0270C	4050		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	68708	72757	-	XM_003191099.1		XP_003191147.1	uncharacterized protein		10188645	CGB_A0270C	3951	3951	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	68708	72757	-	XP_003191147.1		XM_003191099.1	uncharacterized protein		10188645	CGB_A0270C	3951	1316	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	74375	78018	+						10188829	CGB_A0280W	3644		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	74375	78018	+	XM_003191051.1		XP_003191099.1	exonuclease, putative		10188829	CGB_A0280W	3108	3108	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	74375	78018	+	XP_003191099.1		XM_003191051.1	exonuclease, putative		10188829	CGB_A0280W	3108	1035	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	78299	80131	-						10188653	CGB_A0290C	1833		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	78299	80131	-	XM_003191098.1		XP_003191146.1	Pre-mRNA splicing factor, putative		10188653	CGB_A0290C	1662	1662	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	78299	80131	-	XP_003191146.1		XM_003191098.1	Pre-mRNA splicing factor, putative		10188653	CGB_A0290C	1662	553	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	82988	84211	+						10188720	CGB_A0300W	1224		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	82988	84211	+	XM_003191052.1		XP_003191100.1	60s ribosomal protein, putative		10188720	CGB_A0300W	468	468	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	82988	84211	+	XP_003191100.1		XM_003191052.1	60s ribosomal protein, putative		10188720	CGB_A0300W	468	155	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	84641	86056	-						10188663	CGB_A0310C	1416		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	84641	86056	-	XM_003191097.1		XP_003191145.1	uncharacterized protein		10188663	CGB_A0310C	711	711	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	84641	86056	-	XP_003191145.1		XM_003191097.1	uncharacterized protein		10188663	CGB_A0310C	711	236	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	86493	87168	+						10188793	CGB_A0320W	676		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	86493	87168	+	XM_003191053.1		XP_003191101.1	uncharacterized protein		10188793	CGB_A0320W	471	471	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	86493	87168	+	XP_003191101.1		XM_003191053.1	uncharacterized protein		10188793	CGB_A0320W	471	156	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	87399	88138	-						10188609	CGB_A0330C	740		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	87399	88138	-	XM_003191096.1		XP_003191144.1	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase catalytic subunit ALG13		10188609	CGB_A0330C	615	615	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	87399	88138	-	XP_003191144.1		XM_003191096.1	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase catalytic subunit ALG13		10188609	CGB_A0330C	615	204	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	88453	89107	+						10188791	CGB_A0340W	655		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	88453	89107	+	XM_003191054.1		XP_003191102.1	uncharacterized protein		10188791	CGB_A0340W	447	447	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	88453	89107	+	XP_003191102.1		XM_003191054.1	uncharacterized protein		10188791	CGB_A0340W	447	148	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	89947	90838	+						10188669	CGB_A0350W	892		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	89947	90838	+	XM_003191055.1		XP_003191103.1	Selenoprotein W, putative		10188669	CGB_A0350W	648	648	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	89947	90838	+	XP_003191103.1		XM_003191055.1	Selenoprotein W, putative		10188669	CGB_A0350W	648	215	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	91002	93611	-						10188682	CGB_A0360C	2610		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	91002	93611	-	XM_003191095.1		XP_003191143.1	rRNA processing-related protein, putative		10188682	CGB_A0360C	2316	2316	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	91002	93611	-	XP_003191143.1		XM_003191095.1	rRNA processing-related protein, putative		10188682	CGB_A0360C	2316	771	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	95712	96584	+						10188633	CGB_A0370W	873		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	95712	96584	+	XM_003191056.1		XP_003191104.1	Hypothetical Protein		10188633	CGB_A0370W	432	432	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	95712	96584	+	XP_003191104.1		XM_003191056.1	Hypothetical Protein		10188633	CGB_A0370W	432	143	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	97452	98848	+						10188690	CGB_A0380W	1397		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	97452	98848	+	XM_003191057.1		XP_003191105.1	uncharacterized protein		10188690	CGB_A0380W	1245	1245	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	97452	98848	+	XP_003191105.1		XM_003191057.1	uncharacterized protein		10188690	CGB_A0380W	1245	414	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	99499	100700	-						10188716	CGB_A0390C	1202		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	99499	100700	-	XM_003191094.1		XP_003191142.1	uncharacterized protein		10188716	CGB_A0390C	924	924	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	99499	100700	-	XP_003191142.1		XM_003191094.1	uncharacterized protein		10188716	CGB_A0390C	924	307	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	101370	102929	+						10188765	CGB_A0400W	1560		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	101370	102929	+	XM_003191058.1		XP_003191106.1	DNA repair protein Rad1, putative		10188765	CGB_A0400W	1083	1083	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	101370	102929	+	XP_003191106.1		XM_003191058.1	DNA repair protein Rad1, putative		10188765	CGB_A0400W	1083	360	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	103130	103926	-						10188726	CGB_A0410C	797		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	103130	103926	-	XM_003191093.1		XP_003191141.1	suppressor of initiator codon mutations, putative		10188726	CGB_A0410C	480	480	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	103130	103926	-	XP_003191141.1		XM_003191093.1	suppressor of initiator codon mutations, putative		10188726	CGB_A0410C	480	159	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	104262	105047	+						10188772	CGB_A0420W	786		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	104262	105047	+	XM_003191059.1		XP_003191107.1	Hypothetical Protein		10188772	CGB_A0420W	705	705	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	104262	105047	+	XP_003191107.1		XM_003191059.1	Hypothetical Protein		10188772	CGB_A0420W	705	234	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	106936	107377	-						10188738	CGB_A0430C	442		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	106936	107377	-	XM_003191092.1		XP_003191140.1	Hypothetical Protein		10188738	CGB_A0430C	354	354	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	106936	107377	-	XP_003191140.1		XM_003191092.1	Hypothetical Protein		10188738	CGB_A0430C	354	117	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	108066	110764	+						10188769	CGB_A0440W	2699		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	108066	110764	+	XM_003191060.1		XP_003191108.1	ATP dependent DNA helicase, putative		10188769	CGB_A0440W	2220	2220	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	108066	110764	+	XP_003191108.1		XM_003191060.1	ATP dependent DNA helicase, putative		10188769	CGB_A0440W	2220	739	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	110988	116282	-						10188753	CGB_A0450C	5295		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	110988	116282	-	XM_003191091.1		XP_003191139.1	ATP-dependent RNA helicase A, putative		10188753	CGB_A0450C	4305	4305	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	110988	116282	-	XP_003191139.1		XM_003191091.1	ATP-dependent RNA helicase A, putative		10188753	CGB_A0450C	4305	1434	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	116663	117415	+						10188756	CGB_A0460W	753		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	116663	117415	+	XM_003191061.1		XP_003191109.1	pre-mRNA splicing factor, putative		10188756	CGB_A0460W	375	375	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	116663	117415	+	XP_003191109.1		XM_003191061.1	pre-mRNA splicing factor, putative		10188756	CGB_A0460W	375	124	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	117965	120339	-						10188757	CGB_A0470C	2375		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	117965	120339	-	XM_003191090.1		XP_003191138.1	serine/threonine protein phosphatase 5 phosphatase, putative		10188757	CGB_A0470C	2073	2073	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	117965	120339	-	XP_003191138.1		XM_003191090.1	serine/threonine protein phosphatase 5 phosphatase, putative		10188757	CGB_A0470C	2073	690	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	120661	122319	+						10188641	CGB_A0480W	1659		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	120661	122319	+	XM_003191062.1		XP_003191110.1	Actin, putative		10188641	CGB_A0480W	1431	1431	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	120661	122319	+	XP_003191110.1		XM_003191062.1	Actin, putative		10188641	CGB_A0480W	1431	476	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	122500	125558	-						10188768	CGB_A0490C	3059		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	122500	125558	-	XM_003191089.1		XP_003191137.1	uncharacterized protein		10188768	CGB_A0490C	2808	2808	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	122500	125558	-	XP_003191137.1		XM_003191089.1	uncharacterized protein		10188768	CGB_A0490C	2808	935	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	126169	126987	+						10188684	CGB_A0500W	819		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	126169	126987	+	XM_003191063.1		XP_003191111.1	Hypothetical Protein		10188684	CGB_A0500W	585	585	partial
CDS	with_protein	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	126169	126987	+	XP_003191111.1		XM_003191063.1	Hypothetical Protein		10188684	CGB_A0500W	585	194	
gene	protein_coding	GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	127050	127727	-						10188779	CGB_A0510C	678		partial
mRNA		GCF_000185945.1	Primary Assembly	chromosome	A	NC_014938.1	127050	127727	-	XM_003191088.1		XP_003191136.1	uncharacterized protein		10188779	CGB_A0510C	678	678	partial
